HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
Earth,0,55 Cancri e,34,0,0,382,0,87,236,0
Earth,0,TRAPPIST-1e,20,0,4,790,0,15,0,0
Earth,0,55 Cancri e,17,0,0,33,0,56,708,0
Earth,0,PSO J318.5-22,21,0,970,0,213,8,86,0
Europa,0,TRAPPIST-1e,33,0,0,1554,3813,0,1435,1
Europa,0,55 Cancri e,34,0,3551,1284,1865,90,0,1
Europa,0,TRAPPIST-1e,51,0,0,302,0,1367,669,0
Earth,0,TRAPPIST-1e,21,0,0,680,0,10,0,1
Earth,1,TRAPPIST-1e,,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,31,0,880,0,0,8,0,0
Europa,0,TRAPPIST-1e,36,0,2,1297,0,4,0,1
Europa,0,TRAPPIST-1e,39,0,0,7116,0,13208,1515,0
Earth,0,TRAPPIST-1e,26,0,886,0,0,0,21,0
Earth,0,TRAPPIST-1e,51,0,0,1347,0,43,0,1
,0,TRAPPIST-1e,24,0,13,193,0,0,591,0
Earth,0,55 Cancri e,27,0,339,104,116,160,0,1
Earth,0,TRAPPIST-1e,31,0,0,243,1,559,0,0
Earth,0,TRAPPIST-1e,24,0,0,0,21,0,695,0
Europa,0,TRAPPIST-1e,57,0,0,1514,0,72,1393,0
Europa,0,55 Cancri e,36,1,11,79,0,210,1895,0
Europa,0,TRAPPIST-1e,55,0,0,846,0,263,2024,0
Europa,1,55 Cancri e,,0,0,0,0,0,0,0
Mars,0,TRAPPIST-1e,18,0,947,0,4,4,0,0
Mars,0,TRAPPIST-1e,27,,1893,487,4,0,0,0
Europa,0,TRAPPIST-1e,50,0,0,2684,0,153,1751,0
Earth,0,TRAPPIST-1e,24,0,45,138,1,0,530,0
Earth,1,PSO J318.5-22,20,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,24,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,18,0,0,617,0,0,10,0
Earth,0,TRAPPIST-1e,44,0,1178,1,348,0,0,0
Europa,1,55 Cancri e,27,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,58,0,1113,1650,0,194,510,1
Europa,1,PSO J318.5-22,29,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,23,0,3,548,37,0,12,1
Mars,1,TRAPPIST-1e,3,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,0,0,0,0,0,0,0,1
Mars,0,,33,0,361,0,381,1622,0,0
Mars,0,TRAPPIST-1e,12,,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,44,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,20,0,0,0,0,0,0,1
Earth,0,55 Cancri e,59,,269,1776,0,0,12,0
Earth,0,TRAPPIST-1e,18,0,130,0,13,191,554,0
Europa,1,TRAPPIST-1e,72,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,23,0,171,2373,1,30,985,0
Earth,0,TRAPPIST-1e,11,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,1,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,25,0,21,746,55,0,4,0
Mars,1,55 Cancri e,25,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,24,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,54,0,0,5876,0,0,914,1
Mars,1,55 Cancri e,17,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,48,0,1200,0,38,48,0,0
Earth,0,TRAPPIST-1e,40,0,0,0,362,272,0,0
Earth,1,TRAPPIST-1e,2,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,32,0,0,9,11,784,63,0
Earth,1,TRAPPIST-1e,15,0,0,0,0,0,0,1
,1,TRAPPIST-1e,52,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,16,0,0,1115,0,1674,132,0
Earth,1,TRAPPIST-1e,16,0,0,,0,0,0,1
Earth,1,55 Cancri e,16,,0,0,0,0,0,1
Earth,0,55 Cancri e,6,0,0,0,0,0,0,0
Mars,0,TRAPPIST-1e,10,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,27,1,1709,4,24,0,0,0
Europa,0,55 Cancri e,45,0,0,726,0,281,1257,1
Europa,0,TRAPPIST-1e,26,0,2381,1772,0,0,2618,0
Mars,0,TRAPPIST-1e,29,0,1049,0,0,0,0,0
Earth,1,PSO J318.5-22,38,0,0,0,0,,0,1
Earth,0,TRAPPIST-1e,19,0,1,143,0,254,107,1
Mars,0,TRAPPIST-1e,43,0,471,0,133,2,692,0
Earth,0,TRAPPIST-1e,15,0,746,0,2,0,11,0
Mars,0,,31,0,1511,0,310,0,0,0
Mars,0,TRAPPIST-1e,52,0,758,0,356,5,0,0
Mars,,TRAPPIST-1e,49,,0,0,0,0,0,1
Earth,0,55 Cancri e,29,0,143,548,0,0,0,1
Earth,0,TRAPPIST-1e,18,,600,0,0,179,11,1
Mars,1,,41,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,9,0,0,0,0,0,0,0
Earth,1,PSO J318.5-22,,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,58,0,0,82,0,758,0,1
Earth,0,PSO J318.5-22,39,0,0,0,0,0,907,0
Earth,0,TRAPPIST-1e,13,0,911,1,0,74,0,0
Europa,1,55 Cancri e,36,0,0,0,0,0,0,1
Mars,0,55 Cancri e,23,0,253,0,0,888,0,0
Earth,1,PSO J318.5-22,24,0,,0,0,0,0,1
Earth,0,TRAPPIST-1e,33,0,0,0,170,14,810,0
Earth,,TRAPPIST-1e,18,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,2,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,0,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,36,0,625,0,260,0,0,0
Earth,0,55 Cancri e,15,0,254,0,10,180,0,0
Earth,0,TRAPPIST-1e,31,0,91,756,0,0,12,1
Earth,0,TRAPPIST-1e,42,0,0,0,213,166,1209,1
Mars,0,TRAPPIST-1e,27,0,1502,1,0,0,0,0
Earth,0,TRAPPIST-1e,36,0,123,3,,7,0,1
Earth,0,TRAPPIST-1e,0,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,3,0,0,0,0,0,0,0
Earth,0,PSO J318.5-22,22,0,0,837,192,0,,0
Earth,0,TRAPPIST-1e,56,0,0,1721,0,96,0,0
Earth,0,TRAPPIST-1e,23,0,0,0,0,757,0,0
Mars,0,TRAPPIST-1e,25,0,314,2,648,92,0,0
Earth,0,TRAPPIST-1e,29,0,3,0,3,0,697,0
Earth,0,TRAPPIST-1e,17,0,0,1195,31,0,0,0
Earth,0,TRAPPIST-1e,13,0,412,4,0,0,551,0
Mars,0,TRAPPIST-1e,35,,2301,0,414,,0,1
Mars,1,55 Cancri e,53,0,,0,0,0,0,1
Earth,0,TRAPPIST-1e,24,0,14,702,0,0,0,0
Earth,1,TRAPPIST-1e,38,0,0,0,0,0,0,0
Europa,1,55 Cancri e,21,0,0,0,0,0,0,1
Europa,0,55 Cancri e,29,0,2,8,0,2864,155,0
Earth,0,TRAPPIST-1e,46,0,0,0,1661,52,8,1
Europa,1,TRAPPIST-1e,58,0,,0,0,0,0,1
Earth,0,PSO J318.5-22,53,0,0,1,0,195,493,1
Earth,0,55 Cancri e,21,0,13,,1098,64,1,0
Earth,1,PSO J318.5-22,27,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,31,0,0,0,0,0,0,0
Europa,1,55 Cancri e,23,,0,0,0,0,0,1
Europa,0,55 Cancri e,41,0,0,320,4333,1313,51,0
Europa,0,TRAPPIST-1e,29,0,3,933,0,674,731,0
Europa,0,55 Cancri e,54,0,0,37,0,4689,0,0
Europa,0,55 Cancri e,43,0,0,9923,660,10,266,1
Earth,1,PSO J318.5-22,36,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,48,0,784,87,0,0,1,1
Europa,0,TRAPPIST-1e,34,0,10,5659,15,3,0,1
Europa,0,TRAPPIST-1e,42,0,0,802,0,2622,671,0
Earth,0,55 Cancri e,17,0,0,0,0,863,0,0
Earth,0,TRAPPIST-1e,22,0,0,0,0,0,1345,0
Europa,0,TRAPPIST-1e,37,0,6,437,,54,3030,0
Europa,1,55 Cancri e,38,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,21,0,3,0,0,881,0,0
,1,PSO J318.5-22,23,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,27,0,1,767,0,13104,3657,0
Earth,0,TRAPPIST-1e,23,0,18,2595,0,0,122,1
Earth,0,TRAPPIST-1e,19,0,0,0,366,268,0,0
Mars,0,TRAPPIST-1e,28,0,948,0,64,170,0,0
Earth,0,TRAPPIST-1e,33,0,0,0,154,22,820,0
Earth,1,PSO J318.5-22,24,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,0,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,41,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,19,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,44,0,0,0,0,0,871,0
Mars,0,55 Cancri e,43,0,803,0,384,120,0,1
Earth,1,TRAPPIST-1e,14,0,0,0,0,0,0,1
,1,PSO J318.5-22,18,0,0,0,0,0,0,1
,0,TRAPPIST-1e,25,0,237,0,910,0,12,0
Mars,0,TRAPPIST-1e,0,0,0,0,0,0,0,1
Mars,1,55 Cancri e,4,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,24,0,165,0,981,2,0,1
Earth,0,TRAPPIST-1e,38,0,77,169,0,0,470,0
Earth,1,TRAPPIST-1e,44,0,0,0,0,0,0,1
Earth,1,55 Cancri e,57,0,0,0,0,0,0,1
,1,55 Cancri e,3,0,0,0,,0,0,1
Earth,,TRAPPIST-1e,5,,0,0,0,0,,0
Earth,1,55 Cancri e,3,0,0,,0,0,0,1
Earth,1,,18,0,0,0,0,0,0,1
,1,TRAPPIST-1e,8,0,0,0,0,0,0,0
Mars,1,TRAPPIST-1e,21,0,0,0,0,0,0,1
Europa,1,55 Cancri e,35,0,0,0,0,0,0,1
Mars,,TRAPPIST-1e,47,0,0,0,0,0,0,1
Europa,0,55 Cancri e,28,0,1581,213,0,18,3051,0
Europa,0,TRAPPIST-1e,49,0,20,6807,174,3538,2473,0
Europa,0,TRAPPIST-1e,23,0,0,824,0,495,1479,1
Europa,0,TRAPPIST-1e,19,0,0,1,0,2085,55,0
Earth,0,TRAPPIST-1e,34,0,0,250,23,0,514,0
Europa,0,TRAPPIST-1e,40,1,0,11,0,2205,1295,1
Europa,0,55 Cancri e,26,1,0,186,,548,5058,0
Earth,0,PSO J318.5-22,23,0,0,0,,3,1919,0
Mars,0,TRAPPIST-1e,22,0,0,0,0,0,0,0
Europa,0,TRAPPIST-1e,51,0,1,3935,0,146,0,1
Earth,0,55 Cancri e,44,0,672,0,0,0,20,0
Mars,0,TRAPPIST-1e,50,0,357,0,657,0,0,0
Earth,1,TRAPPIST-1e,28,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,13,0,0,0,0,0,0,1
Earth,0,,21,0,33,126,0,461,0,0
Earth,0,TRAPPIST-1e,20,0,56,757,111,0,0,1
Earth,0,55 Cancri e,14,0,0,,14,692,809,0
Europa,0,55 Cancri e,38,0,0,896,0,,4168,0
Earth,0,PSO J318.5-22,29,0,631,,0,40,0,0
Europa,1,TRAPPIST-1e,36,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,16,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,40,0,0,,0,0,0,1
Europa,1,55 Cancri e,,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,18,0,154,22,77,1053,0,1
Earth,0,TRAPPIST-1e,17,0,5,756,0,0,0,1
Mars,1,TRAPPIST-1e,32,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,27,0,0,2,49,0,801,0
Mars,0,TRAPPIST-1e,34,0,2904,23,7,0,81,0
Mars,0,TRAPPIST-1e,53,0,520,0,442,0,0,1
Europa,1,TRAPPIST-1e,36,1,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,41,0,71,0,1617,31,0,0
Mars,0,TRAPPIST-1e,51,0,819,4,92,38,0,0
Earth,1,PSO J318.5-22,61,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,59,0,0,0,1,920,1,1
Europa,1,TRAPPIST-1e,17,0,0,0,0,,0,1
Europa,1,TRAPPIST-1e,27,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,57,0,0,1431,0,30,337,1
Mars,0,55 Cancri e,39,0,2127,,23,0,0,0
Europa,1,55 Cancri e,55,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,42,0,173,656,0,0,23,0
Earth,0,TRAPPIST-1e,36,0,418,40,7,338,0,0
Mars,0,TRAPPIST-1e,42,0,44,0,3648,0,9,1
Earth,1,PSO J318.5-22,32,0,0,0,0,0,0,0
Earth,0,55 Cancri e,6,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,15,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,28,0,0,93,1282,0,0,1
Mars,0,TRAPPIST-1e,37,0,912,0,0,,0,0
Earth,0,TRAPPIST-1e,44,0,0,0,744,62,3,0
Mars,0,TRAPPIST-1e,71,1,901,0,1698,0,0,0
Europa,0,TRAPPIST-1e,44,0,0,351,0,3,3447,0
Europa,1,TRAPPIST-1e,36,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,18,0,4,904,0,0,1,0
Earth,0,PSO J318.5-22,3,0,0,0,0,0,0,1
Earth,1,55 Cancri e,12,0,0,0,0,0,0,0
Earth,1,55 Cancri e,0,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,29,0,0,1311,0,0,0,0
Earth,0,TRAPPIST-1e,9,0,0,0,0,0,0,0
Earth,0,55 Cancri e,27,0,688,307,779,0,19,0
Earth,0,PSO J318.5-22,24,0,0,0,443,244,1,0
Earth,0,TRAPPIST-1e,38,0,1,0,288,0,556,1
Mars,0,TRAPPIST-1e,28,0,523,0,0,970,0,0
Mars,1,TRAPPIST-1e,26,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,16,0,0,20,0,300,681,0
Earth,0,PSO J318.5-22,24,0,,2,25,,707,1
Earth,0,TRAPPIST-1e,33,0,123,760,0,0,0,0
Earth,0,55 Cancri e,24,0,489,0,,0,0,0
Earth,0,,29,0,1,0,133,104,574,0
Earth,0,TRAPPIST-1e,25,0,0,9,2005,0,5,1
Earth,0,,0,0,0,0,0,0,0,0
,0,TRAPPIST-1e,13,0,649,2,0,124,143,0
Earth,1,55 Cancri e,7,0,0,0,0,0,0,0
Earth,0,PSO J318.5-22,32,0,0,0,736,0,0,0
Mars,1,TRAPPIST-1e,34,0,0,0,0,0,0,0
Mars,0,TRAPPIST-1e,49,0,21,25,1509,0,1042,0
Mars,0,TRAPPIST-1e,43,0,13,2119,315,0,261,1
Mars,0,TRAPPIST-1e,0,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,6,0,,0,0,0,0,1
Earth,0,TRAPPIST-1e,23,0,0,179,569,0,0,1
Mars,0,TRAPPIST-1e,43,0,336,11,796,15,0,1
Mars,1,55 Cancri e,23,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,43,0,828,25,545,107,0,0
Mars,1,55 Cancri e,41,0,0,0,0,0,0,1
Europa,0,55 Cancri e,54,1,0,2062,2,19,1618,0
Europa,1,TRAPPIST-1e,51,0,0,0,,0,0,1
Europa,1,TRAPPIST-1e,44,0,0,0,0,0,0,1
Earth,1,PSO J318.5-22,48,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,45,0,,9,0,857,16,0
Earth,0,PSO J318.5-22,20,0,0,689,0,0,0,0
Europa,0,TRAPPIST-1e,33,0,0,28,0,6841,543,0
Earth,0,TRAPPIST-1e,21,0,15,30,11,2,388,0
Europa,1,TRAPPIST-1e,68,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,23,0,5,308,363,7,0,1
Earth,0,TRAPPIST-1e,16,,24,0,13,717,0,0
Earth,0,TRAPPIST-1e,35,0,198,44,97,30,510,0
Earth,1,TRAPPIST-1e,22,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,51,0,214,3,16,569,0,0
Earth,0,PSO J318.5-22,2,0,,0,0,0,0,0
Earth,1,55 Cancri e,29,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,0,0,0,0,0,0,0,1
Earth,1,55 Cancri e,39,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,55,0,0,1971,77,577,1050,1
Earth,1,TRAPPIST-1e,22,0,0,0,0,,0,0
Earth,0,TRAPPIST-1e,20,0,310,0,374,0,5,0
,0,55 Cancri e,25,0,0,641,0,2,0,1
Earth,0,55 Cancri e,18,0,235,0,101,0,316,1
Earth,0,PSO J318.5-22,28,0,3,141,0,0,1689,0
Earth,0,TRAPPIST-1e,26,0,1822,0,4,107,1204,0
Earth,0,PSO J318.5-22,28,0,1,0,933,614,0,0
Earth,0,TRAPPIST-1e,54,0,,,0,0,0,0
Earth,0,TRAPPIST-1e,56,0,0,54,0,724,0,0
Mars,0,TRAPPIST-1e,25,0,1228,0,132,0,0,0
Europa,0,TRAPPIST-1e,26,0,2050,8525,0,270,636,0
Earth,0,TRAPPIST-1e,14,0,0,0,709,258,3,0
Earth,0,TRAPPIST-1e,21,0,2,417,323,0,84,1
Earth,1,TRAPPIST-1e,43,0,0,,0,0,0,1
Earth,0,,37,0,221,0,32,38,516,0
Earth,0,TRAPPIST-1e,,0,740,82,6,,1,0
Europa,0,TRAPPIST-1e,38,0,0,3135,0,26,3,1
Earth,0,TRAPPIST-1e,14,0,0,1,1441,0,190,1
Earth,,PSO J318.5-22,20,0,0,0,585,0,10,0
Europa,0,TRAPPIST-1e,33,0,0,0,0,0,0,0
Europa,1,55 Cancri e,33,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,13,0,0,0,31,0,810,1
Europa,0,TRAPPIST-1e,37,0,0,210,0,4114,0,0
Mars,0,TRAPPIST-1e,15,0,5711,0,2516,0,1370,0
Europa,0,55 Cancri e,33,0,396,1280,7,308,4941,0
Earth,1,PSO J318.5-22,24,0,0,0,0,0,0,1
,0,PSO J318.5-22,49,0,0,,0,160,528,0
Earth,0,TRAPPIST-1e,24,0,1252,6,,123,706,0
Earth,0,TRAPPIST-1e,24,0,173,0,14,0,603,0
Europa,1,55 Cancri e,26,0,0,0,0,0,0,1
Europa,1,55 Cancri e,40,0,0,0,0,0,0,1
Earth,0,55 Cancri e,31,0,0,611,2,4,22,0
Europa,0,,47,0,0,5252,0,124,300,1
Earth,0,TRAPPIST-1e,19,0,736,0,0,0,1,0
Europa,0,55 Cancri e,38,1,0,1577,0,425,4359,0
Europa,0,55 Cancri e,33,0,0,1001,2280,,29,1
Europa,1,TRAPPIST-1e,45,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,1,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,32,0,0,53,0,744,0,0
Mars,1,TRAPPIST-1e,70,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,19,0,23,0,0,0,732,0
Mars,1,PSO J318.5-22,55,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,48,0,0,8403,0,7627,83,0
Earth,0,TRAPPIST-1e,66,0,1187,1,,6,0,0
,0,TRAPPIST-1e,13,0,,256,0,207,409,0
Europa,0,55 Cancri e,40,0,82,1390,0,347,6237,0
Earth,0,TRAPPIST-1e,35,0,0,1438,0,112,74,1
Earth,0,TRAPPIST-1e,32,0,0,49,2,639,0,0
Mars,0,TRAPPIST-1e,51,0,1644,0,234,157,64,0
Europa,0,TRAPPIST-1e,37,0,0,216,0,5391,3372,0
Earth,0,TRAPPIST-1e,31,0,517,1,301,60,4,0
Earth,0,TRAPPIST-1e,37,0,608,0,6,0,1637,0
Europa,0,TRAPPIST-1e,38,0,0,3331,270,2,3510,0
Europa,0,55 Cancri e,19,0,0,329,0,3154,312,0
Mars,1,TRAPPIST-1e,33,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,19,0,0,0,1752,187,0,1
Earth,0,TRAPPIST-1e,31,0,2,788,0,128,9,1
Earth,0,TRAPPIST-1e,43,0,45,8,0,607,44,0
Earth,1,TRAPPIST-1e,22,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,24,0,0,0,0,0,0,0
Europa,0,55 Cancri e,21,0,0,878,82,360,1784,0
Europa,,TRAPPIST-1e,14,0,0,0,0,0,0,1
Europa,0,55 Cancri e,30,0,728,2551,0,48,1804,1
Europa,1,TRAPPIST-1e,22,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,11,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,4,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,0,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,30,0,479,12,25,643,283,0
Earth,0,PSO J318.5-22,21,0,0,27,1181,0,513,0
Europa,0,TRAPPIST-1e,40,0,0,0,0,0,0,0
Earth,0,PSO J318.5-22,57,0,506,0,1,178,0,0
Mars,0,TRAPPIST-1e,35,,1228,0,0,0,0,0
Europa,0,TRAPPIST-1e,32,0,0,0,0,0,0,0
Mars,0,TRAPPIST-1e,32,0,2616,0,2,5,0,0
Earth,0,TRAPPIST-1e,30,0,0,0,301,0,437,0
Earth,0,TRAPPIST-1e,69,0,577,139,0,0,0,0
Earth,1,TRAPPIST-1e,21,0,0,0,0,0,0,0
Mars,1,PSO J318.5-22,17,0,0,,0,0,0,1
Mars,0,TRAPPIST-1e,16,0,995,0,6,48,0,0
Mars,1,TRAPPIST-1e,25,0,0,0,0,,0,0
Europa,0,TRAPPIST-1e,25,0,1586,2342,947,1,276,1
Europa,0,55 Cancri e,52,0,0,2,0,10976,810,0
Earth,0,TRAPPIST-1e,13,0,578,77,0,306,5,0
Earth,0,TRAPPIST-1e,37,0,1086,0,0,41,0,0
Mars,0,TRAPPIST-1e,13,0,760,2,2,,0,0
Mars,0,TRAPPIST-1e,45,0,3309,0,10,0,0,0
Mars,,TRAPPIST-1e,55,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,22,0,664,0,0,65,0,0
Earth,0,TRAPPIST-1e,39,0,0,0,0,1745,72,0
Mars,0,TRAPPIST-1e,35,0,741,0,31,0,36,0
Earth,1,PSO J318.5-22,19,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,7,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,19,0,1,0,0,450,254,0
Earth,1,TRAPPIST-1e,21,0,0,0,0,0,0,1
Europa,0,55 Cancri e,37,0,0,2065,1650,356,1,1
Earth,0,TRAPPIST-1e,35,0,1609,0,0,0,0,0
Earth,1,TRAPPIST-1e,22,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,62,0,379,453,0,7,0,0
Earth,1,TRAPPIST-1e,41,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,16,0,,0,0,0,0,1
Europa,0,TRAPPIST-1e,26,0,0,,8,21,6023,0
Mars,1,TRAPPIST-1e,36,0,0,0,0,0,0,1
Earth,1,PSO J318.5-22,,0,0,0,0,0,0,1
Earth,0,55 Cancri e,22,0,35,0,36,581,0,0
Earth,0,TRAPPIST-1e,40,0,0,0,0,822,2,0
Europa,0,55 Cancri e,50,0,0,1547,0,1784,1,1
Europa,1,TRAPPIST-1e,57,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,15,0,1,30,1793,0,0,1
Europa,0,55 Cancri e,23,0,0,587,0,1497,1014,0
Mars,1,55 Cancri e,60,0,0,0,0,0,0,1
Earth,,TRAPPIST-1e,73,0,0,0,0,153,556,0
Earth,,TRAPPIST-1e,35,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,28,0,0,0,0,0,0,0
Europa,0,TRAPPIST-1e,27,1,0,6013,0,820,31,1
Europa,0,TRAPPIST-1e,14,0,0,946,0,7860,384,0
Europa,1,TRAPPIST-1e,26,0,,0,0,0,0,1
Earth,0,TRAPPIST-1e,22,0,,0,102,43,700,0
Mars,0,55 Cancri e,22,0,2229,0,1349,121,0,1
Mars,0,PSO J318.5-22,71,0,924,1284,10,9,0,0
Mars,0,55 Cancri e,25,0,5,1,633,0,188,1
Mars,1,TRAPPIST-1e,27,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,1,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,52,0,809,0,0,0,0,1
Earth,1,TRAPPIST-1e,0,0,0,0,0,0,0,1
Europa,1,55 Cancri e,30,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,52,1,0,7452,0,1158,7979,0
Earth,0,TRAPPIST-1e,12,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,22,0,0,,0,0,0,1
Earth,0,TRAPPIST-1e,24,0,520,0,0,195,0,1
Mars,0,TRAPPIST-1e,22,0,1173,0,0,9,0,0
Earth,1,PSO J318.5-22,15,,0,0,0,0,0,0
Mars,1,TRAPPIST-1e,21,0,,0,0,0,0,1
Mars,1,55 Cancri e,56,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,50,0,1598,0,155,26,0,0
Earth,0,TRAPPIST-1e,20,0,127,0,656,0,21,0
Earth,0,TRAPPIST-1e,32,0,0,0,47,857,23,0
Earth,1,TRAPPIST-1e,28,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,74,0,571,0,0,277,0,0
Mars,1,TRAPPIST-1e,25,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,31,0,691,3,68,286,0,0
Earth,1,PSO J318.5-22,6,0,0,0,0,0,0,1
Earth,1,,17,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,12,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,47,0,1130,8,299,0,0,1
Mars,1,TRAPPIST-1e,46,0,0,0,0,0,0,1
Europa,0,55 Cancri e,31,0,139,4018,13,232,1140,1
Europa,0,TRAPPIST-1e,36,0,0,0,0,0,0,1
Earth,0,55 Cancri e,15,0,62,57,2646,1104,312,0
Mars,0,TRAPPIST-1e,38,0,886,0,618,0,0,0
Earth,1,55 Cancri e,48,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,21,0,0,0,0,0,0,1
,1,TRAPPIST-1e,4,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,31,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,31,0,0,140,394,0,0,0
Europa,0,PSO J318.5-22,62,1,0,4513,0,85,1437,1
Earth,1,TRAPPIST-1e,29,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,30,0,0,4,1604,678,1681,0
Mars,0,TRAPPIST-1e,26,0,912,0,43,0,0,0
Mars,0,TRAPPIST-1e,43,0,33,1117,59,0,16,0
Mars,0,TRAPPIST-1e,32,0,1087,0,71,0,0,0
Mars,1,55 Cancri e,24,0,0,0,0,0,,1
Mars,1,TRAPPIST-1e,49,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,21,0,17,427,31,257,0,1
Earth,0,TRAPPIST-1e,18,0,0,730,79,0,,1
Earth,1,TRAPPIST-1e,18,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,14,0,0,0,0,0,0,0
Mars,0,TRAPPIST-1e,21,0,1507,,3,2,1196,0
Mars,1,55 Cancri e,25,0,0,0,0,0,0,1
Europa,0,55 Cancri e,56,0,0,323,971,58,4240,0
Earth,0,TRAPPIST-1e,0,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,55,0,0,0,5,0,2409,0
Earth,1,TRAPPIST-1e,14,0,0,0,0,0,0,0
Mars,0,TRAPPIST-1e,13,0,1007,0,142,295,0,0
