HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
Earth,0.0,PSO J318.5-22,39.0,0.0,96.0,506.0,29.0,261.0,736.0,1
Earth,0.0,TRAPPIST-1e,20.0,0.0,311.0,1238.0,1055.0,222.0,216.0,0
Earth,0.0,PSO J318.5-22,50.0,0.0,571.0,1460.0,572.0,97.0,597.0,0
Europa,0.0,TRAPPIST-1e,45.0,0.0,457.0,13635.0,174.0,821.0,239.0,1
Mars,1.0,TRAPPIST-1e,2.0,0.0,147.0,1446.0,987.0,1046.0,888.0,1
Europa,0.0,TRAPPIST-1e,41.0,0.0,401.0,2331.0,576.0,1061.0,811.0,1
Earth,1.0,TRAPPIST-1e,33.0,0.0,513.0,628.0,1167.0,306.0,87.0,1
Earth,0.0,TRAPPIST-1e,4.0,0.0,149.0,100.0,302.0,748.0,883.0,0
Earth,1.0,TRAPPIST-1e,39.0,0.0,48.0,275.0,160.0,826.0,622.0,1
Mars,0.0,TRAPPIST-1e,34.0,0.0,110.0,663.0,1126.0,876.0,83.0,1
Europa,0.0,TRAPPIST-1e,30.0,0.0,559.0,1060.0,669.0,1060.0,780.0,1
Earth,0.0,TRAPPIST-1e,37.0,0.0,143.0,53.0,924.0,191.0,67.0,1
Earth,1.0,TRAPPIST-1e,1.0,0.0,559.0,1453.0,380.0,434.0,873.0,1
Europa,0.0,TRAPPIST-1e,46.0,0.0,685.0,1508.0,297.0,1202.0,459.0,0
Europa,0.0,TRAPPIST-1e,12.0,0.0,506.0,91.0,1152.0,1816.0,1839.0,0
Earth,1.0,TRAPPIST-1e,3.0,0.0,578.0,15.0,652.0,432.0,551.0,1
Mars,1.0,TRAPPIST-1e,47.0,0.0,562.0,552.0,128.0,51.0,873.0,1
Earth,0.0,PSO J318.5-22,12.0,0.0,525.0,375.0,783.0,236.0,254.0,0
Earth,0.0,TRAPPIST-1e,32.0,0.0,497.0,1356.0,851.0,205.0,149.0,0
Earth,1.0,PSO J318.5-22,60.0,0.0,7.0,1174.0,605.0,1006.0,705.0,1
Earth,1.0,PSO J318.5-22,37.0,0.0,331.0,1231.0,464.0,451.0,1001.0,0
Earth,0.0,TRAPPIST-1e,35.0,0.0,287.0,151.0,583.0,940.0,66.0,1
Earth,1.0,PSO J318.5-22,22.0,0.0,560.0,1393.0,167.0,81.0,589.0,0
Europa,0.0,TRAPPIST-1e,52.0,0.0,550.0,482.0,919.0,921.0,971.0,1
Earth,0.0,TRAPPIST-1e,29.0,0.0,315.0,997.0,954.0,760.0,633.0,1
Europa,0.0,55 Cancri e,28.0,0.0,523.0,656.0,758.0,20.0,276.0,1
Mars,1.0,55 Cancri e,20.0,0.0,125.0,490.0,53.0,767.0,731.0,0
Europa,1.0,TRAPPIST-1e,59.0,0.0,617.0,215.0,69.0,448.0,756.0,1
Earth,1.0,PSO J318.5-22,16.0,0.0,53.0,1486.0,996.0,1078.0,822.0,0
Earth,1.0,PSO J318.5-22,27.0,0.0,333.0,880.0,1076.0,281.0,114.0,1
Earth,0.0,TRAPPIST-1e,23.0,0.0,2381.0,454.0,884.0,489.0,554.0,0
Earth,1.0,TRAPPIST-1e,20.0,0.0,600.0,1155.0,132.0,540.0,774.0,0
Europa,0.0,55 Cancri e,42.0,1.0,277.0,1147.0,898.0,9.0,3045.0,0
Earth,1.0,TRAPPIST-1e,8.0,0.0,84.0,402.0,274.0,1075.0,22.0,0
Europa,0.0,TRAPPIST-1e,71.0,0.0,492.0,1881.0,610.0,77.0,719.0,1
Earth,1.0,TRAPPIST-1e,22.0,0.0,130.0,1091.0,651.0,991.0,1900.0,1
Europa,0.0,TRAPPIST-1e,39.0,0.0,652.0,6452.0,458.0,2128.0,1099.0,0
Mars,0.0,TRAPPIST-1e,30.0,0.0,521.0,687.0,1578.0,1076.0,885.0,1
Mars,0.0,TRAPPIST-1e,42.0,0.0,530.0,135.0,23.0,407.0,355.0,0
Mars,1.0,TRAPPIST-1e,43.0,0.0,223.0,674.0,940.0,90.0,994.0,1
Earth,0.0,55 Cancri e,18.0,0.0,683.0,827.0,484.0,159.0,987.0,0
Europa,0.0,55 Cancri e,55.0,0.0,296.0,1358.0,383.0,103.0,357.0,1
Earth,1.0,PSO J318.5-22,25.0,0.0,191.0,312.0,751.0,986.0,495.0,1
Earth,0.0,TRAPPIST-1e,16.0,0.0,468.0,1395.0,1063.0,388.0,899.0,0
Mars,0.0,TRAPPIST-1e,16.0,0.0,1307.0,507.0,426.0,907.0,489.0,0
Mars,0.0,TRAPPIST-1e,17.0,0.0,671.0,68.0,1027.0,852.0,1079.0,0
Europa,0.0,55 Cancri e,47.0,0.0,298.0,1356.0,265.0,691.0,318.0,0
Mars,0.0,TRAPPIST-1e,25.0,0.0,529.0,874.0,282.0,25.0,455.0,1
Mars,0.0,TRAPPIST-1e,29.0,0.0,63.0,48.0,1143.0,50.0,987.0,1
Earth,1.0,TRAPPIST-1e,14.0,0.0,664.0,101.0,1052.0,283.0,146.0,0
Mars,0.0,TRAPPIST-1e,20.0,0.0,7.0,1315.0,546.0,1231.0,132.0,0
Europa,0.0,55 Cancri e,38.0,0.0,1821.0,297.0,669.0,4192.0,12271.0,0
Europa,0.0,55 Cancri e,17.0,0.0,213.0,1179.0,254.0,630.0,2336.0,0
Mars,1.0,TRAPPIST-1e,16.0,0.0,279.0,189.0,900.0,1016.0,763.0,1
Mars,0.0,55 Cancri e,22.0,0.0,316.0,120.0,649.0,914.0,716.0,0
Earth,0.0,TRAPPIST-1e,36.0,0.0,355.0,90.0,401.0,232.0,997.0,0
Mars,0.0,55 Cancri e,41.0,0.0,4161.0,854.0,1173.0,1024.0,972.0,1
Mars,1.0,TRAPPIST-1e,29.0,0.0,341.0,705.0,22.0,566.0,470.0,1
Europa,1.0,55 Cancri e,46.0,0.0,362.0,801.0,1050.0,715.0,272.0,1
Europa,0.0,TRAPPIST-1e,48.0,0.0,19.0,3603.0,864.0,2671.0,9858.0,0
Mars,1.0,PSO J318.5-22,27.0,0.0,260.0,691.0,25.0,487.0,780.0,1
Europa,0.0,55 Cancri e,31.0,1.0,588.0,3641.0,149.0,6214.0,2506.0,0
Earth,1.0,TRAPPIST-1e,30.0,0.0,221.0,595.0,1074.0,21.0,805.0,1
Europa,0.0,55 Cancri e,39.0,0.0,2062.0,1482.0,1074.0,1000.0,437.0,1
Earth,0.0,PSO J318.5-22,45.0,0.0,309.0,1023.0,948.0,156.0,1015.0,0
Earth,0.0,TRAPPIST-1e,25.0,0.0,199.0,935.0,1121.0,176.0,583.0,0
Europa,0.0,TRAPPIST-1e,56.0,0.0,91.0,1300.0,454.0,9983.0,1890.0,0
Earth,0.0,55 Cancri e,15.0,0.0,173.0,489.0,1003.0,153.0,70.0,0
Mars,0.0,TRAPPIST-1e,17.0,0.0,438.0,452.0,1127.0,118.0,999.0,1
Earth,0.0,TRAPPIST-1e,22.0,0.0,146.0,656.0,730.0,214.0,27.0,1
Europa,0.0,PSO J318.5-22,30.0,0.0,698.0,6044.0,473.0,3292.0,2505.0,0
Earth,1.0,TRAPPIST-1e,38.0,0.0,621.0,1274.0,1173.0,181.0,361.0,1
Earth,0.0,TRAPPIST-1e,61.0,0.0,355.0,1417.0,896.0,241.0,426.0,0
Mars,0.0,TRAPPIST-1e,51.0,0.0,2832.0,544.0,314.0,384.0,639.0,0
Europa,0.0,TRAPPIST-1e,18.0,0.0,39.0,709.0,961.0,3822.0,2996.0,0
Mars,1.0,TRAPPIST-1e,33.0,0.0,471.0,340.0,1123.0,766.0,934.0,1
Earth,0.0,PSO J318.5-22,33.0,0.0,338.0,914.0,904.0,577.0,193.0,0
Europa,1.0,55 Cancri e,19.0,0.0,32.0,317.0,252.0,902.0,377.0,1
Europa,1.0,TRAPPIST-1e,36.0,1.0,500.0,1395.0,837.0,176.0,745.0,1
Earth,1.0,TRAPPIST-1e,15.0,0.0,442.0,445.0,494.0,1051.0,349.0,1
Earth,0.0,TRAPPIST-1e,49.0,0.0,492.0,1550.0,217.0,630.0,973.0,0
Europa,1.0,55 Cancri e,29.0,0.0,163.0,1170.0,136.0,349.0,300.0,1
Earth,1.0,TRAPPIST-1e,29.0,0.0,55.0,499.0,1127.0,863.0,174.0,0
Earth,1.0,TRAPPIST-1e,61.0,0.0,173.0,732.0,588.0,810.0,418.0,1
Europa,0.0,55 Cancri e,60.0,0.0,304.0,5248.0,422.0,2663.0,3439.0,0
Earth,1.0,PSO J318.5-22,28.0,0.0,472.0,243.0,799.0,1016.0,842.0,0
Earth,0.0,PSO J318.5-22,31.0,0.0,519.0,1380.0,1061.0,307.0,408.0,1
Mars,1.0,TRAPPIST-1e,41.0,0.0,218.0,341.0,238.0,983.0,885.0,0
Earth,1.0,55 Cancri e,48.0,0.0,591.0,802.0,1116.0,13.0,686.0,0
Earth,0.0,PSO J318.5-22,37.0,0.0,455.0,593.0,459.0,925.0,82.0,0
Europa,0.0,55 Cancri e,57.0,0.0,153.0,1457.0,1136.0,2551.0,851.0,0
Earth,1.0,TRAPPIST-1e,38.0,0.0,698.0,391.0,722.0,391.0,386.0,1
Europa,0.0,TRAPPIST-1e,39.0,0.0,651.0,528.0,1115.0,526.0,389.0,1
Earth,0.0,TRAPPIST-1e,39.0,0.0,571.0,280.0,555.0,464.0,608.0,0
Europa,0.0,55 Cancri e,30.0,0.0,409.0,1058.0,10215.0,175.0,627.0,0
Europa,0.0,TRAPPIST-1e,30.0,0.0,210.0,5730.0,891.0,611.0,5045.0,0
Earth,0.0,TRAPPIST-1e,7.0,0.0,106.0,122.0,116.0,271.0,212.0,1
Mars,0.0,TRAPPIST-1e,2.0,0.0,183.0,856.0,1066.0,547.0,745.0,0
Earth,1.0,TRAPPIST-1e,30.0,0.0,392.0,1233.0,901.0,1041.0,371.0,0
Earth,0.0,PSO J318.5-22,41.0,0.0,1731.0,1112.0,1364.0,686.0,270.0,0
Earth,1.0,TRAPPIST-1e,38.0,0.0,176.0,917.0,770.0,205.0,502.0,0
Earth,0.0,TRAPPIST-1e,12.0,0.0,485.0,194.0,905.0,157.0,494.0,0
Earth,0.0,PSO J318.5-22,17.0,0.0,364.0,195.0,76.0,729.0,189.0,1
Europa,1.0,TRAPPIST-1e,23.0,0.0,97.0,1168.0,71.0,52.0,492.0,1
Earth,0.0,PSO J318.5-22,25.0,0.0,197.0,581.0,545.0,1011.0,977.0,1
Europa,0.0,TRAPPIST-1e,67.0,0.0,258.0,2131.0,452.0,1383.0,10454.0,0
Earth,1.0,PSO J318.5-22,20.0,0.0,189.0,1438.0,299.0,1106.0,96.0,1
Europa,0.0,TRAPPIST-1e,34.0,0.0,675.0,7337.0,817.0,13286.0,2992.0,0
Mars,0.0,55 Cancri e,52.0,0.0,157.0,90.0,541.0,45.0,276.0,0
Earth,0.0,TRAPPIST-1e,16.0,0.0,581.0,722.0,306.0,833.0,709.0,0
Mars,0.0,TRAPPIST-1e,1.0,0.0,13.0,201.0,143.0,424.0,423.0,0
Earth,1.0,TRAPPIST-1e,37.0,0.0,432.0,1016.0,479.0,705.0,1013.0,1
Mars,0.0,TRAPPIST-1e,48.0,0.0,54.0,626.0,6240.0,582.0,712.0,1
Mars,0.0,TRAPPIST-1e,39.0,0.0,193.0,1483.0,166.0,991.0,884.0,0
Earth,1.0,TRAPPIST-1e,37.0,0.0,708.0,898.0,435.0,731.0,595.0,1
Earth,1.0,TRAPPIST-1e,44.0,0.0,22.0,851.0,680.0,178.0,98.0,1
Earth,0.0,TRAPPIST-1e,24.0,0.0,271.0,1326.0,1144.0,211.0,409.0,0
Earth,0.0,TRAPPIST-1e,21.0,0.0,315.0,484.0,796.0,392.0,118.0,0
Earth,1.0,55 Cancri e,40.0,0.0,268.0,372.0,133.0,71.0,822.0,1
Earth,0.0,TRAPPIST-1e,40.0,0.0,1224.0,1139.0,320.0,294.0,308.0,0
Europa,0.0,55 Cancri e,30.0,0.0,1271.0,1218.0,369.0,1066.0,4319.0,0
Earth,0.0,TRAPPIST-1e,23.0,0.0,519.0,1002.0,736.0,628.0,554.0,0
Earth,0.0,TRAPPIST-1e,24.0,0.0,187.0,56.0,1136.0,2447.0,123.0,0
Earth,1.0,PSO J318.5-22,50.0,0.0,387.0,1306.0,789.0,364.0,620.0,0
Earth,0.0,TRAPPIST-1e,1.0,0.0,607.0,1065.0,180.0,596.0,741.0,0
Earth,0.0,TRAPPIST-1e,0.0,0.0,243.0,458.0,823.0,55.0,648.0,0
Europa,0.0,55 Cancri e,31.0,1.0,208.0,1392.0,500.0,1105.0,835.0,1
Europa,0.0,55 Cancri e,31.0,0.0,526.0,13557.0,868.0,666.0,881.0,1
Earth,0.0,TRAPPIST-1e,4.0,0.0,2.0,33.0,56.0,958.0,573.0,0
Earth,0.0,TRAPPIST-1e,16.0,0.0,1230.0,1187.0,423.0,362.0,733.0,1
Earth,1.0,TRAPPIST-1e,40.0,0.0,269.0,1246.0,1133.0,62.0,674.0,1
Earth,1.0,TRAPPIST-1e,23.0,0.0,584.0,387.0,732.0,734.0,653.0,1
Earth,0.0,TRAPPIST-1e,17.0,0.0,634.0,1324.0,368.0,263.0,1017.0,0
Europa,0.0,55 Cancri e,7.0,0.0,357.0,778.0,297.0,876.0,8983.0,0
Europa,0.0,TRAPPIST-1e,37.0,0.0,344.0,2487.0,9901.0,952.0,2473.0,0
Europa,0.0,55 Cancri e,41.0,0.0,262.0,3357.0,947.0,409.0,412.0,1
Earth,1.0,TRAPPIST-1e,35.0,0.0,570.0,108.0,885.0,4.0,415.0,1
Earth,1.0,55 Cancri e,30.0,0.0,113.0,336.0,313.0,221.0,958.0,1
Earth,0.0,PSO J318.5-22,1.0,0.0,283.0,395.0,682.0,393.0,548.0,0
Earth,0.0,TRAPPIST-1e,10.0,0.0,176.0,966.0,838.0,159.0,726.0,0
Earth,0.0,PSO J318.5-22,19.0,0.0,1509.0,1474.0,99.0,403.0,795.0,0
Earth,0.0,TRAPPIST-1e,43.0,0.0,545.0,784.0,776.0,896.0,1016.0,1
Earth,0.0,55 Cancri e,54.0,0.0,633.0,585.0,1248.0,397.0,408.0,0
Europa,0.0,55 Cancri e,26.0,0.0,561.0,783.0,1169.0,172.0,4573.0,0
Earth,0.0,TRAPPIST-1e,26.0,0.0,144.0,152.0,790.0,371.0,40.0,0
Earth,0.0,TRAPPIST-1e,12.0,0.0,197.0,1064.0,955.0,836.0,80.0,0
Mars,0.0,TRAPPIST-1e,20.0,0.0,428.0,981.0,687.0,729.0,353.0,0
Earth,0.0,TRAPPIST-1e,27.0,0.0,185.0,955.0,985.0,726.0,752.0,1
Mars,0.0,TRAPPIST-1e,29.0,0.0,217.0,960.0,935.0,953.0,812.0,0
Earth,0.0,TRAPPIST-1e,3.0,0.0,372.0,201.0,1824.0,822.0,479.0,1
Earth,0.0,TRAPPIST-1e,26.0,0.0,574.0,1366.0,951.0,587.0,634.0,0
Europa,1.0,TRAPPIST-1e,26.0,0.0,429.0,659.0,798.0,1048.0,416.0,1
Earth,0.0,PSO J318.5-22,21.0,0.0,692.0,506.0,278.0,1069.0,522.0,1
Mars,0.0,TRAPPIST-1e,18.0,0.0,240.0,521.0,1341.0,776.0,429.0,0
Earth,1.0,TRAPPIST-1e,26.0,0.0,565.0,476.0,799.0,760.0,370.0,1
Earth,1.0,PSO J318.5-22,32.0,0.0,408.0,1332.0,1031.0,588.0,575.0,1
Earth,1.0,TRAPPIST-1e,14.0,0.0,144.0,115.0,168.0,259.0,63.0,1
Mars,0.0,TRAPPIST-1e,24.0,0.0,800.0,836.0,1119.0,13.0,847.0,0
Earth,0.0,TRAPPIST-1e,48.0,0.0,357.0,385.0,1003.0,1045.0,544.0,1
Europa,0.0,55 Cancri e,47.0,0.0,145.0,4623.0,1058.0,985.0,216.0,1
Earth,0.0,TRAPPIST-1e,16.0,0.0,282.0,790.0,565.0,874.0,275.0,0
Europa,1.0,55 Cancri e,31.0,0.0,31.0,832.0,255.0,952.0,339.0,1
Mars,0.0,TRAPPIST-1e,18.0,0.0,1744.0,521.0,153.0,776.0,616.0,0
Mars,0.0,TRAPPIST-1e,57.0,0.0,989.0,541.0,428.0,250.0,751.0,0
Europa,0.0,55 Cancri e,41.0,0.0,6063.0,17767.0,948.0,497.0,592.0,0
Mars,0.0,55 Cancri e,45.0,0.0,1298.0,818.0,677.0,3.0,69.0,0
Earth,1.0,TRAPPIST-1e,25.0,0.0,461.0,1196.0,239.0,389.0,447.0,0
Earth,1.0,TRAPPIST-1e,26.0,0.0,234.0,1035.0,994.0,778.0,601.0,1
Earth,0.0,PSO J318.5-22,17.0,0.0,15.0,993.0,330.0,392.0,27.0,0
Europa,1.0,TRAPPIST-1e,31.0,0.0,102.0,1396.0,998.0,1092.0,293.0,1
Earth,0.0,TRAPPIST-1e,5.0,0.0,361.0,1110.0,191.0,1051.0,679.0,1
Earth,1.0,55 Cancri e,29.0,0.0,631.0,679.0,346.0,524.0,501.0,0
Mars,1.0,TRAPPIST-1e,18.0,0.0,329.0,697.0,186.0,630.0,845.0,1
Mars,0.0,TRAPPIST-1e,23.0,0.0,1017.0,1176.0,289.0,12.0,669.0,1
Earth,0.0,TRAPPIST-1e,47.0,0.0,363.0,1261.0,579.0,619.0,771.0,1
Europa,0.0,55 Cancri e,27.0,0.0,94.0,1185.0,1615.0,6301.0,139.0,0
Europa,0.0,55 Cancri e,28.0,0.0,574.0,2631.0,742.0,967.0,323.0,1
Earth,1.0,TRAPPIST-1e,21.0,0.0,351.0,495.0,205.0,622.0,872.0,0
Mars,0.0,TRAPPIST-1e,39.0,0.0,53.0,906.0,34.0,1049.0,601.0,0
Europa,0.0,TRAPPIST-1e,29.0,0.0,654.0,1581.0,96.0,80.0,3296.0,0
Europa,0.0,55 Cancri e,49.0,0.0,49.0,7728.0,864.0,1111.0,970.0,0
Mars,0.0,TRAPPIST-1e,41.0,0.0,737.0,211.0,1104.0,217.0,169.0,0
Earth,0.0,TRAPPIST-1e,26.0,0.0,2.0,1450.0,185.0,794.0,945.0,1
Mars,1.0,55 Cancri e,33.0,0.0,391.0,90.0,756.0,895.0,1908.0,0
Earth,0.0,TRAPPIST-1e,17.0,0.0,233.0,1028.0,172.0,1046.0,998.0,0
Earth,0.0,TRAPPIST-1e,26.0,0.0,47.0,1237.0,1071.0,347.0,411.0,1
Earth,0.0,TRAPPIST-1e,18.0,0.0,32.0,878.0,455.0,964.0,633.0,0
Mars,1.0,TRAPPIST-1e,35.0,1.0,337.0,323.0,97.0,925.0,473.0,1
Europa,1.0,TRAPPIST-1e,20.0,0.0,51.0,969.0,1141.0,1025.0,120.0,1
Earth,1.0,55 Cancri e,57.0,0.0,143.0,1128.0,616.0,404.0,952.0,1
Earth,1.0,TRAPPIST-1e,8.0,0.0,532.0,456.0,628.0,387.0,90.0,1
Earth,1.0,55 Cancri e,21.0,0.0,221.0,444.0,437.0,437.0,363.0,0
Mars,0.0,TRAPPIST-1e,42.0,0.0,21.0,2858.0,3185.0,153.0,21.0,1
Mars,0.0,TRAPPIST-1e,26.0,0.0,686.0,730.0,913.0,383.0,94.0,1
Earth,0.0,TRAPPIST-1e,20.0,0.0,1385.0,421.0,1132.0,95.0,806.0,0
Earth,1.0,PSO J318.5-22,20.0,0.0,457.0,258.0,773.0,346.0,994.0,1
Europa,0.0,TRAPPIST-1e,16.0,0.0,545.0,150.0,232.0,214.0,202.0,1
Earth,0.0,55 Cancri e,27.0,0.0,663.0,390.0,404.0,1001.0,937.0,1
Earth,0.0,TRAPPIST-1e,23.0,0.0,246.0,50.0,188.0,259.0,612.0,0
Earth,1.0,55 Cancri e,31.0,0.0,448.0,383.0,948.0,329.0,513.0,1
Mars,1.0,TRAPPIST-1e,41.0,0.0,699.0,1104.0,754.0,730.0,481.0,0
Mars,0.0,TRAPPIST-1e,62.0,1.0,44.0,221.0,730.0,54.0,457.0,0
Europa,0.0,TRAPPIST-1e,49.0,0.0,617.0,8851.0,954.0,3328.0,1311.0,0
Earth,0.0,55 Cancri e,36.0,0.0,324.0,43.0,660.0,254.0,521.0,0
Mars,0.0,55 Cancri e,29.0,0.0,1373.0,1095.0,81.0,2172.0,291.0,0
Earth,0.0,TRAPPIST-1e,15.0,0.0,270.0,1465.0,510.0,2.0,812.0,0
Earth,0.0,TRAPPIST-1e,3.0,0.0,31.0,52.0,647.0,523.0,10.0,0
Earth,1.0,PSO J318.5-22,55.0,0.0,369.0,160.0,274.0,630.0,206.0,0
Earth,1.0,TRAPPIST-1e,23.0,0.0,666.0,658.0,470.0,251.0,189.0,1
Mars,1.0,TRAPPIST-1e,22.0,0.0,395.0,64.0,276.0,769.0,66.0,1
Earth,1.0,TRAPPIST-1e,26.0,0.0,173.0,1119.0,916.0,79.0,924.0,0
Europa,1.0,TRAPPIST-1e,38.0,0.0,487.0,398.0,323.0,1014.0,621.0,1
Earth,0.0,TRAPPIST-1e,13.0,0.0,397.0,577.0,569.0,23.0,726.0,0
Earth,0.0,55 Cancri e,39.0,0.0,396.0,242.0,216.0,843.0,614.0,0
Earth,0.0,TRAPPIST-1e,23.0,0.0,171.0,1107.0,658.0,771.0,594.0,1
Earth,1.0,TRAPPIST-1e,30.0,0.0,158.0,1195.0,870.0,218.0,21.0,1
Earth,1.0,TRAPPIST-1e,25.0,0.0,8.0,411.0,418.0,577.0,159.0,1
Earth,1.0,TRAPPIST-1e,38.0,0.0,694.0,838.0,940.0,863.0,381.0,0
Europa,1.0,TRAPPIST-1e,58.0,0.0,538.0,110.0,439.0,220.0,424.0,1
Mars,0.0,TRAPPIST-1e,39.0,0.0,1362.0,1489.0,337.0,142.0,75.0,0
Earth,0.0,TRAPPIST-1e,14.0,0.0,324.0,1228.0,247.0,763.0,821.0,1
Europa,0.0,TRAPPIST-1e,64.0,0.0,169.0,4176.0,534.0,234.0,146.0,1
Earth,1.0,TRAPPIST-1e,25.0,0.0,339.0,1256.0,704.0,630.0,151.0,1
Earth,1.0,TRAPPIST-1e,48.0,0.0,698.0,388.0,45.0,642.0,822.0,1
Earth,0.0,55 Cancri e,15.0,0.0,624.0,723.0,110.0,1024.0,246.0,0
Earth,0.0,TRAPPIST-1e,27.0,0.0,523.0,952.0,801.0,39.0,148.0,0
Earth,1.0,TRAPPIST-1e,54.0,0.0,486.0,172.0,142.0,164.0,41.0,0
Earth,0.0,TRAPPIST-1e,9.0,0.0,308.0,604.0,391.0,599.0,884.0,0
Europa,0.0,55 Cancri e,24.0,0.0,410.0,484.0,832.0,941.0,906.0,1
Earth,0.0,TRAPPIST-1e,1.0,0.0,544.0,1061.0,372.0,328.0,971.0,0
Earth,1.0,TRAPPIST-1e,14.0,0.0,172.0,581.0,374.0,819.0,402.0,1
Earth,1.0,TRAPPIST-1e,3.0,0.0,48.0,1207.0,903.0,589.0,198.0,0
Europa,0.0,55 Cancri e,32.0,1.0,526.0,3926.0,626.0,543.0,441.0,1
Earth,1.0,TRAPPIST-1e,26.0,0.0,346.0,61.0,693.0,314.0,584.0,1
Earth,0.0,TRAPPIST-1e,31.0,0.0,1190.0,701.0,2267.0,383.0,194.0,0
Earth,1.0,TRAPPIST-1e,3.0,0.0,207.0,774.0,1083.0,1039.0,271.0,0
Earth,0.0,55 Cancri e,21.0,0.0,507.0,92.0,427.0,41.0,879.0,1
Earth,1.0,TRAPPIST-1e,22.0,0.0,619.0,88.0,876.0,597.0,255.0,1
Europa,0.0,TRAPPIST-1e,20.0,0.0,433.0,1197.0,889.0,902.0,1006.0,1
Earth,0.0,TRAPPIST-1e,39.0,0.0,4.0,391.0,210.0,218.0,907.0,0
Europa,1.0,55 Cancri e,25.0,0.0,584.0,1245.0,8.0,1099.0,613.0,1
Mars,0.0,TRAPPIST-1e,22.0,0.0,161.0,429.0,777.0,935.0,200.0,0
Mars,0.0,TRAPPIST-1e,48.0,1.0,1051.0,1347.0,1064.0,1064.0,88.0,0
Earth,0.0,TRAPPIST-1e,38.0,0.0,64.0,1119.0,937.0,663.0,459.0,0
Earth,1.0,TRAPPIST-1e,33.0,0.0,284.0,1159.0,949.0,958.0,86.0,1
Mars,0.0,55 Cancri e,2.0,0.0,640.0,1360.0,976.0,154.0,21.0,1
Europa,0.0,TRAPPIST-1e,21.0,0.0,356.0,783.0,720.0,37.0,3364.0,0
Mars,0.0,TRAPPIST-1e,18.0,0.0,3377.0,1147.0,1000.0,160.0,855.0,0
Earth,0.0,PSO J318.5-22,3.0,0.0,323.0,33.0,977.0,68.0,619.0,1
Earth,0.0,55 Cancri e,14.0,0.0,1071.0,967.0,567.0,1007.0,405.0,0
Mars,0.0,TRAPPIST-1e,36.0,0.0,197.0,2418.0,154.0,638.0,908.0,1
Mars,0.0,TRAPPIST-1e,15.0,0.0,485.0,944.0,2326.0,382.0,211.0,1
Earth,1.0,TRAPPIST-1e,3.0,0.0,145.0,46.0,748.0,892.0,343.0,1
Europa,1.0,TRAPPIST-1e,24.0,0.0,648.0,591.0,166.0,263.0,634.0,1
Earth,0.0,TRAPPIST-1e,65.0,0.0,603.0,811.0,1128.0,5.0,488.0,0
Europa,0.0,TRAPPIST-1e,37.0,0.0,182.0,235.0,4139.0,4719.0,2189.0,0
Europa,0.0,TRAPPIST-1e,30.0,0.0,367.0,314.0,971.0,2054.0,545.0,0
Earth,0.0,TRAPPIST-1e,51.0,0.0,1400.0,1333.0,684.0,1479.0,1539.0,0
Earth,1.0,TRAPPIST-1e,26.0,0.0,612.0,125.0,829.0,525.0,985.0,0
Europa,0.0,TRAPPIST-1e,24.0,0.0,2225.0,1057.0,893.0,344.0,208.0,1
Mars,1.0,TRAPPIST-1e,25.0,0.0,292.0,348.0,1170.0,331.0,318.0,1
Europa,1.0,TRAPPIST-1e,35.0,0.0,270.0,544.0,469.0,830.0,831.0,1
Europa,0.0,TRAPPIST-1e,54.0,0.0,630.0,436.0,592.0,1303.0,519.0,0
Mars,1.0,TRAPPIST-1e,27.0,0.0,689.0,1254.0,55.0,1031.0,356.0,1
Earth,0.0,TRAPPIST-1e,17.0,0.0,553.0,1339.0,1073.0,650.0,219.0,0
Earth,0.0,55 Cancri e,25.0,0.0,460.0,749.0,773.0,604.0,4.0,0
Europa,0.0,TRAPPIST-1e,43.0,0.0,190.0,6014.0,695.0,906.0,1530.0,0
Earth,0.0,TRAPPIST-1e,20.0,0.0,190.0,267.0,1032.0,1050.0,359.0,0
Mars,0.0,TRAPPIST-1e,28.0,0.0,1036.0,1269.0,80.0,222.0,333.0,1
Earth,1.0,TRAPPIST-1e,22.0,0.0,293.0,1115.0,250.0,437.0,653.0,0
Earth,0.0,TRAPPIST-1e,41.0,0.0,506.0,898.0,1160.0,663.0,641.0,0
Earth,0.0,TRAPPIST-1e,25.0,0.0,299.0,752.0,1089.0,784.0,310.0,0
Earth,0.0,TRAPPIST-1e,42.0,0.0,635.0,536.0,333.0,1005.0,91.0,0
Earth,0.0,55 Cancri e,40.0,0.0,790.0,745.0,979.0,913.0,89.0,1
Europa,1.0,55 Cancri e,16.0,0.0,107.0,729.0,252.0,163.0,1644.0,1
Earth,0.0,TRAPPIST-1e,26.0,0.0,547.0,749.0,452.0,1080.0,11.0,1
Europa,0.0,55 Cancri e,32.0,0.0,631.0,97.0,864.0,1899.0,279.0,0
Earth,0.0,55 Cancri e,41.0,0.0,380.0,991.0,724.0,143.0,132.0,1
Europa,1.0,TRAPPIST-1e,39.0,1.0,398.0,392.0,781.0,225.0,821.0,1
Earth,1.0,TRAPPIST-1e,21.0,0.0,416.0,234.0,202.0,624.0,818.0,0
Earth,0.0,TRAPPIST-1e,46.0,0.0,581.0,256.0,253.0,722.0,750.0,0
Earth,0.0,PSO J318.5-22,15.0,0.0,603.0,354.0,363.0,1115.0,824.0,1
