HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
Earth,0,TRAPPIST-1e,24,0,698,7,9,7,0,1
Earth,0,TRAPPIST-1e,24,0,4,0,72,564,0,0
Mars,0,TRAPPIST-1e,27,0,1,1,1320,0,0,1
Earth,0,TRAPPIST-1e,36,0,0,52,0,481,12,0
Mars,0,TRAPPIST-1e,27,0,3482,0,180,2,0,0
Earth,0,TRAPPIST-1e,33,0,44,138,198,2,592,0
Earth,1,PSO J318.5-22,18,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,24,0,173,2373,349,0,1178,0
Mars,0,TRAPPIST-1e,38,0,30,0,1826,0,0,1
Earth,0,TRAPPIST-1e,47,0,7,1,1503,0,0,1
Earth,0,55 Cancri e,18,0,2,0,694,1,20,1
Earth,1,TRAPPIST-1e,22,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,45,0,198,454,6,0,1023,0
Europa,0,TRAPPIST-1e,23,0,9,6748,0,3,462,1
Earth,0,55 Cancri e,21,0,618,2549,61,2,1,0
Earth,1,TRAPPIST-1e,28,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,44,0,0,0,722,0,104,1
Earth,1,55 Cancri e,13,0,0,0,0,0,0,0
Mars,0,TRAPPIST-1e,3,0,0,0,0,0,0,1
Europa,0,PSO J318.5-22,36,1,0,6504,3,1090,0,1
Europa,0,TRAPPIST-1e,23,0,1289,2487,82,3,214,1
Europa,0,TRAPPIST-1e,28,0,0,4780,0,62,920,1
Earth,0,55 Cancri e,28,0,34,18,0,0,780,0
Earth,1,TRAPPIST-1e,7,0,0,0,0,0,0,0
Europa,0,TRAPPIST-1e,0,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,20,0,0,25,0,110,653,0
Europa,1,55 Cancri e,26,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,26,0,1170,0,0,68,0,0
Europa,0,TRAPPIST-1e,65,0,33,4451,0,279,1,1
Mars,0,55 Cancri e,3,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,21,0,0,541,18,0,1023,0
Europa,0,55 Cancri e,34,0,0,3424,0,118,1804,0
Mars,0,55 Cancri e,44,0,583,6,380,280,49,0
Europa,0,TRAPPIST-1e,29,0,0,4455,0,207,1572,1
Mars,1,TRAPPIST-1e,35,0,0,0,0,0,0,1
Europa,0,55 Cancri e,31,1,0,618,0,278,5615,0
Earth,0,TRAPPIST-1e,44,0,1258,18,0,0,0,1
Earth,1,TRAPPIST-1e,19,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,8,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,28,0,0,0,0,0,398,0
Europa,0,TRAPPIST-1e,31,0,0,53,0,2963,0,0
Mars,0,TRAPPIST-1e,47,1,995,0,128,401,64,0
Earth,0,TRAPPIST-1e,43,0,0,236,0,14,487,0
Mars,0,TRAPPIST-1e,46,0,52,0,1185,0,0,1
Earth,0,TRAPPIST-1e,23,0,0,0,0,759,21,0
Mars,0,TRAPPIST-1e,29,0,834,0,0,951,20,0
Earth,1,TRAPPIST-1e,19,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,20,0,0,366,0,1851,1508,0
Europa,1,TRAPPIST-1e,44,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,20,0,399,0,20,0,1226,0
Earth,0,TRAPPIST-1e,32,0,0,850,0,128,2,1
Mars,1,TRAPPIST-1e,24,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,39,0,1535,0,10,157,1023,0
Mars,0,TRAPPIST-1e,33,0,301,0,441,245,1,0
Mars,1,55 Cancri e,30,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,57,0,0,987,0,0,3822,0
Earth,0,55 Cancri e,1,0,0,0,0,0,0,1
Earth,0,PSO J318.5-22,16,0,0,1381,23,0,0,1
Mars,0,TRAPPIST-1e,26,1,714,450,128,0,0,0
Mars,0,TRAPPIST-1e,32,0,81,0,1376,3,23,1
Earth,1,TRAPPIST-1e,0,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,50,0,0,1757,336,207,2740,0
Earth,0,TRAPPIST-1e,14,0,399,0,100,0,39,0
Mars,0,TRAPPIST-1e,18,0,594,0,10,0,0,0
Earth,1,55 Cancri e,1,0,0,0,0,0,0,0
Earth,0,55 Cancri e,0,0,0,0,0,0,0,1
Earth,0,55 Cancri e,43,0,612,858,238,2,0,1
Mars,1,TRAPPIST-1e,48,0,0,0,0,0,0,1
Earth,1,PSO J318.5-22,1,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,53,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,25,0,0,6130,0,3508,4435,0
Earth,0,TRAPPIST-1e,34,0,0,0,53,731,1,0
Europa,0,TRAPPIST-1e,17,0,0,3,6805,356,71,0
Earth,1,55 Cancri e,43,0,0,0,0,0,0,0
Mars,0,TRAPPIST-1e,55,0,14,0,959,0,0,1
Mars,0,TRAPPIST-1e,48,0,639,0,280,5,2,0
Earth,0,TRAPPIST-1e,46,0,0,0,868,0,3,0
Earth,0,55 Cancri e,8,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,19,0,3332,0,216,130,0,0
Earth,0,TRAPPIST-1e,28,0,0,6,0,3840,117,0
Mars,1,55 Cancri e,16,0,0,0,0,0,0,1
Mars,0,55 Cancri e,18,0,3992,610,157,0,0,0
Earth,0,TRAPPIST-1e,54,0,1015,0,439,0,0,0
Europa,1,TRAPPIST-1e,39,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,33,0,0,7039,0,9038,0,0
Europa,1,55 Cancri e,40,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,49,0,188,203,0,202,13,0
Mars,0,TRAPPIST-1e,0,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,3,0,0,0,0,0,0,1
Europa,0,55 Cancri e,18,0,0,215,4,5183,143,0
Earth,0,TRAPPIST-1e,19,0,78,3,453,366,0,0
Earth,1,TRAPPIST-1e,41,0,0,0,0,0,0,1
Europa,0,PSO J318.5-22,27,1,0,1174,0,673,575,0
Europa,1,55 Cancri e,26,0,0,0,0,0,0,1
Europa,0,55 Cancri e,53,0,0,1489,0,128,691,1
Earth,1,55 Cancri e,18,0,0,0,0,0,0,1
Europa,0,55 Cancri e,19,0,0,4494,0,617,2,1
Mars,1,55 Cancri e,33,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,24,0,1,797,0,0,19,1
Earth,0,TRAPPIST-1e,23,0,0,0,490,0,177,0
Earth,1,TRAPPIST-1e,0,0,0,0,0,0,0,0
Europa,1,TRAPPIST-1e,46,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,40,0,0,0,0,0,0,0
Mars,1,TRAPPIST-1e,24,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,62,0,943,2,690,0,0,1
Europa,0,TRAPPIST-1e,32,0,0,0,1,0,0,0
Mars,0,PSO J318.5-22,29,0,192,0,888,471,0,0
Europa,0,PSO J318.5-22,32,1,2,8,0,685,2346,0
Earth,0,TRAPPIST-1e,7,0,0,0,0,0,0,0
Europa,0,55 Cancri e,20,0,0,10116,0,3,1166,1
Earth,0,TRAPPIST-1e,44,0,248,4,16,0,8,1
Earth,0,TRAPPIST-1e,19,0,2044,0,0,58,2,0
Europa,1,55 Cancri e,18,0,0,0,0,0,0,1
Earth,1,55 Cancri e,2,0,0,0,0,0,0,0
Earth,0,55 Cancri e,28,0,0,0,0,0,740,0
Earth,1,TRAPPIST-1e,13,0,0,0,0,0,0,1
Mars,1,55 Cancri e,68,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,0,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,25,0,0,0,0,0,0,0
Europa,0,TRAPPIST-1e,31,0,0,4655,0,5,0,1
Earth,0,TRAPPIST-1e,23,0,0,0,484,122,0,0
Europa,0,TRAPPIST-1e,25,0,0,1003,1929,6,264,1
Earth,0,55 Cancri e,25,0,76,709,1,660,0,0
Mars,1,TRAPPIST-1e,27,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,39,0,1,4742,6,324,5063,0
Europa,1,TRAPPIST-1e,13,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,27,0,0,0,0,676,213,0
Europa,0,TRAPPIST-1e,27,0,0,2318,0,19,31,1
Earth,0,TRAPPIST-1e,28,0,607,0,0,175,125,0
Europa,1,55 Cancri e,61,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,25,0,0,0,0,0,0,0
Europa,0,TRAPPIST-1e,47,0,3616,782,0,27,951,0
Europa,0,TRAPPIST-1e,28,1,0,3638,0,737,366,1
Mars,0,TRAPPIST-1e,28,0,1789,50,7,0,0,0
Earth,1,55 Cancri e,31,0,0,0,0,0,0,0
Earth,0,55 Cancri e,11,0,0,0,0,0,0,0
Mars,0,55 Cancri e,21,0,861,0,264,613,0,0
Earth,0,TRAPPIST-1e,30,0,854,0,3,0,0,0
Earth,0,55 Cancri e,14,0,0,2,0,0,943,0
Earth,0,TRAPPIST-1e,55,0,210,454,0,109,4,0
Europa,0,TRAPPIST-1e,43,0,0,2801,33,42,198,1
Europa,0,TRAPPIST-1e,26,0,0,170,0,5467,99,0
Europa,0,TRAPPIST-1e,54,0,0,815,1558,3,1009,1
Earth,0,TRAPPIST-1e,22,0,0,0,601,183,0,0
Mars,0,TRAPPIST-1e,20,0,464,0,267,775,0,0
Europa,0,55 Cancri e,19,0,0,694,0,0,2491,0
Earth,0,55 Cancri e,49,0,331,0,126,320,3,0
Europa,1,TRAPPIST-1e,32,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,35,0,553,0,8,2606,0,0
Europa,1,55 Cancri e,20,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,45,0,0,1897,0,2987,4,0
Earth,0,55 Cancri e,22,0,38,3,36,321,92,0
Mars,1,TRAPPIST-1e,28,0,0,0,0,0,0,1
Europa,0,55 Cancri e,65,0,125,608,0,20,17074,0
Earth,1,55 Cancri e,0,0,0,0,0,0,0,0
Europa,0,TRAPPIST-1e,48,0,0,8403,0,7627,11,0
Mars,0,55 Cancri e,23,0,228,1451,1729,3,8,1
Earth,0,55 Cancri e,33,0,0,53,2,639,0,0
Earth,1,TRAPPIST-1e,1,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,44,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,21,0,196,552,2,241,52,1
Europa,0,PSO J318.5-22,27,1,2,2144,0,2549,1,0
Mars,0,TRAPPIST-1e,43,0,130,0,418,835,23,0
Earth,0,55 Cancri e,35,0,256,3,179,334,356,1
Earth,0,PSO J318.5-22,39,0,0,0,0,1144,0,0
Earth,0,55 Cancri e,29,0,0,0,0,1819,0,0
Earth,0,TRAPPIST-1e,24,0,0,0,807,0,0,0
Earth,1,TRAPPIST-1e,42,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,22,0,146,146,37,0,465,0
Mars,0,TRAPPIST-1e,23,0,24,0,50,1849,1,0
Mars,1,TRAPPIST-1e,1,0,0,0,0,0,0,1
Earth,1,PSO J318.5-22,13,0,0,0,0,0,0,0
Europa,1,55 Cancri e,26,0,0,0,0,0,0,1
Europa,0,55 Cancri e,53,0,13,6,0,9319,312,0
Earth,0,55 Cancri e,14,0,0,7,493,247,9,0
Earth,1,TRAPPIST-1e,25,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,4,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,3,0,0,0,0,0,0,1
Earth,1,55 Cancri e,1,0,0,0,0,0,0,1
Europa,1,55 Cancri e,27,0,0,0,0,0,0,1
Earth,0,55 Cancri e,34,0,0,0,693,0,108,0
Europa,1,TRAPPIST-1e,35,0,0,0,0,0,0,1
Earth,1,55 Cancri e,31,0,0,0,0,0,0,0
Europa,0,TRAPPIST-1e,28,0,0,395,31,259,4666,0
Earth,1,TRAPPIST-1e,14,0,0,0,0,0,0,1
Europa,0,55 Cancri e,47,0,1904,3106,0,601,1300,0
Earth,0,TRAPPIST-1e,22,0,146,1307,0,0,0,1
Mars,0,55 Cancri e,21,0,203,50,991,0,256,1
Europa,0,55 Cancri e,50,0,0,6,0,7967,1359,0
Earth,0,TRAPPIST-1e,48,0,2,877,0,2,394,0
Europa,0,55 Cancri e,41,0,35,6777,0,93,1,1
Mars,0,PSO J318.5-22,26,0,193,0,880,9,0,1
Earth,1,TRAPPIST-1e,28,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,26,0,0,9,0,40,6111,0
Earth,0,TRAPPIST-1e,51,0,0,1347,0,52,40,1
Earth,1,TRAPPIST-1e,13,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,42,1,0,7293,0,50,74,1
Europa,0,55 Cancri e,37,0,4301,4929,0,1,42,0
Mars,1,TRAPPIST-1e,47,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,37,0,72,0,14,176,486,1
Earth,1,PSO J318.5-22,16,0,0,0,0,0,0,0
Europa,0,55 Cancri e,26,0,8,4826,0,146,0,1
Earth,0,55 Cancri e,2,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,49,0,1176,4,0,0,0,1
Mars,1,PSO J318.5-22,45,0,0,0,0,0,0,1
Europa,0,55 Cancri e,37,0,4301,2147,0,194,0,0
Earth,0,TRAPPIST-1e,25,0,113,10,471,356,6,0
Mars,1,TRAPPIST-1e,58,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,49,0,20,6807,0,97,147,1
Earth,1,TRAPPIST-1e,41,0,0,0,0,0,0,0
Mars,0,TRAPPIST-1e,16,0,2116,0,350,0,505,0
Earth,0,55 Cancri e,11,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,10,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,31,0,0,1847,0,4,694,1
Earth,0,TRAPPIST-1e,22,0,0,32,661,0,9,1
Earth,0,PSO J318.5-22,55,0,506,0,0,0,24,0
Earth,0,TRAPPIST-1e,29,0,888,0,0,0,0,0
Earth,1,TRAPPIST-1e,52,0,0,0,0,0,0,1
Earth,1,PSO J318.5-22,42,0,0,0,0,0,0,1
Europa,1,PSO J318.5-22,50,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,19,0,72,0,0,504,0,0
Earth,0,TRAPPIST-1e,27,0,0,0,23,755,0,0
Earth,0,55 Cancri e,51,0,0,0,0,544,12,0
Mars,1,TRAPPIST-1e,28,0,0,0,0,0,0,0
Earth,0,PSO J318.5-22,22,0,0,78,618,0,0,0
Earth,1,TRAPPIST-1e,23,0,0,0,0,0,0,0
Europa,0,PSO J318.5-22,38,1,2502,4929,0,0,2325,0
Europa,0,55 Cancri e,13,0,24,311,23492,0,2491,1
Mars,0,TRAPPIST-1e,46,0,479,0,133,15,0,0
Europa,0,55 Cancri e,34,0,3551,26,0,12,67,0
Earth,1,TRAPPIST-1e,14,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,27,0,253,0,65,0,2054,0
Mars,0,TRAPPIST-1e,29,0,574,521,71,0,0,0
Mars,1,55 Cancri e,22,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,44,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,14,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,1,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,42,0,887,25,0,41,0,0
Mars,0,55 Cancri e,52,0,1644,0,1,0,0,0
Earth,1,TRAPPIST-1e,13,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,38,1,1264,0,7,0,0,0
Earth,1,TRAPPIST-1e,28,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,31,0,0,0,871,2,0,0
Earth,0,55 Cancri e,13,0,4,0,8,1,714,1
Earth,0,TRAPPIST-1e,19,0,879,0,1,0,0,0
Earth,0,TRAPPIST-1e,45,0,1595,0,0,0,0,0
Europa,0,TRAPPIST-1e,35,0,0,747,0,0,1407,0
Earth,0,55 Cancri e,22,0,126,3,0,581,2,0
Europa,0,55 Cancri e,35,0,0,1471,2,36,1460,0
Earth,0,TRAPPIST-1e,21,0,0,417,0,59,1340,0
Mars,1,TRAPPIST-1e,19,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,8,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,31,0,0,918,0,80,900,0
Earth,0,TRAPPIST-1e,20,0,310,395,364,0,30,1
Earth,0,TRAPPIST-1e,30,0,0,10,0,1114,0,1
Earth,0,55 Cancri e,18,0,187,0,62,0,680,0
Earth,0,TRAPPIST-1e,47,0,397,0,340,3,0,1
Earth,1,55 Cancri e,15,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,30,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,28,0,0,1073,0,0,7,1
Mars,0,TRAPPIST-1e,52,0,1671,0,81,38,1,0
Mars,0,TRAPPIST-1e,57,0,938,185,82,22,0,0
Mars,0,55 Cancri e,3,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,25,0,0,3,110,0,671,1
Earth,0,PSO J318.5-22,32,0,388,0,7,194,8,0
Earth,1,TRAPPIST-1e,28,0,0,0,0,0,0,0
Europa,0,TRAPPIST-1e,29,0,0,6,7,918,4973,0
Earth,1,55 Cancri e,19,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,55,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,22,0,0,0,0,0,0,0
Mars,1,TRAPPIST-1e,0,0,0,0,0,0,0,1
Europa,0,55 Cancri e,30,0,278,3786,0,2718,1320,0
Mars,0,TRAPPIST-1e,50,0,846,4,110,31,0,0
Earth,1,55 Cancri e,31,0,0,0,0,0,0,0
Earth,1,55 Cancri e,1,0,0,0,0,0,0,1
Europa,0,PSO J318.5-22,25,1,0,27723,0,3,372,1
Mars,1,TRAPPIST-1e,23,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,9,0,0,0,0,0,0,0
Mars,0,TRAPPIST-1e,33,0,3361,0,13,0,0,0
Earth,1,TRAPPIST-1e,37,0,0,0,0,0,0,1
Earth,1,55 Cancri e,36,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,21,0,572,9,1028,19,0,0
Mars,0,TRAPPIST-1e,16,0,1032,0,0,641,0,0
Earth,0,PSO J318.5-22,26,0,0,0,0,669,0,0
Mars,0,TRAPPIST-1e,25,0,412,0,782,0,0,0
Earth,0,TRAPPIST-1e,52,0,0,559,1,0,58,0
Europa,0,TRAPPIST-1e,30,0,0,1376,183,4094,4914,0
Europa,0,PSO J318.5-22,55,1,2502,2062,0,1483,34,0
Mars,0,TRAPPIST-1e,39,0,197,0,2401,0,0,0
Mars,1,TRAPPIST-1e,19,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,19,0,781,0,106,1358,0,0
Earth,0,TRAPPIST-1e,28,0,4,0,0,2,398,0
Earth,0,TRAPPIST-1e,37,0,0,0,785,0,12,0
Earth,0,TRAPPIST-1e,31,0,159,0,150,638,0,1
Earth,0,TRAPPIST-1e,35,0,0,722,17,0,0,1
Mars,1,55 Cancri e,34,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,13,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,62,0,102,696,0,4422,329,0
Earth,0,PSO J318.5-22,42,0,51,0,87,518,41,0
Mars,1,PSO J318.5-22,25,0,0,0,0,0,0,0
Earth,0,PSO J318.5-22,21,0,15,368,0,0,1340,0
Europa,0,PSO J318.5-22,27,1,0,27723,0,0,636,1
Earth,1,55 Cancri e,30,0,0,0,0,0,0,1
Mars,0,55 Cancri e,31,0,76,0,1376,0,0,1
Earth,0,TRAPPIST-1e,37,0,0,959,0,2,1935,0
Europa,0,PSO J318.5-22,38,1,3,201,0,148,2355,0
Mars,0,TRAPPIST-1e,1,0,0,0,0,0,0,1
Europa,0,55 Cancri e,33,0,77,1365,0,48,69,1
Earth,1,TRAPPIST-1e,27,0,0,0,0,0,0,0
Earth,0,PSO J318.5-22,47,0,1,0,87,538,5,0
Europa,0,55 Cancri e,35,0,0,5500,4,118,3173,1
Earth,1,TRAPPIST-1e,36,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,17,0,13,0,817,226,39,0
Earth,0,55 Cancri e,31,0,0,0,47,857,594,1
Earth,0,TRAPPIST-1e,30,0,4,0,0,787,0,0
Mars,0,55 Cancri e,21,0,1410,267,17,235,0,0
Earth,0,TRAPPIST-1e,18,0,0,3,429,0,305,0
Europa,0,TRAPPIST-1e,30,1,0,7293,100,928,8735,1
Earth,0,55 Cancri e,24,0,1367,2,0,0,53,1
Europa,1,TRAPPIST-1e,16,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,18,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,27,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,45,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,33,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,39,0,0,266,0,1806,1080,1
Earth,0,55 Cancri e,22,0,0,509,334,720,1292,0
Earth,0,55 Cancri e,36,0,0,0,545,0,85,0
Earth,0,PSO J318.5-22,47,0,0,0,501,560,57,0
Earth,0,TRAPPIST-1e,26,0,903,2,0,0,0,0
Europa,0,PSO J318.5-22,55,1,69,279,2341,352,5499,0
Europa,0,TRAPPIST-1e,49,0,31,4451,0,251,0,1
Europa,1,PSO J318.5-22,35,0,0,0,0,0,0,1
Europa,0,55 Cancri e,25,0,140,3441,490,280,548,0
Earth,1,TRAPPIST-1e,22,0,0,0,0,0,0,0
Europa,0,TRAPPIST-1e,31,0,0,8718,0,13036,0,1
Europa,0,TRAPPIST-1e,62,0,0,190,0,3314,6,0
Earth,1,TRAPPIST-1e,43,0,0,0,0,0,0,1
Mars,0,PSO J318.5-22,13,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,4,0,0,0,0,0,0,0
Earth,1,TRAPPIST-1e,52,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,16,0,891,0,3,0,0,0
Earth,1,TRAPPIST-1e,15,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,9,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,37,0,2,7272,0,1010,676,1
Earth,1,55 Cancri e,21,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,36,0,418,0,167,21,0,0
Earth,0,TRAPPIST-1e,24,0,0,489,120,0,12,1
Earth,1,TRAPPIST-1e,54,0,0,0,0,0,0,0
Europa,0,55 Cancri e,28,0,0,809,0,4928,44,0
Earth,0,TRAPPIST-1e,55,0,210,185,0,110,13,0
Earth,1,55 Cancri e,22,0,0,0,0,0,0,1
Earth,0,55 Cancri e,36,0,0,809,0,62,0,1
Europa,1,TRAPPIST-1e,26,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,37,0,33,1525,0,394,2969,0
Earth,0,TRAPPIST-1e,34,0,44,8,1339,0,6,1
Mars,1,TRAPPIST-1e,44,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,46,0,0,3856,0,1374,2367,1
Europa,0,TRAPPIST-1e,39,0,0,266,0,2144,811,0
Earth,1,TRAPPIST-1e,40,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,19,0,0,312,540,0,293,0
Earth,0,PSO J318.5-22,16,0,0,1381,0,2256,0,0
Europa,0,PSO J318.5-22,38,1,3,0,0,0,0,0
Earth,0,55 Cancri e,30,0,15,5,0,806,28,1
Mars,0,TRAPPIST-1e,16,0,424,0,28,0,624,0
Europa,1,TRAPPIST-1e,54,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,26,0,0,13,0,1823,4041,0
Earth,0,TRAPPIST-1e,16,0,0,1332,128,12,0,1
Europa,0,55 Cancri e,37,0,0,4754,5,180,1171,1
Mars,1,TRAPPIST-1e,34,0,0,0,0,0,0,1
Mars,1,PSO J318.5-22,38,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,30,0,0,0,0,0,0,0
Europa,1,55 Cancri e,27,0,0,0,0,0,0,1
Europa,1,TRAPPIST-1e,32,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,8,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,33,0,235,2,453,489,0,1
Mars,0,55 Cancri e,18,0,2803,0,216,754,0,0
Mars,0,TRAPPIST-1e,55,0,1680,0,81,157,0,0
Europa,0,TRAPPIST-1e,29,0,0,4455,0,1663,1919,0
Earth,0,TRAPPIST-1e,22,0,98,48,622,0,0,0
Mars,0,TRAPPIST-1e,20,0,57,0,2956,0,1014,1
Mars,1,TRAPPIST-1e,31,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,36,0,0,3423,0,4463,93,0
Europa,0,55 Cancri e,47,0,0,7683,0,0,584,1
Earth,1,55 Cancri e,51,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,30,0,1110,0,0,0,3,0
Earth,0,TRAPPIST-1e,24,0,0,0,0,912,0,0
Earth,1,TRAPPIST-1e,3,0,0,0,0,0,0,1
Earth,0,55 Cancri e,18,0,749,0,0,0,0,0
Europa,1,TRAPPIST-1e,32,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,55,0,0,0,0,0,880,0
Earth,0,TRAPPIST-1e,22,0,8,483,0,5,290,0
Earth,1,TRAPPIST-1e,0,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,19,0,122,0,332,174,606,0
Earth,0,TRAPPIST-1e,5,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,23,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,36,0,0,0,0,0,0,0
Earth,0,55 Cancri e,4,0,0,0,0,0,0,0
Earth,0,55 Cancri e,21,0,0,0,715,2,3,1
Earth,0,TRAPPIST-1e,9,0,0,0,0,0,0,0
Mars,1,TRAPPIST-1e,54,0,0,0,0,0,0,1
Europa,0,55 Cancri e,46,0,0,8221,4,1,98,1
Earth,0,55 Cancri e,8,0,0,0,0,0,0,1
Mars,0,TRAPPIST-1e,42,0,954,0,356,36,0,0
Earth,1,TRAPPIST-1e,21,0,0,0,0,0,0,1
Europa,1,55 Cancri e,28,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,42,0,439,0,167,21,61,0
Europa,1,55 Cancri e,30,0,0,0,0,0,0,1
Earth,1,TRAPPIST-1e,20,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,26,1,0,0,12,206,0,0
Mars,1,TRAPPIST-1e,43,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,22,0,272,0,0,1064,1,0
Europa,0,TRAPPIST-1e,33,1,0,11,0,1503,1426,0
Earth,0,TRAPPIST-1e,21,0,196,552,2,142,70,1
Europa,0,TRAPPIST-1e,40,0,773,3729,0,1483,445,1
Earth,1,TRAPPIST-1e,13,0,0,0,0,0,0,1
Europa,0,TRAPPIST-1e,59,0,0,5407,0,599,0,1
Earth,1,TRAPPIST-1e,47,0,0,0,0,0,0,0
Earth,0,TRAPPIST-1e,45,0,1595,0,0,0,0,0
Europa,0,55 Cancri e,26,0,0,8160,0,3,1166,1
Earth,0,55 Cancri e,14,0,0,2,0,208,515,1
Mars,1,TRAPPIST-1e,34,0,0,0,0,0,0,1
Mars,1,TRAPPIST-1e,28,0,0,0,0,0,0,1
Earth,1,55 Cancri e,51,0,0,0,0,0,0,1
Mars,1,55 Cancri e,39,0,0,0,0,0,0,1
Earth,0,TRAPPIST-1e,16,0,0,0,0,0,607,0
Mars,0,TRAPPIST-1e,35,0,771,0,1313,13,0,1
Europa,0,55 Cancri e,45,0,0,3571,0,1043,722,0
