V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,Class
2,8,2550643,2550653,71,10,14,7216,87,126,1694,1,0,60,0.0043,0.3214,0.5714,0.0047,0.875,1,1,1.8451,0.9031,1.1461,0.4286,-0.1797,0.215,0,0,0,0,0,0,2
1361,1372,3378464,3378474,56,21,8,6567,97,116,1650,1,0,100,0.3174,0.265,0.2353,0.013,0.96,0,0,1.7482,1.3222,0.4771,-0.7895,-0.1775,0.1812,0,0,0,0,0,0,2
56,173,260349,260396,3437,163,87,354240,46,126,1360,0,1,40,0.0796,0.3638,0.405,0.0887,0.6927,0,0,3.5648,2.0828,1.6721,-0.5983,-0.193,1.0,0,0,1,1,0,0,1
413,430,1009978,1009999,213,25,27,22124,95,118,1360,0,1,70,0.6259,0.4375,0.9565,0.0173,0.7692,1,0,2.3284,1.3802,1.3222,-0.0435,-0.1594,0.6015,0,0,0,0,0,0,2
39,212,2244009,2244082,6827,244,124,650853,39,127,1358,0,1,40,0.0573,0.4657,0.422,0.1291,0.7523,0,0,3.831,2.243,1.8451,-0.5833,-0.1781,1.0,0,0,1,0,0,0,1
371,386,484193,484208,353,107,47,39231,104,132,1364,0,1,70,0.5429,0.5663,0.1439,0.07,0.8968,0,0,2.5478,2.0086,1.0792,-0.8681,-0.1014,0.976,0,0,0,0,0,0,2
0,4,224005,224035,709,95,174,86424,72,84,1333,1,0,70,0.0,0.4779,0.125,0.0089,0.1343,1,1,2.8537,1.0792,2.29,0.875,-0.3754,0.9984,0,1,0,0,0,0,1
39,192,29559,29611,5702,248,153,582040,33,127,1358,0,1,40,0.0574,0.4565,0.3837,0.1086,0.6195,0,0,3.756,2.1818,1.8195,-0.6172,-0.1873,1.0,0,0,1,0,0,0,1
41,216,1669152,1669220,6562,255,115,674367,37,126,1358,0,1,40,0.0604,0.4332,0.3842,0.1291,0.6887,0,0,3.8205,2.243,1.8325,-0.6154,-0.1908,1.0,0,0,0,0,0,0,2
890,904,172100,172111,72,10,10,8948,178,198,1356,0,1,40,0.6667,0.2778,0.5833,0.0059,0.9091,0,1,1.8573,0.9031,0.8451,0.4231,0.4504,0.1954,0,0,1,0,0,0,1
93,171,2584705,2584775,350,106,35,48528,130,134,1402,0,1,40,0.1252,0.3636,0.9355,0.0236,0.6809,0,0,2.5502,1.5051,1.3979,-0.0588,-0.0224,0.8299,0,0,0,0,0,0,2
451,588,1134907,1134921,2705,192,359,271889,82,126,1356,1,0,70,0.6637,0.6708,0.0519,0.0187,0.0645,0,1,3.4299,1.415,2.4928,0.9481,-0.1677,1.0,1,1,0,0,0,0,1
1328,1335,4270168,4270218,376,43,63,37930,105,127,1387,0,1,40,0.0707,0.4208,0.5714,0.0207,0.3137,0,1,2.5832,1.4472,1.7404,0.4348,-0.0869,0.9231,0,0,0,0,0,0,2
264,272,1230964,1230988,303,54,28,41053,160,172,1694,1,0,80,0.2908,0.6849,0.974,0.0179,0.4667,0,0,2.4885,1.4771,1.3617,-0.0261,0.2561,0.9979,0,0,0,0,0,1,1
39,195,1863816,1864008,13037,608,361,1505833,35,141,1402,0,1,40,0.0557,0.4634,0.9494,0.1083,0.2504,0,0,4.1201,2.1818,2.1732,-0.05,-0.1019,0.9987,0,0,1,0,0,0,1
39,192,29559,29611,5757,248,168,598890,38,118,1356,1,0,100,0.0574,0.5003,0.0976,0.0259,0.217,0,1,3.7645,1.5441,2.1614,0.9,-0.2935,1.0,1,0,0,0,0,0,1
41,209,4401486,4401544,6234,303,166,648169,41,125,1356,0,1,40,0.0604,0.4816,0.4013,0.1239,0.5687,0,0,3.7948,2.2253,1.8325,-0.6,-0.179,1.0,0,0,1,0,0,0,1
1251,1262,2860158,2860168,76,14,10,8091,77,129,1692,1,0,60,0.457,0.2308,0.8889,0.0068,0.7692,0,0,1.8865,1.0414,0.9031,-0.1111,-0.154,0.2051,0,0,0,0,0,0,2
1145,1158,581539,581546,120,30,18,13185,97,125,1362,0,1,175,0.2863,0.6061,0.6667,0.0154,0.75,1,0,2.0756,1.3222,1.0792,-0.3333,-0.1676,0.633,0,0,0,0,0,1,1
16,24,304433,304472,320,36,28,33217,61,109,1687,0,1,80,0.0221,0.5119,0.9615,0.0125,0.4474,0,0,2.5052,1.3222,1.3802,-0.05,-0.3765,0.8901,0,0,0,0,0,0,2
13,23,2845229,2845256,182,13,22,18625,88,132,1353,1,0,70,0.0236,0.2328,0.6087,0.0096,0.9167,1,1,2.2553,1.1139,1.3424,0.3846,-0.1058,0.374,0,1,0,0,0,0,1
215,245,1538494,1538509,245,36,33,24102,66,124,1352,1,0,70,0.3115,0.3979,0.5,0.0103,0.4167,0,1,2.3784,1.1461,1.4624,0.4828,-0.2938,0.6268,0,1,0,0,0,0,1
1573,1590,116177,116204,326,43,61,33449,118,134,1696,0,1,90,0.1194,0.3987,0.5357,0.0207,0.198,0,0,2.5185,1.5051,1.5682,-0.4643,-0.0212,0.95,0,0,0,0,0,0,2
39,173,2616577,2616725,5814,356,186,618954,38,140,1400,0,1,40,0.0557,0.4289,0.9007,0.1,0.4308,0,0,3.7645,2.1703,1.4914,-0.1026,-0.0979,1.0,0,0,1,0,0,0,1
1053,1064,237702,237720,184,33,18,20469,86,103,1360,1,0,200,0.4302,0.563,1.0,0.0176,0.7895,0,0,2.2695,1.3802,1.2787,0.0,-0.2536,0.6574,0,0,0,0,0,0,2
118,135,106169,106180,178,38,28,22708,104,139,1356,0,1,40,0.1621,0.5053,1.0,0.0124,0.4474,0,0,2.243,1.2305,1.3222,0.0,-0.0557,0.6619,0,0,0,0,0,0,2
1067,1078,3787187,3787204,55,11,14,6479,87,133,1356,1,0,80,0.3785,0.2,0.5,0.0066,0.5385,1,1,1.7404,0.9542,1.1461,0.5,-0.1269,0.1773,0,0,0,0,0,1,1
1215,1237,86773,86815,103,28,22,10888,97,109,1364,0,1,120,0.1906,0.5914,0.5556,0.0136,0.4545,0,1,2.0128,1.2787,1.3222,0.45,-0.2446,0.4138,0,0,0,0,0,0,2
109,153,189519,189532,108,12,19,14403,110,134,1364,1,0,80,0.1638,0.2292,0.4737,0.0066,1.0,1,1,2.0294,0.9542,1.2787,0.5246,-0.0587,0.266,0,0,0,0,0,1,1
41,214,1164302,1164475,15937,793,453,1445817,24,141,1400,0,1,40,0.0585,0.5799,0.9289,0.123,0.2056,0,1,4.2296,2.2355,2.2672,0.0714,-0.0903,1.0,0,0,0,0,0,0,2
41,210,4383746,4383803,5828,295,159,618320,43,119,1356,0,1,40,0.0619,0.4663,0.386,0.1237,0.3013,0,0,3.7602,2.2279,1.8261,-0.6116,-0.1558,1.0,0,0,1,0,0,0,1
593,601,140744,140756,100,25,16,13829,128,140,1353,0,1,40,0.8687,0.6098,0.35,0.0185,0.6786,0,0,2.0043,1.3979,0.9031,-0.6471,0.0319,0.5162,0,0,0,0,0,0,2
389,434,5427410,5427424,82,15,14,9956,113,135,1692,0,1,70,0.4754,0.4508,1.0,0.0068,0.7857,1,0,1.9138,1.0414,1.1461,0.0,-0.0193,0.2806,0,0,0,0,0,0,2
563,583,1162279,1162292,17,6,4,2181,109,140,1360,0,1,50,0.8269,0.2,0.8,0.0044,0.7143,1,0,1.2305,0.7782,0.6021,-0.2,-0.0087,0.133,0,0,0,1,0,0,1
1196,1201,1246188,1246244,12,5,5,958,112,141,1358,0,1,50,0.2485,0.4,0.6667,0.0037,0.8,1,0,0.301,0.699,0.6021,-0.3333,-0.0087,0.1262,0,0,0,1,0,0,1
81,95,2082327,2082338,552,68,62,62182,96,118,1356,1,0,70,0.1195,0.4938,0.3617,0.0148,0.2959,0,1,2.749,1.301,1.7404,0.6383,-0.1849,0.991,0,1,0,0,0,0,1
759,772,1608591,1608609,1981,259,195,266914,116,142,1378,1,0,100,0.8812,0.6288,0.4286,0.0514,0.4394,0,1,3.2945,1.8633,1.9031,0.5714,-0.0161,1.0,0,0,0,0,0,0,2
836,884,189673,189695,660,33,25,61890,63,132,1353,1,0,50,0.6979,0.2222,1.0,0.0199,0.8108,0,0,2.8162,1.4314,1.4914,0.0,-0.1826,0.9093,0,1,0,0,0,0,1
41,212,1637218,1637282,6596,315,135,684731,42,124,1358,0,1,40,0.0605,0.4516,0.3988,0.1261,0.5687,0,0,3.8199,2.2355,1.7924,-0.6,-0.1961,1.0,0,0,1,0,0,0,1
788,800,2294295,2294312,86,15,15,9671,100,134,1358,0,1,40,0.8235,0.2,0.5294,0.0074,0.6154,1,1,1.9345,1.0,1.1761,0.4681,-0.1093,0.215,0,0,0,0,0,0,2
193,218,2087881,2087946,61,26,12,6116,96,121,1356,1,0,70,0.2851,0.7208,0.8,0.0125,0.6316,1,0,1.7853,1.2305,1.0792,-0.2,-0.146,0.3819,0,1,0,0,0,0,1
179,183,212157,212188,113,37,16,16455,120,140,1360,0,1,40,0.2482,0.6168,0.7391,0.0153,0.7727,0,0,2.0531,1.3222,1.0414,-0.2632,-0.0192,0.6173,0,0,0,0,0,0,2
9,31,718425,718521,225,23,20,29896,123,143,1398,0,1,40,0.0106,0.5086,0.95,0.0101,0.6522,1,1,2.3541,1.1461,1.301,0.0556,0.0298,0.7411,0,0,1,0,0,0,1
775,803,1045940,1045960,170,46,30,17560,121,140,1362,0,1,40,0.8557,0.4155,1.0,0.014,0.381,0,0,2.2304,1.2787,1.4472,0.0,0.0004,0.5063,0,1,0,0,0,0,1
301,312,1156107,1156111,210,27,30,25660,104,127,1614,1,0,80,0.3503,0.4725,0.4286,0.0095,0.4815,1,1,2.3222,1.2041,1.4771,0.5714,-0.1049,0.6015,0,0,0,0,0,1,1
563,571,1130873,1130901,17,5,5,2069,109,133,1360,0,1,50,0.7985,0.375,0.8333,0.0044,1.0,1,0,1.2305,0.7782,0.699,-0.1667,-0.0481,0.14,0,0,0,1,0,0,1
309,319,1042404,1042410,184,35,21,20469,82,125,1358,1,0,70,0.4485,0.563,0.5,0.0148,0.5946,0,0,2.2718,1.301,1.2553,-0.5,-0.2476,0.6781,0,1,0,0,0,0,1
1146,1166,113260,113277,260,20,24,32175,95,143,1358,0,1,40,0.3352,0.1901,0.6818,0.011,0.8235,1,1,2.415,1.1761,1.3802,0.3333,-0.0559,0.5951,0,0,0,0,0,1,1
699,695,807870,807880,112,13,23,12615,90,126,1687,1,0,70,0.9031,0.2778,0.28,0.0049,0.4286,1,1,2.0492,0.9031,1.3617,0.7188,-0.1522,0.2583,1,0,0,0,0,1,1
1051,1071,1915213,1915220,61,17,18,6764,81,124,1682,1,0,80,0.7332,0.302,0.3182,0.0044,0.5556,1,0,1.7853,0.8451,1.0792,-0.7,-0.1979,0.2018,0,0,0,0,0,0,2
1214,1218,1962342,1962347,118,33,21,13577,120,140,1362,0,1,40,0.2056,0.6168,0.5556,0.0148,0.6364,0,0,2.0682,1.2787,1.0,-0.4286,0.0001,0.5822,0,1,0,0,0,0,1
41,218,1196243,1196445,13975,795,441,1567858,32,141,1400,0,1,40,0.0585,0.4957,0.9955,0.1264,0.2124,0,1,4.1336,2.248,2.233,0.0168,-0.1013,1.0,0,0,1,0,0,0,1
1361,1372,3041016,3041025,251,19,22,25531,106,132,1387,0,1,40,0.013,0.3929,0.7059,0.0125,0.7619,1,1,2.4116,1.2305,1.3424,0.2941,-0.0778,0.6268,0,0,0,0,0,0,2
41,220,1679793,1679864,6644,252,115,677554,41,124,1358,0,1,40,0.0604,0.4516,0.3955,0.1286,0.7269,0,0,3.8229,2.243,1.8751,-0.6057,-0.1961,1.0,0,0,1,0,0,0,1
1235,1244,1667032,1667036,19,9,5,2319,109,134,1360,0,1,175,0.1909,0.32,0.5454,0.0058,1.0,0,0,1.2553,0.9031,0.6021,-0.4633,-0.0639,0.1417,0,0,0,1,0,0,1
134,156,133683,133829,2267,173,168,271889,104,135,1360,0,1,40,0.1976,0.5513,0.5786,0.0944,0.6888,0,0,3.3554,2.1303,1.8921,-0.4167,-0.0745,0.9998,0,0,0,0,0,0,2
1146,1170,6571361,6571375,133,20,13,13938,85,128,1360,0,1,40,0.3074,0.3316,0.8461,0.013,0.9444,0,0,2.1271,1.2553,1.0792,-0.1539,-0.1063,0.33,0,0,0,0,0,0,2
259,297,65006,65100,131,43,16,16504,114,140,1372,0,1,40,0.3632,0.5556,0.1539,0.0287,0.8636,0,0,2.1139,1.6021,0.4771,-0.8542,-0.0148,0.5345,0,0,0,0,0,0,2
1627,1625,589740,589752,35,9,10,3166,82,109,1688,1,0,80,0.0434,0.2714,0.7778,0.0047,0.6667,1,1,1.5563,0.9031,1.0,0.2222,-0.2774,0.1551,0,0,0,0,0,1,1
1317,1324,2369532,2369561,46,10,5,6999,111,135,1360,0,1,40,0.0735,0.3636,0.7273,0.0081,0.9,1,0,1.6532,1.0414,0.699,-0.28,-0.0481,0.1852,0,0,0,0,0,0,2
0,21,570024,570254,63,15,13,3095,43,84,1356,1,0,150,0.0,0.6042,0.5294,0.0074,0.6154,0,1,1.7993,1.0,1.1461,0.4667,-0.5217,0.3068,0,0,0,0,0,0,2
1176,1187,466028,466057,111,30,13,11425,84,198,1353,0,1,70,0.2298,0.4444,0.5625,0.0161,0.6786,0,0,2.0453,1.3424,1.0792,-0.4286,-0.0626,0.2998,0,0,0,0,0,0,2
752,763,1066700,1066722,53,10,9,6684,91,133,1352,0,1,40,0.8838,0.2778,0.875,0.0066,0.8889,1,1,1.7243,0.9542,0.9542,0.1238,-0.1539,0.1773,0,0,0,0,0,1,1
655,692,4212846,4212863,210,27,23,25231,104,133,1356,1,0,80,0.9515,0.5245,0.5909,0.0071,0.5833,1,1,2.3201,1.0,1.3617,0.4,-0.1014,0.7037,0,0,0,0,0,0,2
983,1010,28972,28984,64,16,10,13099,168,191,1387,0,1,40,0.4927,0.4902,0.7692,0.0077,0.9167,0,0,1.8062,1.0414,0.9031,-0.2308,0.4831,0.2288,0,0,1,0,0,0,1
18,28,1859616,1859633,112,16,20,13173,86,101,1354,1,0,70,0.025,0.4497,0.55,0.0074,0.6471,1,1,2.0453,1.0,1.301,0.44,-0.2703,0.3329,1,1,0,0,0,0,1
788,796,566837,566850,83,16,11,10345,113,150,1696,1,0,143,0.758,0.4273,0.4667,0.0103,0.6429,0,0,1.9191,1.2305,1.0,-0.5385,-0.011,0.2432,0,0,0,0,0,0,2
61,93,287835,287869,1470,84,172,132939,87,140,1694,0,1,40,0.0758,0.6346,0.1385,0.0117,0.181,0,1,3.1664,1.3222,2.1271,0.875,-0.1426,1.0,1,0,0,0,0,0,1
1617,1625,1702442,1702491,116,16,17,8602,67,110,1654,1,0,69,0.0426,0.3647,0.75,0.0066,0.6429,1,1,2.0645,1.0414,1.2305,0.25,-0.3333,0.3241,0,0,0,0,0,1,1
1151,1165,595201,595245,123,30,20,13352,96,117,1320,0,1,40,0.3119,0.5747,0.4762,0.0154,0.7692,0,0,2.0969,1.3222,1.2041,-0.5263,-0.1688,0.4399,0,0,0,0,0,1,1
62,75,12987661,12987692,35,13,6,2388,120,140,1360,1,0,100,0.094,0.3222,0.6364,0.0081,0.9583,1,0,1.5441,1.0414,0.699,-0.3636,0.0021,0.1622,0,0,0,0,0,1,1
320,337,1319063,1319076,49,10,8,5779,92,134,1696,1,0,60,0.3609,0.2222,0.8889,0.0053,0.75,1,0,1.7076,0.9542,0.9031,-0.1111,-0.1424,0.1696,0,0,0,0,0,0,2
39,220,855369,855569,18908,670,431,2554885,29,143,1400,0,1,40,0.0557,0.4382,0.8829,0.1333,0.2539,0,0,4.2766,2.2695,2.2765,-0.125,-0.0783,0.9998,0,0,1,0,0,0,1
107,120,1136912,1136924,126,18,27,14605,103,141,1353,1,0,70,0.1596,0.3218,0.1936,0.0036,0.3333,1,1,2.1004,0.699,1.4314,0.806,-0.0524,0.33,0,0,0,0,0,0,2
39,179,2616577,2616725,8344,558,322,996980,55,141,1400,0,1,40,0.0556,0.6637,0.9398,0.1,0.2363,0,1,3.9272,2.243,2.1931,0.0571,-0.1258,1.0,0,0,1,0,0,0,1
1,8,2939205,2939222,567,53,58,60112,29,101,1354,1,0,70,0.0,0.4771,0.0537,0.0081,0.2955,0,1,2.7566,1.0414,1.0792,0.9463,-0.4119,0.9831,0,1,0,0,0,0,1
1061,1069,1314158,1314195,49,9,8,5035,95,125,1692,1,0,80,0.7181,0.2778,0.8889,0.0041,0.6667,1,0,1.7076,0.8451,0.9031,-0.1111,-0.1101,0.1773,0,0,0,0,0,1,1
383,404,439180,439212,355,116,47,41956,121,143,1362,0,1,60,0.5809,0.5109,0.4193,0.0254,0.6604,0,0,2.5378,1.5441,1.3617,-0.5805,0.0192,0.8861,0,0,0,0,0,0,2
233,332,130372,130421,127,50,27,25944,118,135,1627,0,1,70,0.2801,0.456,0.6786,0.0122,0.3333,0,1,2.1004,1.301,1.415,0.3333,-0.0369,0.3977,0,0,0,0,0,0,2
39,68,735612,735624,784,126,61,95173,99,141,1398,0,1,40,0.0556,0.5264,0.1385,0.0781,0.8968,0,0,2.8848,2.0899,1.0792,-0.8636,-0.1046,1.0,0,0,1,0,0,0,1
61,67,6245624,6245776,85,15,11,9431,113,135,1352,1,0,100,0.0929,0.4531,0.9167,0.0089,0.8125,1,0,1.9243,1.0792,1.0414,-0.0833,-0.0358,0.2792,0,0,0,0,0,1,1
1122,1135,313348,313360,73,11,11,10680,120,142,1687,1,0,100,0.6465,0.27,0.8182,0.0049,0.8571,1,1,1.8573,0.9031,1.0414,0.1818,0.0128,0.2061,0,0,0,0,0,0,2
322,333,4383724,4383776,88,19,12,9137,97,118,1690,1,0,100,0.3609,0.4931,1.0,0.0073,0.6111,1,0,1.9445,1.0792,1.0792,0.0,-0.1455,0.3241,0,0,0,0,0,0,2
895,944,12438460,12438491,146,19,20,16061,96,127,1360,0,1,40,0.6456,0.3385,0.5,0.0081,0.48,1,1,2.1644,1.0414,1.301,0.5,-0.154,0.3359,1,0,0,0,0,1,1
195,209,1901970,1901975,84,19,9,9275,123,141,1652,1,0,80,0.2672,0.2763,0.2105,0.0118,1.0,0,0,1.9294,1.3222,0.699,-0.7826,0.0013,0.2288,0,0,0,0,0,0,2
748,758,78207,78276,15,9,4,2121,102,143,1690,1,0,150,0.7848,0.3788,0.6,0.0041,1.0,1,0,1.2041,0.8451,0.6021,-0.4048,-0.0508,0.1353,0,0,0,0,0,1,1
106,120,1446788,1446835,75,22,12,8537,95,140,1356,1,0,80,0.1696,0.3218,0.5882,0.0125,0.6667,0,0,1.8751,1.2305,0.9542,-0.4211,-0.1158,0.2288,0,0,0,0,0,0,2
1194,1219,289529,289543,3883,249,314,491662,78,143,1362,0,1,70,0.2173,0.4727,0.0422,0.0176,0.0874,0,1,3.5933,1.3802,2.4928,0.9419,-0.0359,1.0,0,0,0,0,0,0,2
1341,1350,1436808,1436820,126,20,21,13897,90,116,1690,1,0,60,0.4326,0.4271,0.6111,0.0071,0.6191,0,1,2.1004,1.0792,1.301,0.3846,-0.2127,0.3787,0,0,0,0,0,1,1
134,156,102099,102111,105,38,16,16675,125,143,1362,0,1,40,0.2029,0.5489,0.6667,0.0161,0.7727,0,0,2.0212,1.3424,1.1461,-0.3333,0.0353,0.3419,0,0,0,0,0,0,2
16,26,1003575,1003594,134,17,23,14278,90,116,1373,0,1,40,0.0218,0.3386,0.4583,0.0066,0.6471,0,1,2.1239,0.9542,1.2553,0.5484,-0.1951,0.3494,0,0,0,0,0,0,2
13,21,2857887,2857900,567,72,70,58157,48,79,1353,1,0,70,0.0236,0.5339,0.2292,0.0148,0.36,0,1,2.7528,1.301,1.8389,0.7701,-0.5282,0.999,0,1,0,0,0,0,1
1125,1140,287964,287972,58,10,12,6106,99,132,1356,0,1,143,0.3348,0.2429,0.6364,0.0058,0.8889,1,1,1.7634,0.9031,1.0792,0.3636,-0.0924,0.1852,0,0,0,0,0,1,1
1069,1092,49572,49595,463,56,70,79713,103,132,1353,0,1,100,0.3853,0.5849,0.2115,0.0081,0.162,0,1,2.6702,1.0414,1.8062,0.7917,-0.0629,0.9919,0,0,0,0,0,0,2
1027,1052,778450,778465,184,33,32,18671,96,119,1350,1,0,70,0.4611,0.4309,0.5185,0.0101,0.375,0,1,2.2672,1.1461,1.5441,0.4839,-0.1594,0.5096,0,1,0,0,0,0,1
123,134,125813,125827,128,18,18,16983,121,140,1362,0,1,40,0.1747,0.42,0.6,0.011,0.6471,0,1,2.1072,1.1761,1.2553,0.4,0.0004,0.3329,0,0,0,0,0,0,2
1306,1333,1581921,1581956,145,13,24,16920,110,132,1364,0,1,175,0.0486,0.2975,0.28,0.0055,0.9231,1,1,2.1614,0.9031,1.3802,0.7188,-0.0587,0.3678,0,0,0,0,1,1,1
0,13,645933,645992,353,116,53,43968,90,151,1358,0,1,50,0.0,0.5876,0.1243,0.0611,0.8962,0,0,2.5551,1.9031,1.2553,-0.8962,-0.0622,0.9971,0,0,0,0,0,0,2
24,31,1988956,1988984,185,38,36,20658,86,132,1353,1,0,70,0.0369,0.4788,0.4857,0.0142,0.525,0,0,2.2648,1.301,1.1761,-0.5265,-0.1211,0.6236,0,1,0,0,0,1,1
41,193,1586862,1587011,12509,591,356,1456542,37,142,1402,0,1,40,0.0585,0.4634,0.961,0.1091,0.2419,0,1,4.081,2.1847,2.2014,0.0116,-0.0949,1.0,0,0,1,0,0,0,1
41,207,2133677,2133849,5828,319,186,618846,41,133,1358,0,1,40,0.0604,0.5601,0.3771,0.1246,0.278,0,0,3.7655,2.2279,2.0531,-0.6215,-0.1848,1.0,0,0,1,0,0,0,1
977,989,800963,800972,57,9,11,9033,150,181,1387,0,1,40,0.5412,0.1909,0.8889,0.0065,0.7,1,1,1.7559,0.9542,1.0414,0.1111,0.338,0.1773,0,0,1,0,0,0,1
3,16,1108621,1108641,140,13,23,18695,118,135,1353,1,0,70,0.0058,0.4483,0.5,0.0081,0.8461,1,1,2.1461,1.0414,1.3617,0.5,-0.0205,0.4465,0,1,0,0,0,0,1
242,254,3458746,3458793,263,27,27,27453,89,126,1696,1,0,60,0.2991,0.3544,0.95,0.0148,0.75,0,0,2.4216,1.3979,1.3979,-0.0517,-0.1388,0.6438,0,0,0,0,0,1,1
1039,1051,156370,156373,9,5,1,1335,107,126,1360,0,1,40,0.4589,0.25,0.75,0.0044,1.0,1,0,0.9542,0.7782,0.6021,-0.25,-0.0999,0.1307,0,0,0,1,0,0,1
1335,1346,33298,33323,40,14,7,4385,95,111,1362,0,1,175,0.0133,0.4375,0.8,0.0096,0.8,0,1,1.5911,1.1139,0.8451,0.2,-0.1705,0.1715,0,1,0,0,0,0,1
452,453,1009978,1009999,7579,189,357,608995,68,127,1358,1,0,70,0.6618,0.6434,0.0931,0.0213,0.1435,0,1,3.883,1.4624,2.3463,0.9,-0.1963,1.0,0,1,0,0,0,0,1
48,61,323844,323852,51,15,14,5249,70,84,1690,1,0,60,0.0693,0.4286,0.5385,0.0048,0.5333,1,1,1.7076,0.9031,1.1461,0.4615,-0.3754,0.2018,0,0,0,0,0,0,2
30,38,2488268,2488282,199,31,28,22315,105,156,1692,0,1,70,0.0355,0.3978,0.3929,0.0095,0.3684,1,1,2.3054,1.2041,1.4472,0.6061,0.0048,0.5362,0,0,0,0,0,0,2
227,244,1137747,1137757,138,51,22,15080,112,143,1356,1,0,70,0.3269,0.5556,0.8095,0.0212,0.5745,0,0,2.1399,1.4624,1.2305,-0.1921,0.0111,0.5345,0,1,0,0,0,0,1
1609,1616,1194800,1194814,63,21,18,4561,29,86,1652,1,0,70,0.075,0.4375,0.7143,0.0104,0.6,0,1,1.7993,1.2305,1.2305,0.2857,-0.5301,0.2173,0,0,0,0,0,0,2
1151,1223,6571361,6571375,171,23,30,20714,118,141,1364,0,1,40,0.2059,0.5086,0.7619,0.0124,0.5909,0,1,2.2355,1.2305,1.3617,0.2618,0.0029,0.5789,0,0,0,0,0,0,2
1508,1556,19815,19841,200,10,19,21691,172,212,1694,0,1,200,0.1508,0.4388,0.5909,0.0059,1.0,1,1,2.2967,1.0,1.2787,0.4074,0.4379,0.4963,0,0,0,0,0,0,2
1325,1334,1959035,1959052,251,20,34,21865,84,103,1687,1,0,100,0.4326,0.2415,0.3056,0.0052,0.5,1,1,2.4031,0.9031,1.5315,0.7059,-0.2536,0.463,0,0,0,0,0,0,2
1069,1090,2993390,2993405,168,27,30,17768,91,119,1370,1,0,80,0.4047,0.4159,0.2727,0.0066,0.2857,1,1,2.2253,0.9542,1.4771,0.7273,-0.1805,0.5212,0,0,0,0,0,0,2
481,486,1263623,1263637,74,17,12,8292,93,125,1360,1,0,80,0.776,0.4444,0.6667,0.0088,0.9167,1,0,1.8692,1.0792,1.0792,-0.3158,-0.1326,0.2384,0,0,0,0,0,1,1
669,692,491552,491684,536,125,83,61209,107,127,1360,0,1,40,0.9808,0.555,0.3542,0.0165,0.1078,0,1,2.7396,1.3617,1.8062,0.65,-0.1015,0.9963,0,0,0,0,0,0,2
251,279,182093,182154,299,20,25,20642,7,119,1692,0,1,60,0.3101,0.1736,0.5714,0.0084,0.75,1,1,2.4698,1.1461,1.3979,0.4286,-0.224,0.7065,0,0,0,0,0,0,2
41,222,592614,592819,17887,853,541,2230510,19,150,1402,0,1,40,0.0586,0.489,0.8621,0.1602,0.2124,0,0,4.2766,2.3503,2.2553,-0.1364,-0.0545,1.0,0,0,1,0,0,0,1
144,182,949306,949493,5044,307,128,497404,96,127,1352,0,1,40,0.2142,0.4382,0.3433,0.0928,0.4857,0,1,3.6774,2.1761,1.716,0.6557,-0.1477,1.0,0,0,0,0,0,0,2
1065,1083,4163671,4163699,238,62,27,31538,104,135,1362,1,0,80,0.4217,0.6111,0.8696,0.0236,0.5082,0,1,2.3802,1.5051,1.3424,0.1333,-0.0755,0.8756,0,0,0,0,0,1,1
1379,1378,92878,92896,106,13,14,12693,102,119,1322,1,0,175,0.0205,0.1723,0.7647,0.0096,0.9167,0,1,2.0253,1.1139,1.0792,0.25,-0.1581,0.2432,0,0,0,0,0,0,2
225,242,3948212,3948253,437,40,54,50393,76,135,1360,1,0,100,0.3264,0.2227,0.2632,0.0103,0.3962,1,1,2.6542,1.1461,1.7076,0.7333,-0.2346,0.9349,1,0,0,0,0,1,1
171,197,1835338,1835349,55,17,8,7553,123,148,1387,1,0,70,0.2625,0.3462,0.4706,0.0079,0.875,0,1,1.7404,1.0414,0.9031,0.5313,0.0638,0.1852,0,0,0,0,0,1,1
1219,1225,224240,224243,147,40,28,14669,93,125,1394,0,1,40,0.2047,0.5747,0.5926,0.0124,0.375,1,1,2.1644,1.2305,1.4472,0.4,-0.1603,0.6079,0,0,0,0,0,0,2
247,262,652969,653195,72,32,8,9217,110,141,1362,1,0,70,0.3515,0.25,0.2174,0.0161,1.0,1,0,1.8633,1.3424,0.699,-0.7895,0.0036,0.1954,0,0,0,0,0,0,2
0,16,843312,843472,353,107,35,47204,90,119,1694,1,0,60,0.0,0.5758,0.16,0.07,0.8015,0,0,2.5465,1.9031,1.1139,-0.8518,-0.1941,0.9708,0,0,0,0,0,0,2
39,175,2605918,2606006,5261,232,124,516343,41,127,1402,0,1,40,0.0556,0.3995,0.4014,0.0978,0.6,0,0,3.7316,2.1303,1.7924,-0.6,-0.1809,1.0,0,0,1,0,0,0,1
41,220,2840169,2840236,6503,274,131,682403,40,119,1356,0,1,40,0.0604,0.4081,0.3714,0.1326,0.6387,0,0,3.8142,2.2529,1.8129,-0.6299,-0.1895,1.0,0,0,1,0,0,0,1
39,191,1437715,1437882,13057,623,418,1482862,31,142,1402,0,1,40,0.0556,0.409,0.9408,0.1093,0.2646,0,1,4.1177,2.1847,2.2175,0.0606,-0.0971,1.0,0,0,1,0,0,0,1
