V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,Class
108,377,66795,163500,188,42,25,14627,170,142,1358,0,1,43,0.4380292174154271,0.48370178832421296,0.9739800384858354,0.03160226220564321,0.2845576093424661,0,0,1.8266759337252947,1.5956537807807345,1.1403894742571998,-0.11995590512145278,-0.04732123352604805,0.27014055952055893,0,0,0,0,0,0,2
1302,1525,121912,204061,150,37,27,6622,117,134,1353,0,1,45,0.1297204215196632,0.44772285305804094,0.4546126861132441,0.02923380509993956,0.6211294205268107,0,0,1.9279897089455058,1.0481464021156308,1.06817263655713,0.614207564254099,-0.06167413157580714,0.7199640285634762,0,0,0,0,0,0,1
1263,921,1012105,1130187,139,32,20,4377,88,125,1698,1,0,75,0.4059362323909106,0.5041465698540584,0.4180026176892983,0.025950856953005162,0.450905495653565,1,0,1.9693662449759446,1.4543474814729584,1.0376289512464327,-0.024252805194924627,-0.21331595342023746,0.7107647043333982,0,0,0,0,1,1,2
1097,176,223150,139639,62,26,2,7976,99,125,1399,0,1,63,0.4098905872034263,0.4156701361876381,0.9777223691397908,0.006624506850861522,0.8803696674289099,0,0,1.015980255120473,1.0072963035794165,0.9813271958097446,-0.4876451180918316,-0.11765475039164897,0.24622768780888105,0,0,0,0,0,0,2
55,162,868056,935454,275,114,125,9116,119,141,1356,1,0,70,0.2913795792923856,0.5413559660803781,0.3916510711098392,0.017208430885087122,0.5675303274426831,0,0,2.2082542924962447,1.2664555084170284,0.6745427336708211,-0.4817977824575984,-0.029320504643917,0.3794720416912528,0,0,0,0,0,0,1
1097,1250,328550,241952,202,27,12,5951,45,125,1364,1,1,42,0.5040562978025714,0.25328776818228305,0.9782366140304766,0.008016428052191818,0.9199149270091469,0,0,1.9596400973521195,1.1427078006855866,1.0958018092396447,-0.5525345985776082,-0.22332013495129172,0.4615498061089812,0,0,0,0,0,0,2
53,241,799151,963504,14745,924,441,1529078,105,140,1390,0,1,44,0.015484680179810292,0.3974739388982616,0.959564714853953,0.13202362477865437,0.1390484535525944,0,1,3.729725835488177,1.399222035450021,2.180805832435042,-0.04422878356440375,-0.10376527477425446,0.9561047282290196,0,1,1,0,1,0,1
1168,1318,984223,971127,311,31,26,22770,113,127,1354,0,1,42,0.02897810944092583,0.43252940247227684,0.8869709464403526,0.01264010351292114,0.2281287378789442,1,1,1.8992087831466058,0.9518204019125112,1.1417257307155577,0.12765970290599551,-0.10905759627362865,0.747367386603125,0,0,0,0,0,0,1
1239,1199,270304,287429,5545,110,63,341240,120,134,1356,0,1,42,0.40817147669333503,0.4856028339865524,0.41315045841293097,0.05809461820123568,0.5747456802347987,0,0,3.516266032280569,1.371427557642509,1.7700209211930342,-0.6109439854628691,-0.19789918366446993,0.984800443090491,0,0,1,0,0,0,1
1421,1572,890151,1642173,2287,102,92,122659,91,126,1362,0,0,107,0.039508745325803556,0.3565911988903115,0.18800279986048243,0.015047033529994279,0.14231591045282713,0,1,2.2578868582010347,1.5673590387519603,2.102741808643105,0.7912320805039424,-0.14433025400087646,0.9747023866442465,0,0,0,0,0,0,1
275,327,752472,673648,219,17,6,9304,99,126,1677,1,0,131,0.7426117776544741,0.1437698180197846,0.7196719204967092,0.0061758515327055945,0.8452018224955056,1,0,1.7352029525892407,0.8213643610131699,1.0792115826188575,0.5191217067202429,-0.1972701929946081,0.20494810884097203,0,0,0,0,0,0,2
707,667,1925711,1139904,195,28,22,4338,108,143,1384,0,1,44,0.7143727662588863,0.3556101289526877,0.8443255582282942,0.010185833544496658,0.10913278311924174,0,1,1.993439711920164,0.9989125559178301,1.5181492406597112,0.208200709698981,-0.029853911173774943,0.45876431191156464,0,0,0,0,0,0,1
1084,1161,1888488,1852847,175,75,21,23034,119,118,1359,0,1,40,0.5210186436922565,0.31432692196974804,0.15501095167446238,0.008346231397155185,0.6338893753500892,1,0,1.7812223514604653,1.158190473112866,1.364828406776553,0.6237847419563168,-0.19089262951410738,0.2202906136273513,0,0,0,0,0,0,1
1362,1378,991166,871095,274,25,22,16255,94,125,1357,0,1,40,0.16105314798498738,0.1824757149783981,0.44345632675886804,0.006814011336411908,0.5277154393184732,1,0,2.217670495206034,0.7279464868804234,1.142313513744247,0.7793847305188729,-0.11256030692576371,0.2193598325427824,1,0,0,0,0,1,1
78,251,780183,686219,1198,829,221,1338390,22,134,1400,0,1,41,0.02314564483873771,0.3575256834465602,0.1075948089144068,0.05458436580987235,0.09297671411265473,0,1,3.4307669433677996,1.358083237996163,2.014495408555476,0.9607,-0.14369864226836315,0.9949376537690704,0,0,0,0,0,0,2
1208,1234,3450102,2898499,1586,67,24,285837,92,126,1354,1,1,75,0.21621739463272055,0.39573206620478196,0.35195535002785155,0.021706106952621908,0.15765244196152584,0,0,3.2920035571134143,1.2352207953953136,2.0955734283036067,0.7913970804816919,-0.11183706943085335,1.0,0,0,0,0,0,0,2
1415,1600,1827125,1791616,64,37,14,250,117,133,1671,0,1,40,0.5091660595841417,0.4649583102076197,0.3956710616271298,0.010128111759310299,0.8616189467596749,0,0,1.7612108669325564,1.4482779867661042,0.7158407511723456,-0.5879219581553077,-0.011994199327977677,0.4427600265930632,0,0,0,0,0,0,2
1183,1211,823777,694116,2027,136,110,125946,73,126,1357,0,1,69,0.24342289996411703,0.34907606812498504,0.32418861841787305,0.014152098565979696,0.141396073147065,0,1,2.3995381811332126,0.9117883912047765,1.9974237694743717,0.8110371077014072,-0.23142596658294587,1.0,0,1,0,0,0,0,1
107,1477,1639476,1382882,335,38,34,19680,103,127,1355,0,1,103,0.042755849958501776,0.20584586850368408,0.3246621318091664,0.009045685612990297,0.13486847323590107,1,1,2.0122078064147826,0.9164824634320555,1.4915326625223388,0.7466955604597707,-0.11116552227557179,0.7403681509972437,0,0,0,0,0,0,1
611,255,181273,265270,482,125,67,40904,97,145,1360,0,1,81,0.2696640261523986,0.5435500752764236,1.0,0.03300945455004066,0.218897359738589,0,1,2.327754080475472,1.4318199820544568,1.4293454425792615,0.7445066230778993,-0.11653236702919359,0.9889979983842887,0,0,0,0,0,0,2
52,94,1747010,1535422,6017,880,106,256101,42,117,1351,0,1,132,0.024700318055309183,0.37124145361583766,0.34218736334577193,0.048108317519512445,0.542795278522765,1,0,3.5882539313796173,2.0988151115561937,1.8273454050153943,0.6089477200009652,-0.18884348686447966,0.9964562317753746,0,0,1,0,0,0,1
1032,1016,795405,615164,102,25,3,250,119,117,1674,1,0,58,0.3925831037868131,0.4748981975015036,0.975067213940404,0.00840254072722826,0.8012972789364179,0,0,0.7793883174169147,0.8513771578871074,0.9184183366295777,0.010565479345925605,-0.13184595342673341,0.12586500906513776,0,0,0,1,0,0,1
275,334,704052,786658,418,32,38,37000,115,133,1360,0,1,64,0.36056909360775824,0.36594566064511946,0.28088814919707045,0.0070118131674893934,0.2245364031078864,0,0,2.1802232398216237,1.0876483191258726,1.734636496886563,0.7169991514209098,-0.14625458715655518,0.17747684334311825,0,0,0,0,0,0,1
123,396,1453182,1121106,5613,338,123,588427,43,124,1357,0,1,42,0.062100309998905985,0.26759336526960686,0.43847272738490284,0.11613689528058255,0.4554975460991003,0,0,3.1739140769267906,2.031815947497763,1.743873123488484,-0.4341871019860833,-0.2650567041447449,1.0,0,0,1,0,0,0,1
1519,1423,739151,572351,119,26,13,12349,83,125,1675,1,0,210,0.16367469881528596,0.2312517111838909,0.5577245663268511,0.004484979297858394,0.43158887474303687,1,1,1.729465409375472,0.7533107396825252,1.0228998782151228,0.5859463593264153,-0.13659265030910187,0.2297708481369121,0,0,0,0,0,1,1
1270,1352,52437,85794,157,12,17,5534,176,193,1391,0,1,206,0.17705772114862597,0.19794870273502535,0.9891413820481204,0.01182731526049171,0.9360835454666702,1,1,1.8887613405888635,1.0382587284846467,0.7598978086075685,-0.05231015709329798,-0.1947397288644875,0.1513832467306695,0,0,0,0,0,0,1
1386,1679,190562,251492,420,53,81,29433,75,126,1354,0,1,189,0.036971479756416,0.3591348584046139,0.4137197194957478,0.009486821150213657,0.1551813889124825,1,1,2.365248104933726,0.9197791881427588,1.3201678242512442,0.7338146692296692,-0.3981330206284228,0.7916143477492859,0,0,0,0,0,0,1
44,234,1657123,1414192,6039,342,128,633429,41,127,1357,0,1,40,0.05632718306389289,0.344415350687507,0.3799209808775677,0.12455208987660643,0.5624082491990617,0,0,3.485829480476449,2.1635804216351717,1.6868631136368295,-0.5837955469931537,-0.21161403717242117,0.9932344364616338,0,0,1,0,0,0,1
537,485,102783,161956,218,28,22,23343,176,126,1394,0,1,90,0.4285530367900004,0.2326215717636602,0.6193329033230481,0.010196525893533682,0.557867147191017,1,1,2.0555390832823113,1.0514693518052676,1.2151871128976273,0.36753475557200055,-0.18056261214270525,0.42709732647584414,0,0,0,0,0,0,1
1096,1190,2130248,2077289,47,22,12,6823,80,114,1661,1,0,74,0.3927135560723035,0.25657948646567924,0.9597346630464562,0.005024307486599631,0.8690371622897075,1,0,1.7554465380139108,0.7764370872384528,0.9962389960420064,0.00385106005128622,-0.18397165364550405,0.24042530031952472,0,0,0,0,0,1,1
309,1694,107828,6724,405,124,31,44867,86,117,1687,0,1,273,0.5508570164425337,0.4442767025870182,0.42990843696011544,0.024517547820005873,0.13259727915558744,0,1,2.8346789595319883,1.4541070779328409,1.6995762228556313,-0.48546528818962276,-0.33819695429287366,1.0,0,0,0,0,0,1,2
1316,1463,663603,565888,90,25,14,250,91,126,1359,1,0,77,0.7802610283246761,0.3010324485217248,0.7074866179389835,0.00963492620253537,0.43481966520983517,1,1,1.654952277213687,0.9279507912123062,1.114524436531929,0.26272577556598703,-0.13216297215978248,0.38705698264778315,0,0,0,0,0,0,1
1532,889,683389,760324,2415,332,484,129923,26,141,1356,1,1,85,0.6980087995635997,0.34813081536478846,0.8351696143734199,0.04179644099505285,0.0645,0,1,3.4804188403238365,1.6667296182991118,2.207464734310288,0.27362146151453215,-0.15489718405303957,0.980464957369071,0,0,0,0,0,0,2
1307,1491,136862,78132,348,30,67,31639,84,115,1691,0,1,75,0.20329771518061351,0.5388702282271887,0.4090834148176602,0.013482009191646266,0.30723342689698546,0,1,2.2451028376032682,1.2920951972587458,1.6290659571643105,0.5106878148502194,-0.3229248272319923,0.7320896413425166,0,0,0,0,0,0,2
1454,1694,248986,250596,213,31,16,9651,80,131,1674,1,0,80,0.3374314513814851,0.2403943623900385,0.7695859406892804,0.009355940694686787,0.6734935742114708,1,1,1.9143678713958723,1.1220840659895106,1.0075886204745284,0.4138949959671939,-0.2408551042468024,0.3232336938868566,0,1,0,0,0,0,1
1229,1499,633080,544539,182,24,4,14116,115,133,1355,0,1,58,0.1537788841398493,0.20976745292632037,0.8931323325781366,0.008796619290442752,0.873226562674933,1,0,1.245491102882812,0.8102928169046159,0.7536588683314518,-0.15436312038326352,-0.0256291272706375,0.9553281583532184,0,0,0,1,0,1,1
499,642,3312344,3571994,2153,94,58,155602,36,126,1677,1,0,79,0.7681859881274261,0.3699322495159491,0.7234736923765916,0.012373160377916585,0.2420114024367736,0,1,2.7497474167928377,1.0646733734568266,1.2928597376050495,0.19746401286147475,-0.11961532686088958,0.9741865945841227,0,0,0,0,0,0,1
670,1407,1699640,1843305,165,26,16,2730,72,125,1663,1,0,79,0.7659485690337947,0.20684842289233424,0.9191046093705196,0.005676690442781303,0.4659413523508446,1,0,1.7004501589135053,0.8645573598860754,0.9783652554510318,0.026649698574241258,-0.13899376010369935,0.18285058172042817,0,0,0,0,0,0,1
1025,1095,879759,718207,210,15,21,4658,86,127,1681,1,0,104,0.39196914311807873,0.1441972085544865,0.4100629938367284,0.0018710657315967206,0.40255475469925267,1,1,1.823657692357191,0.7530237271450184,1.0554914060791858,0.7068236684354134,-0.22540790485203568,0.20955623606235177,0,0,0,0,0,0,1
21,121,229940,219664,338,30,56,25893,107,141,1396,0,1,204,0.05340624811987632,0.4745718002417653,0.4567091248911386,0.021068265813793605,0.6319778304650588,1,1,4.079498914762859,1.1242447775957263,2.280500562469863,0.637010641453725,-0.024465696568323647,0.9873645696579819,0,0,0,0,0,0,2
436,304,150647,169599,88,34,6,250,110,142,1363,0,1,203,0.36169511886557437,0.4382387934631159,0.4128163692843967,0.009825634815948201,0.49432315762000667,0,0,1.6280519667083624,1.0514969697969387,0.9921866877834572,-0.4396714040965014,-0.059998112667929565,0.19912341933703492,0,0,0,0,0,0,1
1143,1223,3144331,2892444,58,27,5,250,74,126,1680,1,0,227,0.2479484246530979,0.13296733268918204,0.6397094657013513,0.006327876565897759,0.4344863258930769,1,1,1.55190839924419,0.7546574628666232,0.9839211054053802,0.5974700116483029,-0.18118586422946675,0.2075953792048119,0,0,0,0,0,1,1
1217,1346,1811857,1988603,214,45,23,7914,115,117,1352,1,0,81,0.44813781593359703,0.5249295935210797,0.37811891719740853,0.011478639028904832,0.5053352875573593,0,0,1.9678568573142996,1.4364116779708098,1.1359168910059319,-0.6501424975762042,-0.10693868920599701,0.42833582213588794,0,0,0,0,0,1,1
57,351,1755405,1298534,6767,264,113,627152,35,133,1359,0,1,41,0.04417041253809968,0.3818084769685575,0.42999207832686015,0.1026732938612507,0.4373988198630127,0,0,3.5753838790189687,2.0685691123777143,1.803734930338841,-0.5646286259562119,-0.13017570289223052,1.0,0,0,1,0,0,0,1
469,634,726411,86542,296,19,21,23204,90,127,1361,0,1,277,0.8171040895484765,0.20838240134925884,0.4289446137511407,0.010566430471374023,0.6314974351373794,1,1,1.8914715463508833,0.9170667241224031,1.3535407981784047,0.6001717493898655,-0.18974943097737107,0.21282128983359003,0,0,0,0,0,0,1
123,260,131157,84506,205,22,18,19974,143,194,1668,0,1,40,0.1612867124312148,0.4132597191055016,0.40762112174703247,0.007219186988329629,0.5396989041432932,0,1,1.8470604330645517,0.9259672708574632,1.107570562265181,0.6207058838298143,-0.05170047467906848,0.227995463318607,0,0,0,0,0,0,2
771,608,574472,788138,168,18,11,3809,100,124,1353,0,1,70,0.6779530910246159,0.20462394656235783,0.8341054779431839,0.008896890168900924,0.8493911973685342,1,0,1.80704274074234,0.9943001955681651,0.9028499867991334,-0.04459118082683202,-0.057746088165202304,0.14269772542812664,0,0,0,0,0,1,1
23,74,1430284,1763258,427,157,68,23431,105,104,1353,1,0,78,0.01466435355887536,0.39554592212986495,0.4068749284130794,0.01556441361915555,0.15920770811818608,0,1,2.387139606311675,1.5281489551862326,1.7638158935102672,0.6921844777749753,-0.2167006038396883,0.9741787660338992,0,1,0,0,0,0,1
1476,1679,2985572,2707440,119,23,15,250,36,116,1653,1,0,103,0.46780998424536524,0.3708381164699058,0.9240521675614504,0.004681100650814444,0.4769300246793191,1,1,1.8388024706074637,0.9148411223800377,1.1047296055586726,-0.012181492215922289,-0.2203286931113067,0.24349182278739573,1,0,0,0,0,1,2
1369,1534,81258,14251,77,38,16,250,32,92,1677,1,0,86,0.32638045544946426,0.33000554904374324,0.9711550463253198,0.009611227108460766,0.5760258170096374,1,0,1.7672386053673597,0.9247634050231412,1.1341538781430986,0.30147297272024004,-0.7388274670890158,0.24124455499803554,0,0,0,0,0,1,1
532,320,1235959,1249141,347,38,55,32821,73,113,1666,0,1,43,0.759822462055958,0.24377423254284888,0.31416233904623414,0.010529683659817407,0.08005332631428927,0,1,2.697701385655759,1.5194793056310085,2.2284842882874263,0.30899229470334605,-0.22286537947278012,0.9781413655904697,1,0,0,0,0,0,2
894,477,276752,262005,184,19,9,4368,71,124,1678,1,0,69,0.8003841708948565,0.19182419960565592,0.901228601823479,0.006592311506455398,0.5525739671530905,1,0,1.740241177836379,1.046834772469822,0.9844682256770607,-0.05738339041363603,-0.250779313016833,0.2170161156634303,0,0,0,0,0,1,1
1470,1627,1591342,1326666,1778,120,92,101567,78,124,1692,1,0,71,0.09836145663428075,0.5250121932479601,0.15612647277816305,0.02599579730582215,0.15770472701194393,0,1,2.387566109707642,1.366404267318539,2.114985855051275,0.7524558257256041,-0.2913059477711508,1.0,0,0,0,0,0,0,1
87,114,1441435,1527268,124,21,13,250,109,101,1358,1,0,82,0.6469574931203692,0.3181540653927796,0.923786945247415,0.010278694489510522,0.6082029997901789,0,0,1.5959377157268149,1.0994828928879894,1.0296496366221215,0.08209407607438167,-0.08104714299001006,0.19264428575383463,0,0,0,0,0,0,1
1257,1576,668405,656057,421,47,18,41421,93,125,1360,1,0,81,0.3388775843041133,0.41015254211370933,0.900191082279124,0.010352012429590513,0.5049563106094148,0,0,1.7536423976666702,1.2984779896606877,1.3172927488823096,-0.1380383000121962,-0.13520908710895937,0.29029854377590186,0,0,0,0,0,1,1
27,217,77115,102768,69,35,10,250,49,142,1385,0,1,40,0.04794288518925353,0.2087577787909344,0.35945540143538274,0.008154255008774093,0.19170461441710063,1,0,1.6515605734085972,0.5366280531303391,0.748782328767041,0.05589871900675865,-0.032625900747770324,0.19424988924964878,0,0,1,1,0,0,1
25,121,270494,169986,420,156,64,27373,95,117,1360,0,1,74,0.03374496229899885,0.47864865613650265,0.7598888644198372,0.03460277093473365,0.45221426862031866,0,1,2.2555109227988486,1.5042207592684755,1.366908608944273,0.20251371003890473,-0.3566901563720963,0.9799148151460874,0,0,0,0,0,1,1
106,334,1810126,1745101,5319,332,136,548174,38,114,1356,0,1,42,0.0499720945815848,0.2833745897973226,0.3397946457194256,0.11990037196401314,0.427291350198485,0,0,3.504012691793107,2.2010254838986554,1.8394317390090846,-0.5781541472678835,-0.23236144004965897,1.0,0,0,1,0,0,0,1
48,282,1368048,1191087,6026,258,26,658506,32,135,1358,0,1,40,0.020843224614518915,0.29590265977232083,0.39993277741645933,0.1065719562231906,0.3912519955816942,0,0,3.7929287413961736,0.7609325266810367,1.8220540839359216,-0.49241193044649256,-0.17781587229004264,1.0,0,0,1,0,0,0,1
100,129,660362,644419,155,17,22,11272,78,127,1349,1,1,79,0.0,0.11280923563706602,0.4208882613306299,0.0015,0.3007421640751867,1,1,1.6816578008670366,0.6132532070734154,1.2882074356978306,0.7313474125110225,-0.13759270113792815,0.21410003243395856,0,0,0,0,0,0,2
1384,321,1857870,1983207,488,140,61,39570,98,134,1667,1,1,81,0.3456381774289805,0.5285551757349513,0.2950026625680474,0.03113279200082439,0.44935032994032137,0,1,2.620670459702306,1.2824946642106048,1.8164720581646099,0.7442174412595244,-0.1090526240062236,0.9681330570020509,0,0,0,0,0,1,1
1443,1482,858496,883887,190,32,21,12712,113,125,1359,0,1,40,0.19594479780368426,0.1954052044406317,0.3739000130128216,0.006703899776493086,0.1997122585221719,0,1,1.9839247310088828,0.8314757646030002,1.4508424112095537,0.768973311181402,-0.208246598490735,0.4151458266245157,0,0,0,0,0,0,2
121,247,543245,531951,207,24,19,14571,107,114,1675,0,1,194,0.07712644631370216,0.3318199319551882,0.38341256228790366,0.006005218930744101,0.06928586940408066,1,1,1.947462080908162,0.9665875395964452,1.3986937161015462,0.655923014503799,-0.22296543288033407,0.5278443021040827,1,0,0,0,0,0,1
43,120,700767,1569131,121,26,20,4800,93,110,1347,1,0,108,0.0,0.20979214794054007,0.5778485403415341,0.010078938746995501,0.48443297229532667,1,0,1.8902949603932295,0.9396511983755766,1.099917471272675,-0.04641621150108202,-0.42934253560866525,0.17713409391828416,0,0,0,0,0,0,2
57,257,1477250,1492649,6496,289,120,636542,49,133,1354,0,1,40,0.05018360303335169,0.32297112675511086,0.3877910771799053,0.12107541515031497,0.5249964705359743,0,0,3.6648762100538277,2.1397767857800134,1.7327779013424203,-0.5697639130127415,-0.17702755515136978,1.0,0,0,1,0,0,0,1
38,67,708812,576620,197,16,13,3813,82,113,1675,1,0,78,0.009816823703308337,0.2042969966240212,0.6894862882230972,0.005323189432307788,0.6544715429408006,1,1,1.9284966836903668,0.8322680687174507,1.051771416004934,0.3468868284079164,-0.32859056003121245,0.2512181886870386,0,0,0,0,0,0,2
130,359,360228,6389967,6187,303,119,617070,37,125,1356,0,1,40,0.06531057242623077,0.4178299169320908,0.32667698846805393,0.10721308360778725,0.5752697322470964,0,0,3.66372494198353,2.16089522042685,1.7691688542840351,-0.47592135829185084,-0.2271427320962832,1.0,0,0,1,0,0,0,1
1226,1376,171687,295303,182,225,15,13650,117,133,1314,0,0,104,0.05582440536358636,0.35608103507584055,0.41096956116465205,0.008402212826092858,0.7510137985599685,1,0,1.9556979501841871,1.5482238061504285,1.0071499747303616,-0.4856010742021396,-0.05177492063821261,0.4277869988969647,0,0,0,0,0,0,2
620,516,139186,265447,197,18,14,250,97,126,1663,0,1,143,0.6832724285148366,0.1455297694497314,0.9724273997721911,0.006112225824962661,0.49232728960440825,1,0,1.6172363463450776,0.9377869147197383,1.1105299262627204,-0.007765458741667477,-0.21611297312829483,0.20477502822134483,0,0,0,0,0,1,1
52,154,875219,819073,1870,114,143,135670,102,143,1351,1,0,103,0.019952342726347966,0.5245852553022544,0.852378754236167,0.036148048128780114,0.09985123771603518,0,1,3.6607999787922814,2.4746844883048222,2.0604252623610604,-0.16843179198844355,-0.1278100986379455,0.9639091941383163,0,0,0,0,0,0,2
247,300,1135794,8140174,5313,289,123,600098,42,133,1360,0,1,40,0.055215197725415006,0.3188313439314415,0.3891666693253167,0.10763327774111967,0.5877048130816406,0,0,3.4287317958872285,2.1696271815057675,1.677364817193954,-0.8175049020736556,-0.18865046486501133,0.9953842144971611,0,0,1,0,0,0,1
312,929,686164,663381,176,37,13,1025274,40,127,1359,0,1,98,0.8747355599102846,0.16928409539795475,0.8861074038888861,0.005296806582332981,0.8082775861094786,0,0,1.7466473585799536,2.0922166678391845,1.0244979594031587,-0.07796536726331695,-0.18235806480515854,0.9771637185902929,0,0,0,0,0,0,1
756,847,1311291,3109601,339,30,22,17061,77,124,1679,1,0,75,0.7734287398250738,0.20295949819543635,0.4439749860422919,0.008014390098611218,0.5928860049417439,1,1,2.1942670133568916,0.9322944298873697,1.2592494544078432,0.680353716191413,-0.22136501392601357,0.6827196179012138,1,0,0,0,0,1,2
1140,1247,282161,264529,190,47,20,250,115,143,1357,0,1,43,0.33529830953506334,0.4399648756511042,0.3948340323838463,0.009880388469722418,0.5787094406861788,0,0,1.75055854891073,1.2137730059267002,1.0920215096289965,-0.45714963044388046,-0.04086677857956847,0.3785247916209971,0,0,0,0,0,1,2
38,358,1600505,1596106,14417,872,414,1045411,16,140,1401,0,1,44,0.0,0.37147925776660734,1.0,0.11979415979830538,0.08609163628926955,0,0,3.99211269466211,2.153862892831008,2.0758923038164436,-0.03973942974446776,-0.12890621565124247,0.9933755601028988,0,0,1,0,0,0,1
65,184,1987547,1861013,6116,241,41,623175,36,125,1353,0,1,71,0.026695879111285584,0.2859470677645089,0.42219702319225205,0.16195410593230117,0.4569227271350197,0,0,3.7960375045246395,2.135065871384653,1.7631069431568147,0.795779121408872,-0.2660938045481016,0.476226210580799,0,0,1,0,0,0,1
372,279,919196,1089902,6046,106,141,172293,87,132,1362,1,0,207,0.03594061891420097,0.484434026985461,0.5606386705288681,0.060543513260781515,0.12296011903031398,0,1,3.546001114088544,1.612309206552611,2.210695490397088,0.07323122233118907,-0.2947987360623828,0.9707771010448484,0,0,0,0,0,0,1
350,399,128569,161859,276,27,21,23562,151,162,1362,0,1,42,0.3804101652595546,0.16942039229268852,0.38464852223050405,0.008915426491817325,0.5405650738856445,0,1,1.7803933766109412,1.3231178900361815,1.0158081232988576,0.5628714609724115,-0.044454628026092846,0.2117779823909707,0,0,0,0,0,0,2
57,79,1803834,1802080,360,99,68,31305,111,111,1359,0,1,41,0.02171383179537708,0.23627225680314437,0.1098419548883623,0.0073730910397077866,0.21981582569010708,0,1,1.9302158874720257,0.9210959399223614,1.4852286769234855,0.8886621388026829,-0.12860326325432211,0.7609569247290338,0,0,0,0,0,0,1
423,307,650043,514120,1626,285,89,127992,74,126,1694,1,0,78,0.5714682532278964,0.5097030493081504,0.3454574597458084,0.03088002481226019,0.12253387667152693,0,1,1.9245986224318912,1.5402113688038555,2.0632560396559314,0.6863643316821387,-0.23995466816436828,0.9900549231919347,0,1,0,0,0,0,1
423,401,310828,457675,87,31,15,6815,121,142,1353,1,1,78,0.7194550331032156,0.2540099742772526,0.3999524868356436,0.00905131494722121,0.9083036182033769,1,0,1.7279156578426529,1.0329037625619346,0.9759516911375274,-0.4847998894662098,-0.012111726182835517,0.16964613762523892,0,0,0,0,0,0,1
269,239,404444,446865,45,48,15,250,117,134,1361,0,1,81,0.18964990174445726,0.5564621750278337,0.4258633708878541,0.025223275467960365,0.5387211468963847,0,0,1.9658004482688183,1.52980902367624,0.9744092771747173,-0.6011411723812756,-0.05205508714994235,0.41482062363210587,0,0,0,0,0,0,2
143,288,6712,6724,210,268,118,314476,35,112,1356,0,1,42,0.019902999570329552,0.43585307965458175,0.4087682106763868,0.010574006847775083,0.4312684616554759,0,1,2.2190514783979682,1.1569944662320244,1.7907824127165848,0.8118727465220859,-0.22069798663611,1.0,0,0,1,0,0,0,2
101,368,542141,568589,14517,94,431,1431143,108,140,1397,0,1,40,0.06178859195375695,0.398558019582508,0.9769277677942524,0.12369329941852684,0.17452995902657137,0,1,4.136033620352749,2.2525617696205233,2.2711659048296644,0.13320422120526623,-0.10848294063596928,1.0,0,0,1,0,0,0,2
257,734,762016,819695,13846,106,21,19749,100,134,1399,0,1,40,0.8283584850617016,0.23017694537014358,0.8904488356245218,0.012411439826370817,0.5343694321879664,1,0,4.02431709033406,1.1467351222266138,1.4242548994380657,-0.1408480530451314,-0.002091396448179402,0.5749710072114835,0,0,0,0,0,0,1
57,363,963665,207284,5622,309,123,282531,27,132,1394,0,1,43,0.020076879067017182,0.3188868707055653,0.43307406501094886,0.10170350806011924,0.41936205488554695,0,0,3.567555752817081,2.0040866649790474,1.7036780322200904,-0.8780655047536148,-0.24770800642470028,0.9876191426956381,0,0,1,0,0,0,1
1293,1387,1126065,1200739,216,37,22,8428,95,133,1664,1,0,72,0.11574827893968659,0.21608523256537437,0.3307259238741429,0.010040421366571682,0.4221151785442734,1,1,1.5254323632481015,0.9441713084034373,1.1148769888735546,0.570093548001948,-0.1183322597276735,0.18213922930255122,0,0,0,0,0,0,1
50,470,430286,219230,11774,948,496,1052781,10,142,1406,0,1,42,0.008337011116192873,0.36742819535015114,0.9743733882201816,0.11451382714371519,0.0645,0,0,4.191517107496912,2.1055824239609726,2.106370530603107,-0.03019490205537264,-0.12655280492406848,1.0,0,0,1,0,0,0,1
20,220,1003071,997011,13101,852,426,984079,31,139,1401,0,1,41,0.0,0.33278031434749566,0.9433093617814488,0.11097024595226217,0.12047029520841135,0,0,3.563726090640504,1.9638777837393835,1.8041368887907319,0.03291607160702605,-0.14464743488189244,0.9618444513308371,0,0,1,0,0,0,1
58,368,1399659,1262114,6678,346,118,939866,30,126,1353,0,1,43,0.030403543673905572,0.31844042794619554,0.4474397033384009,0.12445975553416429,0.30292462159312517,0,0,3.4639345335468237,2.129475016650041,1.7647891004837124,-0.39546709789037415,-0.2230703495426754,0.9844283893139169,0,0,1,0,0,0,1
1426,280,199200,263930,1555,260,97,98061,22,89,1676,1,0,76,0.012699104127735485,0.4038483922753442,0.22864020863489565,0.052099662898263094,0.14709456501215654,0,1,3.572706828659772,1.4394038377157188,2.07209103058795,0.8159258036180903,-0.5185503302617654,1.0,0,0,0,0,0,0,2
1138,1373,877803,908035,139,29,11,8540,118,118,1664,0,1,40,0.26840282385872477,0.22044274901453953,0.41432265404246205,0.008225799826807852,0.5873787652115023,0,1,1.9897170077701638,0.9508631079850343,1.410084364796909,-0.5320419453559597,-0.19016627244610795,0.2064560382602338,0,0,1,0,0,0,1
