ID-type,Right-Ascension,Declination,Blue_base_1,Blue_base_2,Red_base_1,Red_base_2,blue-band-flux_1,blue-band-flux_2,blue-band-flux_3,blue-band-flux_4,blue-band-flux_5,blue-band-flux_6,blue-band-flux_7,blue-band-flux_8,blue-band-flux_9,blue-band-flux_10,blue-band-flux_11,blue-band-flux_12,blue-band-flux_13,blue-band-flux_14,blue-band-flux_15,blue-band-flux_16,blue-band-flux_17,blue-band-flux_18,blue-band-flux_19,blue-band-flux_20,blue-band-flux_21,blue-band-flux_22,blue-band-flux_23,blue-band-flux_24,blue-band-flux_25,blue-band-flux_26,blue-band-flux_27,blue-band-flux_28,blue-band-flux_29,blue-band-flux_30,blue-band-flux_31,blue-band-flux_32,blue-band-flux_33,blue-band-flux_34,blue-band-flux_35,blue-band-flux_36,blue-band-flux_37,blue-band-flux_38,blue-band-flux_39,blue-band-flux_40,blue-band-flux_41,blue-band-flux_42,blue-band-flux_43,blue-band-flux_44,red-band-flux_1,red-band-flux_2,red-band-flux_3,red-band-flux_4,red-band-flux_5,red-band-flux_6,red-band-flux_7,red-band-flux_8,red-band-flux_9,red-band-flux_10,red-band-flux_11,red-band-flux_12,red-band-flux_13,red-band-flux_14,red-band-flux_15,red-band-flux_16,red-band-flux_17,red-band-flux_18,red-band-flux_19,red-band-flux_20,red-band-flux_21,red-band-flux_22,red-band-flux_23,red-band-flux_24,red-band-flux_25,red-band-flux_26,red-band-flux_27,red-band-flux_28,red-band-flux_29,red-band-flux_30,red-band-flux_31,red-band-flux_32,red-band-flux_33,red-band-flux_34,red-band-flux_35,red-band-flux_36,red-band-flux_37,red-band-flux_38,red-band-flux_39,red-band-flux_40,red-band-flux_41,red-band-flux_42,red-band-flux_43,red-band-flux_44,red-band-flux_45,red-band-flux_46,red-band-flux_47,red-band-flux_48,red-band-flux_49
0,16.128,-44.461,1470,1516,989,1092,7438.4014,6999.5947,7515.8174,7435.921,5145.2764,5576.8037,5950.4644,6978.8135,8003.6226,8869.162,9440.088,10850.254,11646.667,11602.705,11298.893,11121.849,10394.755,9983.328,9660.666,9523.936,9229.895,9034.214,8539.804,8770.61,8436.083,8099.5396,7992.683,6563.6733,5651.9995,5963.5786,5571.4688,5132.8335,5145.031,4998.6016,4663.2505,4295.195,4220.793,3953.3352,4311.917,4086.948,3617.7185,3717.1143,3124.4463,3886.3271,9415.932,8341.899,7679.441,6207.231,5201.6567,4831.8315,4214.583,3924.7397,3652.5664,3278.8823,2780.2512,2492.6924,2558.8833,2385.8535,2209.4421,2441.1396,2372.1829,2551.4812,2486.3254,2497.0708,2336.4526,2304.8665,2222.636,2305.5466,2331.8125,2410.882,2220.2249,2159.7397,2072.1958,2044.2539,1629.6897,1706.1836,1511.919,1824.0039,1594.9044,1475.7023,1434.0458,1408.8977,1534.0118,1351.6001,1283.082,1295.2981,1225.5925,1303.8131,1057.4607,906.12085,943.8891,1037.0249,825.65967
2,17.573,-37.046,719,688,399,394,17650.422,16373.927,15944.427,14511.246,13917.621,12622.33,11792.064,11306.028,10768.968,10204.248,9904.221,9917.37,9625.94,9133.266,8697.434,8522.395,8431.345,8157.0664,7942.025,7480.832,7149.03,7124.534,6970.3535,6762.739,6601.314,6070.1914,6090.444,6034.386,6034.259,5940.7676,5489.488,5374.4614,5098.695,5475.802,5364.8735,4976.7017,4523.7344,4431.6353,4447.9004,4673.1743,4356.575,4408.8145,4637.7915,4606.9424,7430.7524,6963.252,5639.067,6057.602,5598.7583,5129.9863,5225.877,4797.4995,4393.835,3805.5151,3486.71,3281.105,3064.269,2805.387,2633.4607,2392.6953,2240.4075,2154.463,2099.0178,2110.7756,1684.2554,1730.4346,1803.3218,1536.0339,1690.5366,1670.1204,1900.5438,1708.2212,1496.2034,1216.1627,1295.8335,1305.0154,1227.7297,1281.5717,1286.6852,1053.2017,1111.9404,1229.534,1071.6877,916.4331,882.6328,1054.4539,761.2295,829.16815,734.4502,753.4977,566.7718,599.0707,725.74945
0,17.043,-43.398,387,400,249,287,14737.1875,14906.055,15530.055,14525.014,13815.849,12943.428,11896.958,11811.305,10518.372,10368.104,10252.993,9774.849,9140.946,8982.059,8886.466,8592.271,8601.686,8459.68,8114.5474,7693.1523,7510.3774,7159.577,7183.2153,6967.052,6509.5186,6680.28,6433.183,6751.2607,6423.108,6144.363,5910.0693,5873.385,5505.1563,5253.0693,4898.4604,4831.6226,4629.331,4509.274,4226.748,4127.1577,3957.3586,3765.3857,3665.0981,3619.7349,8106.1396,6966.223,6637.791,6362.088,6107.577,5385.8315,4734.967,4272.718,3869.2014,3745.3438,3427.6094,3159.317,2986.0435,2962.3667,2356.1487,2256.0752,2183.558,2058.2441,1873.4088,1992.9407,1861.1083,1966.3284,1717.1595,1738.5176,1964.7083,1780.4731,1722.0674,1638.9496,1700.355,1472.8193,1423.8394,1431.8461,1477.2853,1350.3958,1212.3547,1273.6702,1321.1962,945.5945,1193.6193,1092.2736,1057.6345,789.5182,568.5313,879.0267,933.4315,897.2472,813.618,812.95703,741.8431
4,16.891,-10.52,947,756,672,673,16371.157,16132.976,15632.497,14911.866,14408.936,13471.486,12789.339,12133.543,11452.022,10667.572,10074.733,9225.892,9635.259,9009.899,8439.981,8262.025,8314.952,8960.947,8362.6875,8854.904,8910.596,8873.481,8715.028,7567.8223,7596.528,7264.942,7133.3447,6864.1284,6193.381,6183.0586,5830.8325,5574.6973,4909.7505,4744.677,4639.4355,4219.8643,4184.6045,3853.931,3636.3643,3857.6233,4048.3813,3741.0208,3924.1902,3463.5667,8341.325,7421.701,6983.556,6425.2466,5587.7197,4928.7813,3931.0647,3643.2283,3276.907,3065.139,2915.8794,2861.9888,2583.43,2815.7607,2023.147,1946.1992,1743.0267,1697.2172,1783.0388,1683.1815,1918.284,1593.5089,1538.7856,1993.0349,1551.425,1321.6143,1355.5535,1405.7684,1338.4843,1150.1775,1377.0171,1351.843,1124.3987,1145.7488,982.98016,1108.7457,1132.4415,1017.4485,842.0466,810.69244,946.675,955.9061,761.2295,869.1711,785.20483,804.0232,839.86005,700.47174,487.9016
4,18.689,-17.354,799,866,470,526,6539.0684,7232.3325,7577.876,7702.1113,7767.339,7882.698,8343.209,9202.359,9792.869,11163.897,12274.184,12784.44,12600.508,12248.704,11791.801,11187.545,10903.5625,10450.517,10317.866,9868.926,9606.475,9242.171,8775.677,8387.384,7776.008,7596.5483,7358.2886,6910.236,6331.3647,6944.298,5883.304,5435.1567,4952.5303,4435.1533,4456.047,4513.066,4403.561,3649.7002,3811.4866,3788.4724,3330.266,3415.26,3335.339,3132.183,8838.364,8377.608,7821.614,6444.9146,5636.7617,4740.459,3988.087,3645.194,3472.3345,3236.0063,3346.9353,3087.3958,2771.896,2707.8784,2593.289,2965.772,2917.5393,2862.8335,2792.4841,3126.7983,3096.4077,3143.1177,3076.38,3120.208,3022.3438,3021.38,2791.3936,2759.0193,2779.2903,2495.407,2543.522,2508.1765,2239.266,2223.9922,1886.1553,1749.5686,2380.3647,2127.9756,1997.1705,1975.1769,1847.3007,1748.1444,1806.9944,1819.0887,1806.2888,1649.6262,1655.334,1623.0533,1430.5283
4,14.759,-12.236,761,819,405,487,7201.8003,7296.9604,7338.7793,7830.5786,7974.155,8253.752,8730.122,9567.789,10541.606,11546.618,12335.035,12869.158,13034.485,13379.022,12758.531,12529.901,12116.419,11545.477,11063.101,10194.574,10269.836,9816.054,9222.735,8784.136,8265.729,7720.3413,7430.6895,7037.329,6449.57,6296.041,5303.5986,5127.7134,5332.1846,4537.7964,4180.285,3718.7407,3798.9998,3624.4844,3400.556,3282.9814,3002.765,3519.9001,2854.222,3111.0232,10274.42,9213.652,7874.8135,6566.527,5410.6025,4841.0522,3889.4224,3495.6719,3094.0903,2891.2134,2623.956,2409.1982,2330.733,2194.1626,2129.6282,2177.9656,2304.0034,2363.6824,2320.5757,2341.045,2376.7432,2273.3845,2277.2651,2208.8572,2338.1536,2189.2698,2139.7358,1900.0908,1957.7545,2178.0942,1950.8055,1638.4238,1524.2764,1742.9385,1553.1086,1577.2434,1282.8813,1283.5032,1239.6904,1297.9323,1221.0887,1189.2683,994.39294,1238.9299,1045.9955,786.83514,1035.9946,905.67236,812.2436
0,16.495,-47.018,907,734,672,636,13544.862,14444.178,15572.456,15027.514,14373.725,13140.929,12391.17,12001.275,11647.588,11057.059,10234.986,9511.011,9144.519,8890.729,8556.514,7909.817,8483.091,8459.68,8127.388,7664.5005,7354.121,7124.534,7248.9053,7317.42,7113.1694,7175.999,6904.5693,6609.943,6682.608,5810.5166,5481.7188,5234.9316,4920.0576,4844.9775,4741.305,4167.1133,4090.7847,5212.82,3901.1865,4064.555,3579.781,3354.6133,3224.349,3141.6978,7787.9795,7108.544,7133.5874,6372.861,5546.909,4705.7266,4274.8213,3871.656,3104.0684,2788.0898,2549.1904,2581.4866,2322.026,2216.454,1958.8163,1954.589,1853.7385,1728.639,1644.8787,1674.3732,1769.7416,1702.181,1437.088,1366.4165,1527.9602,1188.8188,1355.5535,1383.1302,1234.5901,1217.0494,979.8086,965.12256,1028.0609,1042.3518,913.7209,853.5349,921.1658,804.04987,683.478,761.48065,858.9387,565.88214,617.3032,692.0691,450.3876,503.83075,643.4093,520.5663,501.78214
4,21.696,9.646,1294,1286,784,781,14591.441,14889.824,15403.219,14682.59,13483.705,13019.684,11741.522,11980.536,11085.674,10629.583,10426.172,10172.906,9969.241,9184.183,9340.635,8802.137,7694.5596,8237.811,8481.588,8578.988,8439.675,8592.746,8915.795,8996.652,8558.377,8099.5396,7747.1367,7529.8096,7137.343,6772.7085,6031.038,5775.648,5637.714,5263.791,4215.817,3923.163,3212.6357,3899.3628,3249.8706,3178.8523,3238.0242,3161.1426,3062.5908,3005.1934,8150.532,8156.8096,8117.3916,7252.2847,5878.6763,4748.4556,3948.2925,3403.0728,2962.0688,2887.2078,2769.2522,2915.022,2642.0947,2468.617,2608.491,2327.6318,2480.586,2425.0684,1838.2163,1921.6654,1995.1505,1595.085,2017.6749,1539.0304,1446.0924,1520.6127,1385.3508,1326.2719,1291.9926,1141.4951,1157.7114,1258.0931,1092.0684,1433.4423,1126.6968,1248.1105,1101.215,869.89124,944.4287,1122.982,965.1021,767.0037,797.37744,856.5469,944.113,963.2205,798.9159,803.9246,782.93536
4,15.523,36.163,561,538,334,347,9847.098,10411.849,10236.572,9596.294,9536.621,9422.282,8593.186,9172.41,8332.64,8506.527,8721.286,9349.396,9908.548,9634.131,9436.454,9307.809,9191.354,9077.741,8883.246,8555.084,8636.677,8027.266,8145.5415,7609.044,7380.7583,7214.2246,6624.067,6560.719,5918.7397,6061.1387,5909.3984,5751.183,5296.8047,5159.535,4764.8906,4914.941,4702.0205,4743.245,4483.6626,4667.1694,4225.356,4408.8145,4264.6978,4364.292,8244.498,7793.285,6878.845,6735.8115,5765.966,5005.6807,4648.259,4700.926,3916.7498,3565.162,3267.2761,3033.5898,2863.916,2752.9802,2573.1653,2692.1956,2419.0603,2439.5576,2352.6816,2506.21,2350.488,2440.2588,2142.2678,2054.8157,1934.4359,1953.412,2126.9233,1851.359,1881.6996,1680.0374,1701.1793,1787.6667,1589.6552,1740.2728,1543.9305,1480.0199,1470.4589,1280.2012,1283.8718,1105.2198,1162.5474,1071.6345,938.2608,1086.7523,929.3343,824.86774,854.041,758.9009,785.7202
0,18.779,-7.649,848,965,633,588,14162.069,14254.836,14223.235,13480.753,13585.705,13454.344,12607.452,11870.162,11382.246,10643.988,9835.767,9212.711,9518.667,9151.43,8766.617,7909.817,8482.54,8722.971,8505.964,8347.551,8394.352,8482.791,8740.524,8118.3076,7538.969,7142.8853,6997.343,7139.5947,6947.5874,6548.23,5992.3354,5559.172,5073.732,5795.0005,5429.0815,5305.755,5192.3,4784.6475,4887.221,4778.427,4618.405,4385.605,4567.3066,4399.85,8731.729,8309.06,7839.812,6484.004,6049.665,5663.5977,5142.439,4757.409,4241.4897,4035.8838,3276.9526,2864.03,2734.7275,2325.4424,2248.591,2464.527,2420.513,2262.2703,2003.2772,2019.7495,1883.3245,1968.9368,1459.1531,1467.6328,1735.1334,1535.8721,1680.996,1480.8333,1374.5651,1447.7966,1030.9829,1303.566,1279.0767,861.49805,1294.0895,1158.9738,1052.7208,1096.8392,1038.4247,742.48145,878.91486,771.93066,711.48804,842.8576,438.01273,646.8738,820.86993,520.5663,652.05554
4,20.734,-16.623,166,238,80,198,14864.135,14304.062,13475.356,12764.823,11775.332,11806.512,11077.659,10893.288,10494.613,9961.892,9997.444,9787.541,9360.998,8993.286,8933.489,8618.015,8449.326,8398.126,8014.3564,7653.7837,7326.253,7434.052,7260.1504,6968.7495,7054.458,6825.396,6462.0215,6073.8394,5938.491,5926.7705,5705.4517,5577.331,5236.6,4878.0146,4560.39,4297.6963,4552.1563,4490.3057,4389.9746,4293.9336,4106.9116,3797.9854,3869.8733,3700.1416,7441.356,6943.6636,6705.7954,6052.3325,5438.646,5031.2417,4414.529,4196.6475,3638.3953,3538.448,3491.9885,3232.4795,3029.0132,2805.387,2814.7456,2387.5266,2346.9155,2219.512,2025.3937,2202.6553,1933.0303,2020.0125,1662.243,1757.4397,1806.2379,1663.233,1643.4908,1547.227,1569.0408,1514.1022,1595.9341,1573.6246,1387.7563,1590.2476,1502.959,1293.5986,1329.4845,1254.6558,978.5059,1194.0273,943.32526,872.94275,885.20807,1069.2672,1007.95435,789.7179,207.77437,765.46027,688.8471
2,20.186,-17.161,1532,1433,701,785,11354.03,11757.691,11706.23,10861.04,10452.099,9519.403,8593.186,8702.245,9220.289,8449.825,7649.7666,6734.6353,6171.8267,5809.694,5308.8174,5011.2466,5553.311,5220.736,5776.5435,5097.6235,6346.1133,6430.5776,6491.842,6501.06,7380.521,7179.161,6735.1206,6847.187,6851.8076,6915.06,6911.6025,6315.931,5605.1396,5576.0044,5084.5313,5223.211,4951.313,5204.8896,5057.9946,4824.2954,4837.816,4939.7734,4253.808,4104.451,5699.9883,6966.263,6964.858,6861.166,6611.783,5959.159,5439.1216,5403.547,4896.731,4771.123,4592.6885,4295.28,4391.284,4276.108,4093.1384,3798.5369,3465.9204,3770.8728,3416.9324,3561.128,3562.7852,3178.283,3039.771,2879.4583,2954.8818,2874.7134,2776.7988,2624.2866,2724.2715,2696.7314,2577.5815,2618.0442,2365.8362,2316.7383,2425.3855,2124.829,2196.066,2361.5723,1955.7767,1906.9281,2004.0327,1781.5762,1823.7488,1798.1932,1928.0858,1656.0808,1761.3052,1697.7617,1517.6385
2,17.646,-34.234,1713,1669,1105,1097,7066.882,7598.452,7989.5776,7906.619,8693.174,9337.9795,9757.865,10432.116,11682.701,12368.261,10789.763,10239.556,10295.903,10220.438,9441.494,9095.745,8931.457,9077.805,9203.945,8822.3125,8384.085,8294.096,7922.135,7800.139,6996.884,7348.687,7172.9766,6956.4097,6456.4985,6135.337,5604.43,5079.921,4849.931,4427.4443,4347.811,4377.386,4381.151,3871.0305,3754.555,3953.2637,3842.233,3845.4512,3748.0432,3110.2195,8308.096,7661.762,7072.6157,6367.147,5327.933,4380.868,4125.3687,3972.8562,3495.5664,3308.812,3266.3013,2908.6353,2672.9011,2450.1355,2759.1724,2797.846,2893.285,3426.1365,3460.1787,3317.7188,3194.7695,3414.3345,3328.545,3175.7212,3277.328,3173.4175,2952.7202,2918.4707,2613.3657,2835.5884,2732.5156,2775.6943,2315.8467,2342.234,2387.7585,1857.6669,1624.6823,1962.2365,1996.0955,1955.3849,1909.372,1979.0063,1508.8755,1585.6057,1382.6786,1538.6224,1308.5039,1416.119,1778.8793
3,22.865,58.978,1057,1117,463,446,9400.551,8669.243,9110.251,9323.288,8958.2295,8635.698,9027.676,9455.13,8590.827,8492.216,7707.44,6665.2705,6453.137,5711.7246,5350.2153,5237.101,5447.0747,5680.0586,5141.323,5879.422,5713.8047,5475.588,5766.425,6295.8335,6316.3296,6184.8623,5756.4487,5755.7593,4889.2793,4935.061,4606.0967,5286.6196,5364.2295,5444.211,5978.7046,5475.084,5428.939,5332.076,5889.284,6515.242,6084.916,6016.958,8004.308,5563.3506,5425.3984,5936.925,6031.573,5425.1665,5040.613,5662.455,5693.727,5446.9673,5524.5854,5244.28,5292.3203,4426.039,4278.8335,4439.0464,5065.9243,4701.291,4216.492,4114.7646,3854.6963,3964.2263,3912.4644,4116.1587,4364.147,3175.7212,3463.2053,3841.17,3531.997,6004.372,3219.0557,3052.562,5828.2217,3598.2505,5718.213,3092.002,3260.323,2754.4968,2840.3118,2553.8406,2560.4644,2788.0173,3916.7317,2533.1917,3990.5864,2476.466,2431.5576,3040.2922,5670.818,2757.5999,1935.8278
2,21.569,-84.916,562,734,228,261,14504.1875,12925.045,13900.018,14107.473,12806.109,12088.548,11542.0625,9220.263,7600.623,7170.367,6443.909,5557.7393,5657.681,5711.7246,5888.743,5529.4214,5553.311,4420.208,4437.3184,4697.2397,4376.8135,5413.4507,5901.163,5900.196,6424.582,6902.568,6735.1206,6839.935,6718.3413,6701.384,6235.1313,6342.2173,5878.4263,5301.826,5181.7974,4943.766,5035.482,4584.017,5129.691,4384.5396,4473.7715,4131.776,4198.7354,3989.512,5869.552,5296.896,6912.1064,6859.135,6078.7944,5451.6025,5142.439,4859.716,4950.4717,4693.882,4615.0034,4938.489,4357.6763,4352.997,4142.441,4318.051,4134.375,4270.6387,4038.0713,3703.3115,3740.1763,3388.6702,3638.4385,3412.6584,3400.6926,3109.2764,3463.7546,3012.6768,3287.7476,3239.3962,3075.893,2989.0862,3024.3633,3097.4143,2834.8425,3035.7922,3208.005,2896.0344,2519.741,2788.0173,2876.1711,2533.1917,2840.2734,2610.681,2674.9185,2703.5442,1991.6415,2739.7776,1730.9056
4,20.427,-28.428,363,379,178,179,24565.383,23494.658,20674.35,19449.563,17737.898,16663.21,15090.087,14490.106,13713.902,12557.869,11275.38,11056.153,10755.184,10031.606,9002.194,8733.053,8558.855,7888.6777,7631.7754,7613.834,7140.923,7052.0093,6964.401,6323.57,6110.055,5968.143,5808.0293,5445.334,5048.98,4800.894,4712.976,4459.761,4350.529,4241.871,3991.7664,3809.2358,3674.0886,3578.3584,3347.2158,3202.5652,3262.5342,3204.164,3044.4438,3105.8032,7441.356,6696.103,5857.6943,5087.594,4338.218,3989.7754,3729.4692,3320.513,2950.7507,2997.726,2770.2275,2629.9607,2351.8152,2158.4763,2163.4817,2174.1013,1992.0435,1832.214,1673.7657,1829.0033,1673.9022,1451.2089,1604.0753,1442.133,1526.5891,1294.4885,1173.8212,1210.2516,1085.3464,1009.77124,1303.3896,892.25726,893.76184,1433.4423,906.8,911.3585,902.395,815.7777,683.47864,710.2751,568.7851,556.24286,706.95575,395.67477,379.84402,503.83075,506.7038,520.5663,433.11465
0,18.919,20.502,1535,1677,734,790,7523.5396,6798.9106,6178.9277,5722.555,5093.501,5347.8516,5942.3955,6701.6963,7278.8506,8390.904,9579.49,10883.393,11218.283,11858.54,12682.712,12058.94,11742.238,11143.558,10404.891,10509.098,10077.1045,9640.115,9204.322,8979.323,9543.6455,8510.234,7853.308,7732.7485,7283.5825,6912.7373,6880.4927,5887.914,5499.8965,4910.8657,4871.8086,4731.7466,4680.805,4566.213,4305.023,3619.8425,3377.7075,3550.3025,3143.6965,3047.1372,10417.758,9001.644,8368.285,6924.944,6122.0044,5183.462,4539.0337,4244.597,3652.5664,3498.1775,3184.7312,3151.499,2932.56,2787.1292,2758.2815,3109.0183,2917.5393,2600.3584,2541.489,2782.7556,2781.4175,2555.9329,2596.2996,2555.7996,2392.9324,2313.8462,2394.9873,2178.8345,2109.2588,2029.3354,1822.4816,1919.2454,1766.287,1766.9612,1801.037,1776.2368,1660.786,1628.6936,1496.8665,1658.3738,1711.7676,1394.847,1196.697,1312.3337,1251.1276,862.3659,1260.4137,1197.7864,999.4031
0,16.132,-58.509,1310,1286,602,650,6777.3984,6718.086,6897.4424,6937.1626,7112.3496,7529.7085,7912.495,8830.578,9726.844,10496.168,11055.45,11590.402,12685.997,12827.183,13320.545,12526.461,12059.946,11750.446,11472.297,10538.609,10441.543,9763.111,10054.476,9381.232,8291.996,7720.3413,7684.46,7260.4414,6980.5415,5810.5166,5437.0825,4934.469,4730.07,4520.9707,4355.5166,4274.0894,4073.261,3781.2007,3581.224,3615.89,3697.1055,3586.5955,3413.9817,3467.057,10198.562,9344.818,7993.331,6978.9536,5361.876,4392.925,3980.5125,3571.6567,3128.4102,2891.2134,3274.647,2641.5542,2402.772,2362.8562,2409.2617,2360.0193,2516.4382,2391.6362,2399.183,2378.2126,2335.3113,2505.6826,2461.1616,2412.9526,2495.438,2443.4766,2105.863,2320.7305,2084.9211,1852.8278,1779.328,1906.7792,1704.223,1548.1063,2078.6296,1684.0964,1424.8469,1572.0542,1338.413,1593.9874,1388.8837,1468.8401,1411.1731,1296.7615,1278.4811,1142.0579,1126.5095,1231.5946,952.0622
4,15.602,24.685,211,257,63,111,25728.62,22413.848,20429.695,16978.695,15770.647,13833.55,12749.957,12133.543,11482.502,11235.544,10759.198,10088.08,9110.499,9134.958,9061.372,8783.547,8341.46,7912.0254,7697.402,7607.4214,7351.1743,7165.784,7171.823,6826.2373,6366.734,6027.341,5545.7217,5324.0254,5857.4404,5413.3037,5163.223,4961.6147,4726.565,4493.012,4257.002,4103.25,4245.6416,3522.9985,3572.4346,3845.95,3385.6016,3421.6035,3111.802,3297.2646,7441.356,6618.8203,5639.067,5653.681,4757.06,4535.091,4149.5366,3778.1829,3325.3643,3407.6492,3114.9084,2988.2507,2704.125,2357.6023,2763.9263,2284.6438,2202.2761,2000.6692,1942.1642,1814.0582,1743.571,1647.5117,1596.8755,1680.5369,1429.8717,1394.7253,1442.4377,1316.1605,1333.7915,869.46136,1186.1515,1209.7225,1255.9664,1073.2589,971.4188,939.96967,1121.094,823.0902,774.9019,842.8316,845.5003,765.4556,799.5031,747.3047,853.3837,648.5073,494.68054,543.28674,434.6569
0,17.177,-27.122,1022,1155,669,704,9369.612,8360.482,9817.258,9892.037,9678.19,9916.688,9880.847,9853.064,9750.586,9591.801,10331.088,10717.576,9955.742,9708.9795,9789.284,9691.6,9515.762,9272.895,8885.866,8797.834,7946.542,7869.6577,7836.4395,7474.4873,6885.164,6396.23,6538.2544,6337.1377,6340.7056,6089.1924,5825.4185,5472.6504,4782.673,5040.855,4149.9385,4366.434,4068.1233,4189.0366,3475.69,3145.4048,3117.5886,3694.3013,3571.7654,3714.6013,7859.521,7435.5337,6884.7295,6425.201,5816.3477,4535.091,4139.758,3978.0886,3632.1956,3474.9736,3746.1533,3332.8635,3064.269,2958.1165,2803.728,2737.285,2653.13,2753.621,2932.9722,3018.7605,3096.4077,3188.5872,3066.9155,2969.1494,2981.985,2860.1462,2580.1836,2549.5513,2602.1936,2332.7336,2694.4846,2355.2449,2207.9739,2203.5232,1957.3453,2105.5625,2223.7686,1962.2365,2025.4847,1732.803,2031.2871,1751.092,1541.0872,1804.9719,2048.737,1695.6388,1504.6642,1982.6411,1363.0785
4,18.356,-6.111,1151,1290,607,632,8383.794,8946.28,8855.912,8592.22,9240.11,9923.203,10219.726,10402.464,11682.701,11709.354,11961.185,12012.424,11417.732,10762.785,10582.664,10424.597,10376.841,9815.559,9469.349,9314.305,9092.622,9013.154,8730.138,8226.424,7870.545,7622.6494,7031.032,6433.166,5894.4136,4943.5547,4842.837,4829.719,4967.554,4769.4233,4105.8076,3951.4395,3735.1697,3544.7673,3344.0715,3242.009,3194.473,3183.8054,3004.5166,2988.5564,9202.945,8063.3154,7357.7334,5692.015,4643.791,4296.7627,3720.0603,2984.8445,2948.9712,3083.4216,2759.1345,2687.8472,2539.3953,2520.7344,2502.2886,2508.8843,2266.914,2235.463,2092.201,2112.6938,2062.2568,2012.1815,2009.4534,1955.7202,1816.0023,1734.2324,1753.5573,1787.954,1868.9565,1618.5718,1701.1793,1870.581,1708.9578,1402.2251,1296.561,1391.5674,1578.466,1463.4156,1288.5044,1124.7856,1075.9683,1119.5044,1205.6996,1118.0511,915.0366,948.92267,1137.9479,1005.5384,787.0383
2,20.227,24.795,1532,1677,634,707,7378.1396,6915.038,6497.8213,6888.5244,6935.998,6903.294,7303.4067,7916.868,8241.795,8842.983,9424.989,10664.388,11690.107,11693.052,11591.621,11556.748,11176.3545,10653.252,10229.091,9895.915,9346.325,9461.933,8763.514,8345.916,7961.6724,7651.36,7156.7754,7172.0576,6577.4395,6029.4717,5604.43,5132.8335,4730.07,5040.855,4690.095,4388.706,4306.8696,4370.856,3802.928,3747.0432,3833.4443,3838.044,3481.728,3249.9368,9460.218,8515.797,7680.5845,6651.9063,5201.6567,4602.679,4196.147,3679.3574,3273.211,3492.3008,3423.2732,3206.0593,2781.6868,2737.5356,2466.3733,2611.939,2564.3093,2531.5557,2606.8152,2396.6091,2497.3325,2708.637,2496.0962,2652.9446,2504.51,2541.2725,2426.7725,2428.9114,2252.9229,2162.9976,1957.2421,1996.949,1806.5579,1866.673,1547.0614,1515.0343,1791.4227,1527.609,1384.9277,1421.1595,1461.9841,1300.4352,1121.2297,1260.4089,1288.4094,1124.3679,903.7726,792.7732,900.5645
0,16.132,-42.013,351,310,138,161,17967.623,17597.842,16355.122,15223.873,14408.936,13569.052,12625.906,11931.637,11458.429,10643.988,10157.405,10015.844,9788.089,9874.978,9761.615,9049.373,8481.082,7912.0254,7723.46,7441.4907,7445.7188,7210.0835,6638.6895,6736.5425,6369.0293,6234.3877,6301.83,5826.278,5151.4395,5052.083,4875.184,4739.937,4831.3315,4604.462,4695.6426,4167.1133,4333.3105,4237.7544,4000.0007,4021.5796,3627.255,3761.59,3665.0981,3364.0112,7404.1206,6712.8936,6169.0703,5639.3447,4658.6543,4847.577,4297.602,3900.4514,3203.8035,2986.265,2408.0889,2507.68,2332.6575,2262.164,2083.459,1750.7993,1843.7695,1741.4374,1573.8604,1583.6996,1456.084,1406.0895,1412.8684,1300.0774,1288.7988,1196.2052,1358.6136,1404.9661,873.4,1009.3808,1322.1178,922.9617,1226.5255,719.4217,945.38464,707.82825,837.4734,788.4742,683.47864,813.22064,930.14886,568.9065,638.33813,662.7157,668.5753,529.318,633.6427,564.0949,717.093
4,17.841,-28.011,154,28,41,54,18027.842,16995.904,16301.982,15223.873,14349.585,13424.855,12790.478,12639.1875,11820.638,11056.821,10310.987,9799.73,9559.18,9155.577,8706.412,8391.697,7976.718,8001.7793,7942.025,7584.8364,7478.8643,7215.172,7105.6504,7074.2417,6711.785,6607.9575,6130.2964,5715.687,5657.0454,5535.7256,5112.7617,4846.495,4887.146,4604.462,4311.9727,4163.3257,4024.701,4114.6006,3950.8916,3875.422,3170.6797,3198.0024,3412.4902,3112.8274,7608.889,7055.891,6375.939,5627.546,4930.56,4712.058,4314.197,3785.3115,3250.4084,2986.265,2743.0957,2519.1475,2238.9583,2145.7388,2369.1853,2092.353,2014.6399,1847.5587,1711.991,1674.3732,1720.6068,1588.6577,1652.3602,1520.6118,1531.4338,1469.8752,1381.6113,1341.6809,1222.1282,1302.4929,1288.2806,1062.1688,1203.1354,973.0601,1027.8323,977.24255,1070.7402,945.3881,766.4652,887.5146,785.24396,565.88214,567.92773,747.3047,684.50415,610.16876,459.94687,597.6509,532.7512
