DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
0.43200681,0.71873212,0.300496593,2.15804442,3.501096491,0.253905549,0.19741784,6.192868988,0.224504905,1.401787614,0.458689166,0.334431088,0.326959052,0.315562581,0.761818182,0.743349649,1.521960849,1.892233701,0.5271875,0.646956857,0.324039653,0.395522388,0.205866667,1.242838196,2.577628562,1.175019799,0.247258065,0.308472461,0.704846686,0.188,0.43506122,2.248652202,0.586545455,0.368275259,0.330674112,0.719718818,0.60818064,0.317739772,0.527234927,0.354482979,0.351716961,0.431419577,0.488667379,0.165853323,0.839282269,0.189816548,2.637882757,0.294398204,0.40610687,1.097865613,0.231234757,0.175494071,0.177066601,0.126130288,0.15030163,0.178322653,0.234016954,0.123265268,0.184272051,0.130637636,0.421175858,0.280477128,1.321038961,2.119813717,0.150295967,1.471125546,0.802002225,0.185414905,0.213196523,0.166928146,0.126130288,0.164454853,0.487991266,0.172522413,0.214716223,0.213177471,1.609250765,Ts65Dn,Saline,S/C,t-SC-s
0.451401869,0.677384944,0.390885417,2.862575107,5.63905589,0.207174103,0.169993762,3.648240343,0.209224191,1.531518625,0.630608758,0.377469055,0.419891378,0.269955241,1.009812327,0.942745608,1.871177619,2.446933826,0.484950964,0.725409353,0.340922427,0.404830362,0.177231101,1.85403481,3.626708936,1.435732444,0.25,0.315104167,0.768773529,0.16687461,0.451552504,2.958758442,0.343481375,0.49845651,0.385647608,0.780484419,0.563806444,0.387320838,0.669922309,0.398318174,0.321959755,0.436661037,0.271652931,0.203694768,0.957818182,0.169981108,2.015327565,0.315309748,0.480370774,2.148067001,0.147101904,0.144039994,0.16948332,0.120737687,0.149126413,0.182778941,0.198532215,0.119356448,0.191188695,0.097671511,0.49037804,0.332774466,1.800093633,2.392404369,0.126456245,1.054446119,0.980797912,0.216128466,0.155724872,0.138112689,0.120737687,0.122308251,0.601742696,0.173371452,0.201466522,0.191651184,1.462324393,Ts65Dn,Memantine,C/S,t-CS-m
0.301694915,0.480564834,0.31521409,2.611246485,3.677280086,0.192493947,0.164323021,3.25257732,0.246435244,1.068108327,0.34295416,0.267119411,0.283892176,0.223182001,0.995707185,0.79959718,1.942409422,1.805331754,0.398014819,0.883296388,0.254842615,0.295279545,0.149302608,1.412345433,2.365920398,1.079303317,0.208370792,0.242535971,0.714422945,0.128941441,0.363830486,2.261255116,1.00368,0.495315356,0.401741294,0.714032845,0.528665029,0.373801917,0.575431034,0.274582837,0.29842615,0.368484848,0.289235355,0.171276596,1.198505475,0.211790548,1.75975039,0.287821767,0.2913296,1.433412202,0.129112786,0.179681018,0.177394035,0.129722837,0.158937798,0.201799378,0.154455687,0.130476418,0.294129582,0.150054615,0.610106786,0.27635054,1.971259324,2.820771101,0.16477193,1.216965015,0.817735849,0.220063025,0.11731485,0.115773286,0.129722837,0.133817685,0.4604811,0.119859285,0.155569384,0.157905701,1.641602555,Ts65Dn,Saline,S/C,c-SC-s
0.612544759,0.835317726,0.342226965,2.359797506,3.868289191,0.211780856,0.169765315,2.590415575,0.202784891,1.575706969,0.796656687,0.311547579,0.319006166,0.25711275,0.747474747,0.5693155,1.511520737,1.727673208,0.507673165,0.653109748,0.566843345,0.344944429,0.200162514,1.252443647,2.800617396,1.369883041,0.232518189,0.288281542,0.769656992,0.171332775,0.476152369,2.266925291,0.317687258,0.412498987,0.298265319,0.688483071,0.603903144,0.315500686,0.487474747,0.342189501,0.248486944,0.414154412,0.25,0.193615706,0.930795632,0.191329219,1.978304509,0.353791309,0.512907468,1.067970781,0.19448112,0.154343344,0.186927584,0.104087363,0.156591076,0.181166723,0.184876211,0.13071851,0.210419162,0.11306022,0.500198739,0.294463277,1.528356137,2.320482866,0.15052161,1.259540429,0.95097561,0.207473983,0.14159905,0.109323308,0.104087363,0.114143921,0.51643859,0.096836956,0.159412745,0.168495489,1.741015512,Ts65Dn,Memantine,C/S,t-CS-m
0.337189307,0.660523763,0.354830698,2.629859249,4.473428485,0.246056269,0.189720692,3.208803773,0.242563587,1.324899464,0.344390244,0.338874834,0.29020945,0.277441996,0.92345933,0.788558352,1.712868811,1.2048,0.433471074,0.883296388,0.27628866,0.35666218,0.169479267,1.304433647,2.88384781,1.221309656,0.265145015,0.307416697,0.691214668,0.162660944,0.422870437,2.447386059,0.586206897,0.479387657,0.456791688,0.794396746,0.53133711,0.377593361,0.573992495,0.302288022,0.274135412,0.388564909,0.299480343,0.190031153,0.942506143,0.135349529,1.219848687,0.281707025,0.386408364,1.076511679,0.109809663,0.13290788,0.189063291,0.128026852,0.159019422,0.205559013,0.165737874,0.105978261,0.203560553,0.108365254,0.610106786,0.282109784,1.734614727,2.477298821,0.165060573,1.303593556,0.806437242,0.198881417,0.155724872,0.137277925,0.128026852,0.12086973,0.479429835,0.146445083,0.175802351,0.188955582,1.553758828,Control,Saline,S/C,c-SC-s
0.542544799,0.746642647,0.348346314,2.406711946,4.132811574,0.274931267,0.206852522,5.415185373,0.267290913,1.780933725,0.748555841,0.350356003,0.374005305,0.311653718,0.78465552,0.531347265,1.511520737,1.820586928,0.48355307,0.720924774,0.613554434,0.461976715,0.193362589,1.233833611,2.88384781,1.395175439,0.255722048,0.293698133,0.782876254,0.181396945,0.480982432,2.640225564,0.353567805,0.460970232,0.372874917,0.731510072,0.617845539,0.463135135,0.551319648,0.425403555,0.295589373,0.484572785,0.35831727,0.165853323,0.736757048,0.196581682,0.643948172,0.279546224,0.400593105,1.236796823,0.089730249,0.194738107,0.172352223,0.113412848,0.139735424,0.162735849,0.186581154,0.134270634,0.187428702,0.100425745,0.418782261,0.300410754,1.043179833,2.074084792,0.156000808,1.021840874,0.735232139,0.20889008,0.13779021,0.121294021,0.113412848,0.107063404,0.451595913,0.115703487,0.157119021,0.192047273,1.322394124,Ts65Dn,Memantine,C/S,t-CS-m
0.251651559,0.441786015,0.303121853,2.461809636,3.648413631,0.249449449,0.198355104,2.57012488,0.239647975,1.192673577,0.331822759,0.36729599,0.275473141,0.311874493,0.97217095,0.737375533,1.845442708,1.142451222,0.446255822,0.741671395,0.283575884,0.402375934,0.187514696,1.212359256,2.31731641,0.973804574,0.236459935,0.309466174,0.687947883,0.195024514,0.312070903,2.05446452,0.920550038,0.473891781,0.483629191,0.749090482,0.537648398,0.358329262,0.609616233,0.313699907,0.319076803,0.419703644,0.364553314,0.17256029,0.955462687,0.144898611,1.254495325,0.286318951,0.278501157,1.177066544,0.063688999,0.157293797,0.172952956,0.118539787,0.148650361,0.211783898,0.170482013,0.125638644,0.202883138,0.095648765,0.553977545,0.277390061,1.478466517,2.517142172,0.155027768,1.328890631,0.817514677,0.226606927,0.144269303,0.132904353,0.118539787,0.122308251,0.515280645,0.12540823,0.165000627,0.188072481,1.299591902,Control,Saline,S/C,c-SC-s
0.599744944,0.805064675,0.376263127,2.596735478,5.178686493,0.247003108,0.17669532,4.159635417,0.190577904,1.566720486,0.819166949,0.322051965,0.412030598,0.286428466,0.874393883,0.649866982,1.717557252,2.431909983,0.543640124,0.715879635,0.457129209,0.362204724,0.15852062,1.400356268,2.816549454,1.42889123,0.244274809,0.315104167,0.805276982,0.160507149,0.411360307,2.219085429,0.340406239,0.510983763,0.387445117,0.799783784,0.654416961,0.41317754,0.608876231,0.415674603,0.376998275,0.526804,0.524337867,0.241964227,0.985221063,0.175875439,1.942854352,0.344842734,0.626700187,1.217121588,0.330695852,0.155463018,0.211797492,0.117667333,0.17187837,0.184304032,0.183161365,0.119166821,0.208786725,0.120131394,0.492626568,0.349457979,1.482746269,2.197652872,0.148063481,1.226102756,0.939082767,0.216128466,0.13172043,0.092126756,0.117667333,0.109539321,0.522942764,0.172032265,0.123626479,0.152813959,1.618472906,Ts65Dn,Memantine,C/S,t-CS-m
0.353194201,0.549558724,0.302132435,2.231426693,3.910736736,0.199070331,0.158342721,6.125253403,0.176507856,1.166607397,0.462772625,0.289240801,0.30382263,0.233020781,0.786267996,0.772859216,1.449634444,1.931094745,0.460444302,0.567930965,0.300179211,0.316977261,0.142802838,0.973309251,2.115352811,1.156495641,0.22295302,0.24357499,0.593016255,0.139821504,0.329331603,2.042685638,0.270521506,0.398008449,0.281270358,0.654140961,0.48729352,0.351126738,0.486454009,0.346953153,0.27508172,0.373683271,0.383950617,0.193615706,0.977786561,0.186436049,1.58618798,0.327175008,0.352907721,1.097865613,0.154947263,0.164471424,0.197454031,0.109374232,0.164085719,0.181166723,0.204695042,0.118617576,0.228595179,0.111378139,0.529154519,0.284164859,1.683075335,2.175812176,0.136223526,1.198701474,0.83383421,0.197035943,0.140605979,0.125213363,0.109374232,0.149337472,0.456101266,0.108488817,0.188757627,0.151024558,2.077083943,Control,Memantine,C/S,c-CS-m
0.437188565,0.680107527,0.347259711,2.456112577,4.070213394,0.290771812,0.223532796,5.170735052,0.237630208,1.455667276,0.452077334,0.376584447,0.340328355,0.351236979,0.885651567,0.77827381,1.758578431,1.47833935,0.561561847,0.929809507,0.306670052,0.451158107,0.210771277,1.117321249,2.602933864,1.285764582,0.273152834,0.305672529,0.781878748,0.195770805,0.478135164,2.289509352,0.634457098,0.55125,0.522542978,0.904761905,0.737277513,0.393554688,0.709845848,0.384762715,0.418822933,0.471474522,0.558500478,0.167825851,0.736275733,0.154305556,2.527353065,0.281191516,0.40610687,1.523395526,0.196691363,0.168432394,0.161914944,0.129607718,0.160371517,0.20093374,0.186448823,0.100219706,0.187825462,0.111924208,0.464207813,0.329502604,1.55434693,2.270558334,0.156187831,1.478806907,0.950163283,0.256271291,0.190659213,0.138156332,0.129607718,0.152457489,0.473799812,0.176660581,0.168544954,0.227568848,0.950141573,Control,Saline,S/C,t-SC-s
0.571314423,0.748555841,0.350050716,2.367210421,4.209351306,0.255192878,0.183937275,5.919156601,0.244741562,1.568380553,0.633234421,0.346809734,0.330146732,0.303846154,0.858157628,0.845991218,1.689937513,1.69273183,0.523903509,0.877740705,0.382786274,0.391159379,0.192816995,1.367305144,2.853873027,1.331040704,0.256437641,0.294147932,0.777951192,0.167578125,0.476152369,2.593071134,0.36235119,0.528376704,0.385647608,0.765846468,0.554196487,0.38994703,0.616758503,0.382043935,0.302271089,0.423548922,0.354671475,0.191428106,0.986283259,0.162002207,2.797498383,0.288019485,0.533333333,1.548400793,0.250041161,0.155933398,0.194310607,0.112977513,0.162466579,0.184304032,0.22037363,0.123990874,0.198719397,0.135173701,0.518272171,0.290487977,1.436702311,2.237306018,0.160100779,1.043181959,0.980797912,0.256271291,0.133310503,0.112022325,0.112977513,0.104780616,0.530027202,0.158593125,0.133911254,0.160982084,1.655108474,Ts65Dn,Saline,C/S,t-CS-s
0.992220227,0.980172987,0.301410913,2.322274281,4.102832635,0.209913454,0.158341495,5.672036654,0.197103417,1.909279863,0.913127127,0.318568623,0.327783559,0.232809296,0.888847305,0.827651007,1.692824784,1.794498087,0.422560754,0.76595482,0.713297872,0.330899799,0.150859059,1.325098039,2.575768036,1.401756154,0.234902359,0.278627451,0.699577075,0.152788388,0.454956753,2.436819172,0.296221938,0.464707192,0.401049869,0.733655319,0.521201873,0.38994703,0.575431034,0.323391813,0.26260112,0.381909993,0.248179121,0.205034965,0.938062356,0.16502994,0.682622268,0.298345926,0.300008004,0.995798839,0.082237951,0.149479028,0.167978195,0.114104596,0.125990555,0.16770754,0.205533858,0.111949358,0.278380333,0.135274957,0.357625845,0.224662767,1.518463445,2.63783308,0.117704109,1.073721436,0.70728063,0.173765676,0.127505765,0.119309887,0.114104596,0.116340084,0.466159849,0.115703487,0.16113155,0.15813912,1.473509147,Control,Memantine,C/S,c-CS-m
0.853105838,0.945994453,0.280458544,2.009090909,2.598989899,0.181284991,0.149700599,2.25782185,0.184445389,1.810053001,1.197699617,0.249277296,0.27210356,0.212885504,0.681128293,0.713639388,1.324511206,1.502159827,0.343617369,0.581019916,0.661617528,0.304218657,0.130186244,1.295282272,2.05084509,1.221689953,0.204753723,0.223140496,0.621571972,0.122459547,0.446860841,1.869544288,0.287894031,0.373333333,0.340904994,0.618397626,0.467515741,0.285189573,0.461624493,0.355391625,0.237652682,0.328344588,0.16686039,0.214951,1.200104698,0.151077822,0.838123298,0.280145846,0.549907497,0.922119973,0.079382088,0.138561906,0.167209937,0.115989653,0.14884273,0.2023601,0.241673717,0.106768913,0.250105322,0.105695336,0.529154519,0.249681529,1.408563655,2.178228554,0.116702721,0.960418223,0.862885463,0.155869293,0.119934793,0.109741941,0.115989653,0.104759664,0.331835416,0.103073413,0.149797927,0.123796172,1.526495819,Ts65Dn,Memantine,C/S,t-CS-m
0.30010089,0.627516779,0.321604662,2.626784087,4.473428485,0.231931767,0.175068327,3.522324592,0.221962958,1.312419792,0.350730282,0.28903465,0.289631034,0.269669118,0.89516129,0.749349349,1.843007468,1.111885454,0.426077383,0.871806365,0.254842615,0.358191929,0.186190739,1.35556131,2.512268103,1.046977008,0.230504795,0.250731707,0.684705882,0.164616681,0.422870437,2.360653347,1.132511791,0.476799026,0.490234696,0.791037261,0.536717525,0.367897355,0.560265167,0.307141396,0.326504149,0.391788365,0.352761457,0.177331203,0.955462687,0.132850866,1.494965627,0.27753377,0.386408364,1.34958805,0.122194672,0.152202532,0.191059778,0.13012987,0.153901561,0.195335277,0.170482013,0.107088415,0.216843441,0.123941754,0.555624355,0.259435761,1.440706058,2.169204341,0.156788883,1.175,0.78997421,0.241276683,0.129613504,0.123781193,0.13012987,0.105130664,0.436803157,0.144035455,0.175090597,0.182363767,1.000482346,Control,Saline,S/C,c-SC-s
0.351845384,0.592269182,0.284404748,2.080645161,3.104858177,0.210098484,0.158483034,2.909812037,0.191467222,1.166607397,0.339472487,0.292447578,0.272278971,0.232809296,0.741544885,0.536574215,1.386095593,1.415910677,0.415964419,0.604027605,0.277750124,0.372840498,0.180946223,0.953423641,1.729577465,0.997068404,0.231783784,0.251223491,0.577614507,0.178128928,0.413242454,1.606676343,0.586206897,0.414577836,0.450510743,0.717472816,0.452506063,0.309413695,0.527751468,0.330523089,0.255093555,0.366889024,0.35924933,0.157478561,1.024232203,0.138898471,2.426300083,0.247076203,0.582406377,0.925502943,0.157546119,0.12837961,0.165229389,0.118348731,0.161104244,0.192395818,0.208857488,0.112179104,0.210182907,0.12475839,0.541106303,0.308614923,1.32029135,2.207648991,0.198855939,1.133310796,0.806471686,0.253181818,0.15451924,0.10397956,0.118348731,0.099187974,0.462913062,0.125016554,0.148272188,0.16436313,1.153526971,Control,Saline,S/C,t-SC-s
0.600599743,0.850280224,0.314333613,2.426885633,4.256596036,0.208734827,0.165782493,3.622971777,0.211187362,1.462872832,0.836450679,0.28903465,0.328110767,0.276278617,0.84467898,0.748057823,1.642259701,1.794498087,0.468363909,0.615579252,0.406880612,0.348123732,0.165183894,1.285105962,2.466428996,1.397015511,0.231914894,0.238938053,0.633690169,0.153510413,0.485976644,2.419470293,0.326116881,0.373250389,0.341393304,0.689925305,0.545082612,0.378779282,0.495868946,0.332730561,0.297740113,0.379652605,0.370608339,0.173052842,1.060092077,0.196513216,2.412113072,0.264448889,0.40610687,1.153921991,0.09818383,0.160451977,0.175597503,0.105058853,0.152500387,0.205450734,0.181845552,0.115686806,0.25376619,0.142195296,0.529154519,0.265838651,1.542192948,2.202150538,0.130011608,1.137996651,0.942892504,0.217848253,0.136224649,0.109323308,0.105058853,0.149337472,0.449823599,0.131862715,0.155667412,0.139532256,1.809900021,Ts65Dn,Memantine,C/S,t-CS-m
0.311823001,0.509815657,0.314391928,2.439286506,4.004704179,0.238238051,0.176382381,3.194353344,0.203972498,1.329334953,0.340106952,0.292540541,0.334599605,0.275193233,0.876137304,0.868236525,1.699375663,1.396418733,0.404023233,0.698836219,0.260358241,0.334046346,0.166773367,1.446028804,3.176602206,1.105230308,0.242952056,0.27804878,0.689644701,0.153672719,0.378245869,2.284756996,0.911061701,0.495315356,0.521440203,0.864664375,0.684591405,0.417747209,0.678271682,0.334244703,0.301874596,0.484572785,0.392921726,0.191941108,1.121067434,0.12414253,1.218259895,0.287645766,0.301213476,1.583110679,0.147101904,0.11897251,0.202106089,0.129722116,0.153165956,0.207475172,0.16058243,0.100309861,0.213689925,0.12394532,0.559243668,0.288769704,1.592678406,2.243254032,0.156586348,1.224773297,0.756929065,0.2177487,0.13481728,0.111001965,0.129722116,0.125602933,0.55622198,0.114158855,0.142834964,0.179059422,0.983807829,Control,Saline,S/C,c-SC-s
0.274456908,0.491040351,0.323465072,2.475134899,3.4878259,0.251311288,0.198818898,6.767570638,0.211592329,1.278267635,0.3896086,0.289951151,0.287096774,0.265542481,0.890346499,0.819973719,1.772052102,1.153451677,0.429875373,0.670770746,0.256439223,0.364165454,0.157711096,0.933789245,1.982101977,1.058068761,0.2296,0.264150943,0.714422945,0.185211268,0.409657022,2.121606949,0.613996254,0.433134024,0.456036384,0.663406303,0.541077025,0.355355355,0.556060176,0.322708618,0.306147047,0.394245099,0.387758322,0.15294913,0.906113537,0.153920205,1.519220698,0.27997936,0.302511981,1.177066544,0.073632988,0.149607896,0.15852205,0.131895619,0.15141696,0.1997411,0.153272223,0.106841844,0.215253463,0.093064612,0.556766055,0.279890239,1.374034263,2.534055728,0.17021534,1.358212948,0.833151039,0.203703704,0.180494905,0.158414484,0.131895619,0.135255242,0.403526305,0.142964777,0.190709526,0.206731392,1.160311284,Control,Memantine,S/C,c-SC-m
0.346938776,0.626193724,0.395838232,2.936550574,4.992191756,0.129156429,0.146729461,2.260293923,0.243992782,1.14295592,0.529776675,0.174447174,0.282389372,0.193577842,1.067397661,0.894882116,2.010319786,1.493755825,0.31372549,0.774888063,0.284205519,0.319937206,0.143028526,1.852755906,3.360655738,1.190257221,0.211059744,0.226188341,0.755165186,0.144715999,0.388684299,2.832730561,0.319437115,0.339963834,0.268895801,0.52333889,0.470658524,0.446854147,0.457246816,0.371790757,0.267141324,0.481498551,0.378509415,0.262144769,1.426224345,0.146911776,1.560605289,0.272647598,0.637391775,1.110465528,0.270134639,0.140329319,0.197454031,0.117296956,0.158130779,0.210577176,0.273336124,0.119044424,0.263458267,0.13626402,0.503277378,0.332799548,1.897348485,2.14601182,0.138009371,0.966590815,0.869090387,0.230062588,0.115792985,0.108695652,0.117296956,0.124067379,0.433576823,0.138696617,0.147619319,0.140989155,1.481033023,Ts65Dn,Saline,C/S,t-CS-s
0.324104235,0.542301359,0.342428064,2.02806567,3.233762624,0.230688935,0.187056367,2.980136146,0.185195083,1.194538606,0.350730282,0.311516534,0.373151472,0.28030751,0.78390352,0.722251726,1.251398698,1.361126552,0.482348948,0.708108108,0.281934794,0.362630208,0.168445811,1.10200566,2.250988602,1.072869494,0.262258953,0.271451995,0.685272727,0.166692583,0.362383345,2.143660594,0.79224563,0.456860987,0.551300728,0.740633659,0.590501397,0.337002653,0.572290022,0.379613591,0.332523535,0.400717875,0.476914817,0.214110214,1.024232203,0.156523084,1.594451894,0.278565765,0.549035748,1.066182225,0.383732805,0.159924993,0.191914168,0.130754717,0.17448464,0.209784578,0.281711823,0.119051894,0.200023518,0.116477691,0.578905858,0.309102158,1.879837067,2.213987201,0.183702176,1.444847309,0.87251395,0.242126265,0.153517029,0.13722618,0.130754717,0.128392962,0.399409229,0.191148361,0.199685287,0.222488593,1.117062332,Ts65Dn,Saline,S/C,c-SC-s
0.472848789,0.636506865,0.227769986,1.44,1.836636315,0.185539935,0.17616714,1.787121951,0.162194043,0.848114711,0.663675453,0.229627011,0.217673413,0.196383363,0.503453815,0.409334486,0.986360153,1.013131469,0.394536585,0.481685824,0.349090291,0.212959525,0.148188327,0.699095841,1.23867425,0.822440393,0.197195192,0.217996786,0.383145867,0.13301419,0.394447449,1.249368864,0.278498702,0.364827168,0.378252168,0.544616591,0.447364742,0.310356201,0.411376858,0.305309149,0.262263045,0.355413304,0.406554093,0.153629469,0.663933204,0.150922303,1.44676259,0.222651655,0.453280808,0.736089997,0.209908872,0.155775344,0.149655266,0.096988168,0.143424139,0.137831499,0.228869098,0.133427628,0.214031684,0.112835435,0.569034787,0.317578649,1.252020692,1.789790921,0.171548746,1.006339304,0.787637265,0.264743708,0.19839296,0.142703478,0.096988168,0.131988131,0.330805527,0.172392935,0.212849964,0.233313198,1.242231968,Ts65Dn,Memantine,C/S,t-CS-m
0.569611503,0.757917277,0.363164203,2.456112577,4.209351306,0.209716524,0.166014467,6.21925006,0.204949833,1.577307838,0.669334457,0.326153846,0.342788654,0.26379507,0.808935253,0.627033252,1.689671529,2.033160208,0.515242439,0.76156032,0.242133886,0.340358075,0.183654107,1.40181341,2.79492318,1.484244792,0.259333092,0.304277046,0.781878748,0.163593982,0.464131374,2.45262318,0.300883521,0.487664042,0.387445117,0.765846468,0.566957267,0.463135135,0.576690947,0.433759741,0.331140351,0.4777321,0.185490196,0.209738893,0.955462687,0.175875439,1.980847819,0.361128812,0.56011411,1.619436975,0.102514304,0.145059289,0.183876011,0.117667333,0.148915535,0.181034965,0.205973042,0.120478651,0.202263083,0.122768705,0.461942457,0.279665932,1.547698819,2.118882485,0.125769511,1.226320481,0.836048105,0.185414905,0.147193974,0.112292916,0.117667333,0.104780616,0.451595913,0.098376623,0.161685871,0.165352189,1.957265433,Ts65Dn,Memantine,C/S,t-CS-m
0.252093802,0.394137353,0.264522822,2.288071749,4.341567174,0.141226602,0.126007049,3.43192046,0.147618323,0.91959799,0.317420436,0.178683386,0.271305099,0.181978233,0.847742818,0.71950048,1.546755517,1.51973069,0.31372549,0.431242638,0.326979472,0.281761381,0.145539906,0.843259788,2.854557552,1.082202256,0.177053612,0.199165798,0.568185557,0.133076043,0.363345338,2.203452134,0.262646566,0.435093593,0.394550099,0.642063613,0.503776435,0.356301146,0.537229987,0.260370866,0.263841422,0.372768946,0.354748113,0.163619639,0.900439654,0.139267767,1.854991634,0.273772565,0.30682874,1.602569668,0.14981445,0.128169014,0.160886979,0.115791795,0.146800731,0.181737902,0.127314815,0.105660065,0.273969965,0.117163412,0.546420797,0.301580988,1.674242424,2.163595457,0.144044665,1.043181959,0.877010657,0.205877051,0.123041888,0.114942529,0.115791795,0.116283839,0.451664025,0.098927222,0.16059352,0.156263794,1.386720322,Control,Saline,C/S,c-CS-s
0.293135011,0.453546911,0.299093656,1.913744819,2.786042343,0.174684106,0.146273087,2.45852187,0.151577858,1.001764706,0.510452463,0.222813036,0.378826282,0.208404803,0.677920324,0.699196668,1.286307054,2.214818811,0.44244186,0.516437965,0.239031339,0.29456877,0.13400335,0.908379462,1.59804878,1.004242681,0.193748614,0.214619555,0.502738747,0.128293242,0.340297308,1.489718507,0.255148068,0.391001676,0.382410242,0.66953405,0.465104969,0.321863799,0.473475222,0.315463918,0.256638503,0.350600343,0.342503188,0.162009467,0.882831019,0.177369165,2.386820926,0.259609579,0.467907445,0.818037188,0.097504468,0.157383307,0.168744299,0.100598802,0.108305805,0.179466727,0.180659366,0.11876099,0.25362019,0.124252817,0.444081016,0.275570434,1.131048617,1.790762827,0.138558662,0.985483871,0.909149693,0.206220657,0.137320414,0.10916996,0.100598802,0.11165524,0.331835416,0.117238072,0.13727315,0.148161138,1.66557561,Control,Memantine,C/S,c-CS-m
0.411998328,0.536162207,0.249283154,1.843283582,2.529154183,0.173073171,0.15673246,1.958296362,0.161277445,1.224949195,0.473696119,0.227208976,0.234813084,0.219560878,0.672342332,0.404337349,1.276628864,1.346542553,0.399639036,0.537371326,0.350771998,0.286140534,0.144311377,0.891443388,1.597905367,1.021268293,0.198944694,0.209605489,0.465816081,0.123337208,0.382047686,1.45030426,0.277787381,0.240037071,0.317853659,0.2442584,0.247804878,0.305108715,0.330840456,0.301815039,0.257366426,0.392409796,0.405961139,0.176838419,0.934948701,0.163110249,1.083421053,0.222651655,0.586160564,0.794703436,0.470505122,0.185513137,0.184589931,0.1012706,0.131590807,0.142659454,0.239784853,0.133243203,0.239002588,0.138121106,0.450777817,0.27388535,1.191390803,1.903783918,0.164483261,1.060252157,0.83510389,0.184434861,0.180781759,0.132965897,0.1012706,0.146562325,0.364233193,0.227459804,0.196936031,0.196793965,1.148931903,Ts65Dn,Saline,C/S,t-CS-s
0.28002414,0.41822883,0.277969665,1.875,2.769662921,0.188878924,0.166006414,2.06835249,0.184039645,1.134233221,0.269106156,0.252389804,0.271950092,0.237785449,0.690394511,0.477380149,1.262529833,0.821659981,0.351121154,0.701298701,0.26240332,0.351133425,0.161441091,0.942307692,1.794461453,0.724948347,0.206071757,0.226188341,0.480290456,0.148888889,0.293528064,1.562384473,0.942020202,0.485335476,0.520267158,0.697012802,0.573111292,0.362736066,0.624110953,0.318977325,0.28573991,0.375432526,0.430221481,0.155231388,0.910472415,0.136370955,1.180189673,0.243400724,0.275950668,0.939554289,0.178305852,0.145220966,0.159943655,0.133146546,0.146250397,0.168135095,0.177841401,0.116927593,0.217411589,0.113560134,0.607528678,0.261919738,1.363352421,1.985615717,0.189614035,1.187415324,0.73903437,0.246746486,0.140484003,0.123986697,0.133146546,0.126301017,0.362866938,0.144035455,0.18052282,0.194730001,0.904696606,Control,Saline,S/C,c-SC-s
0.563806777,0.702343477,0.232790743,1.616395372,2.152337165,0.15807021,0.129580074,1.570628133,0.163511808,1.485327963,0.625024515,0.213192721,0.226481864,0.18529521,0.537939654,0.376983023,0.979035639,0.955677584,0.384977447,0.429944436,0.512253992,0.255059478,0.174059247,0.790281974,1.501149425,1.011716207,0.169286578,0.210126582,0.414787213,0.120766284,0.400044474,1.413564035,0.270034345,0.372961218,0.401687216,0.552757609,0.426890756,0.286660777,0.413108058,0.301381587,0.272121212,0.354408749,0.396937574,0.151116625,0.941570378,0.165854478,1.612413987,0.233477294,0.489056686,0.783422848,0.212660323,0.151944952,0.178137073,0.10855217,0.144519884,0.158188287,0.21419334,0.105719884,0.222415291,0.104791186,0.479357551,0.302191294,1.252020692,2.023764542,0.149878641,1.007545374,0.919341287,0.215035109,0.177463683,0.142371922,0.10855217,0.136983163,0.366475233,0.150614026,0.197282028,0.220642848,1.115575514,Ts65Dn,Memantine,C/S,t-CS-m
